53|,0,-2,1;0,-1,1;1,0,1;-3,-2,1;-1,1,1;0,3,1;0,5,1;-1,5,1;0,5,1;-1,5,1;0,-5,1;1,-4,1;-2,-3,1|29,39,42,21,48,33,29,35,33,27,23,47,27
54|-2,-3,1;-1,2,1;-1,-2,1;0,0,1;-1,-1,1;0,-1,1;0,0,1;0,0,1;0,-1,1;0,0,1;-1,1,1|45,41,42,48,35,48,45,29,40,21,46
55|-1,1,1;0,3,1;2,3,1;-2,5,1;1,5,1;-2,5,1;1,5,1;-3,-5,1;2,-3,1;-3,2,1;-1,2,1;-1,4,1|41,48,23,20,21,48,40,46,21,28,48,48
56|-1,4,1;1,-4,1;-1,-3,1;0,0,1;0,1,1;-2,1,1;0,-3,1;-1,0,1;0,-2,1;1,0,1;2,0,1;3,0,1;3,-2,1|31,35,24,21,44,30,35,27,30,37,39,30,49
57|,3,-2,1;-3,0,1;-2,0,1;0,1,1;2,1,1;4,3,1;5,-4,1;5,1,1;-5,2,1;4,-2,1;4,0,1;-5,2,1;4,3,1|30,44,25,35,31,27,48,21,32,21,47,37,25
58|4,3,1;-5,3,1;-4,-4,1;-1,-1,1;1,-1,1;2,0,1;-2,1,1;0,3,1;1,5,1;3,-5,1;4,3,1;-5,-3,1;-4,1,1|34,31,46,28,26,32,28,40,32,37,25,26,27
59|-4,1,1;-2,1,1;1,1,1;-3,3,1;2,-5,1;4,-4,1;5,2,1;-5,-4,1;4,-1,1;5,0,1;-5,2,1;4,2,1;4,-2,1|30,22,45,25,33,48,24,27,27,32,28,34,38
60|,4,-2,1;-4,1,1;-3,1,1;0,-3,1;0,2,1;2,4,1;-3,5,1;-2,5,1;0,5,1;0,-5,1;-1,-3,1;0,2,1;-2,4,1;0,4,1|29,36,36,22,45,46,25,34,34,26,30,34,27,22
61|0,4,1;1,5,1;1,5,1;-2,5,1;1,5,1;-2,5,1;-1,5,1;0,-5,1;1,-4,1;-1,1,1;1,2,1;-3,-4,1|36,42,22,49,48,23,26,48,21,42,46,28
62|-3,-4,1;0,-2,1;-1,0,1;0,-1,1;0,0,1;-1,0,1;0,-1,1;-1,1,1;-1,2,1;0,4,1;-1,5,1;0,-5,1;0,-2,1;2,-1,1|24,20,33,27,31,48,44,34,22,23,36,27,38,40
63|,2,-1,1;4,0,1;-5,0,1;3,0,1;5,0,1;-5,0,1;-4,-2,1;-1,0,1;0,0,1;-1,0,1;0,0,1|49,43,20,41,44,23,49,35,38,40,49
64|0,0,1;0,0,1;-1,0,1;0,0,1;1,-1,1;2,1,1;-3,-1,1;-1,0,1;-1,-1,1;0,1,1;2,-3,1;3,1,1;-3,3,1|29,38,35,33,22,23,28,47,25,25,27,48,37
65|-3,3,1;0,4,1;-2,4,1;0,-4,1;-2,-2,1;0,1,1;-1,2,1;-1,-4,1;0,-1,1;0,0,1;1,2,1;2,-2,1|40,32,45,38,21,26,39,34,45,28,43,34
66|,2,-2,1;4,-1,1;5,0,1;-5,-2,1;3,0,1;-5,2,1;2,3,1;-2,3,1;0,-4,1;-2,2,1;-1,2,1;0,4,1|30,49,20,31,40,25,48,38,20,24,47,43
67|0,4,1;0,-5,1;2,-4,1;-4,2,1;-3,2,1;0,4,1;0,-5,1;-1,3,1;0,-3,1;1,0,1;-1,-2,1;0,-1,1;0,0,1;1,-1,1|33,20,30,40,38,29,20,39,31,38,26,25,29,42
68|,1,-1,1;-1,1,1;1,3,1;2,-4,1;2,-3,1;4,-2,1;5,0,1;5,-2,1;-5,-1,1;4,0,1;5,2,1;5,3,1;5,-3,1|31,47,24,24,20,32,31,22,22,47,43,48,28
69|,5,-3,1;5,1,1;5,1,1;5,1,1;5,-3,1;-5,0,1;4,-1,1;4,1,1;-4,-1,1;-3,1,1;1,3,1;-3,-5,1|48,31,32,37,44,38,20,40,44,48,20,46
70|-3,-5,1;1,2,1;-1,3,1;0,-5,1;2,-2,1;3,-1,1;-5,-1,1;2,1,1;4,1,1;5,-2,1;-5,1,1;2,2,1;4,2,1;-5,-4,1|30,21,29,36,25,32,42,37,20,44,27,29,43,24
71|-5,-4,1;-4,-3,1;-1,0,1;0,2,1;2,4,1;-4,-4,1;-1,-3,1;0,0,1;0,0,1;1,2,1;-3,-2,1;-1,0,1|43,25,32,31,22,45,41,33,36,40,46,30
72|-1,0,1;0,1,1;0,-3,1;0,0,1;-2,2,1;1,2,1;1,2,1;-2,-4,1;1,3,1;-1,-3,1;-1,-2,1;1,-1,1;-2,0,1;0,1,1|31,31,21,20,40,49,26,20,35,25,31,44,21,28
73|0,1,1;1,-2,1;-2,-1,1;0,0,1;1,0,1;2,0,1;-3,2,1;-2,3,1;-1,5,1;0,-5,1;0,4,1;-2,-5,1;-1,-3,1|29,22,26,40,43,27,32,24,31,47,25,35,44
74|-1,-3,1;0,2,1;0,3,1;1,5,1;-1,5,1;0,5,1;0,-5,1;-2,4,1;0,5,1;2,5,1;-3,5,1|31,35,20,46,45,45,38,37,45,32,43
75|-3,5,1;1,5,1;-3,-5,1;0,3,1;2,-3,1;-2,-2,1;0,0,1;-1,0,1;0,0,1;-1,0,1;1,2,1;3,-3,1|49,22,34,45,22,27,39,46,40,36,39,32
76|,3,-3,1;5,0,1;-5,2,1;4,4,1;5,-5,1;-5,3,1;-4,-3,1;-2,2,1;1,-3,1;-1,0,1;0,-2,1;-2,0,1|49,28,48,46,21,22,47,22,49,27,29,37
77|-2,0,1;0,-2,1;-1,1,1;-1,1,1;1,-2,1;-1,0,1;0,0,1;0,0,1;2,0,1;4,1,1;-5,3,1;-2,3,1|41,40,21,47,37,35,48,30,32,48,26,43
78|-2,3,1;-1,3,1;0,4,1;0,-5,1;-2,3,1;0,-3,1;-2,-2,1;0,1,1;0,-1,1;-1,0,1;0,2,1;0,2,1;2,3,1;-4,-3,1|27,38,20,38,41,35,47,36,39,20,21,36,20,31
79|-4,-3,1;-3,2,1;2,2,1;-4,-2,1;-1,0,1;0,-2,1;-1,0,1;0,-1,1;1,-1,1;2,0,1;3,-2,1;5,0,1;-5,2,1|26,37,28,46,37,20,45,27,39,20,39,23,38
80|-5,2,1;2,2,1;4,3,1;5,3,1;5,4,1;5,5,1;-5,5,1;-3,-5,1;-1,-3,1;0,2,1;2,-3,1;4,-2,1;-4,1,1;-1,1,1|31,41,25,28,42,28,31,25,38,40,34,27,21,25
81|-1,1,1;0,-1,1;0,0,1;0,-2,1;-1,0,1;0,-1,1;2,0,1;-2,-2,1;1,-1,1;1,0,1;-3,-1,1;1,0,1|45,34,48,42,23,29,23,34,34,37,29,49
82|1,0,1;-3,-1,1;0,0,1;-2,2,1;0,3,1;2,4,1;-2,4,1;-1,5,1;0,-5,1;-2,2,1;0,4,1|41,30,49,31,48,41,30,45,24,35,46
83|0,4,1;-1,-4,1;-1,-2,1;0,1,1;0,-3,1;1,1,1;-3,1,1;-2,-1,1;0,0,1;2,2,1;-4,3,1;-1,-4,1|44,25,46,25,49,35,36,36,34,20,49,38
84|-1,-4,1;0,-1,1;0,0,1;-1,-2,1;0,0,1;0,1,1;0,-2,1;0,0,1;-1,0,1;0,0,1;0,-2,1;0,0,1|34,36,20,22,41,29,46,43,42,48,29,27
85|0,0,1;-1,1,1;0,-2,1;1,-1,1;-1,1,1;0,2,1;0,-2,1;1,1,1;-3,1,1;0,-3,1;1,-1,1;-3,-1,1;-1,1,1|29,22,40,44,25,38,35,22,25,30,42,47,29
86|-1,1,1;0,-1,1;1,0,1;-2,2,1;-1,2,1;1,-4,1;-1,2,1;0,-2,1;0,0,1;-1,0,1;-1,1,1;0,2,1|27,35,32,35,22,48,28,48,39,24,48,36
87|0,2,1;1,2,1;-1,2,1;0,-2,1;-2,0,1;0,0,1;-2,-2,1;0,0,1;-2,1,1;0,2,1;-2,-4,1;-1,1,1|48,27,23,35,48,49,49,25,29,38,28,24
88|-1,1,1;-1,-1,1;0,-1,1;0,-1,1;1,0,1;-1,0,1;-1,1,1;0,3,1;0,3,1;2,-4,1;-4,3,1;3,-4,1|34,25,21,40,39,34,40,45,21,48,44,40
89|,3,-4,1;-4,2,1;-1,-2,1;0,0,1;0,1,1;1,-1,1;-1,1,1;0,-1,1;2,0,1;-3,0,1;0,-2,1;0,0,1|32,27,48,34,22,45,33,23,42,39,39,44
90|0,0,1;-1,-2,1;0,0,1;-1,2,1;-1,4,1;1,5,1;-1,5,1;0,5,1;-2,-5,1;1,-2,1;-1,0,1;-1,-2,1;0,0,1;1,0,1;-2,2,1|27,43,32,22,27,38,43,23,20,30,29,22,21,27,45
91|-2,2,1;0,-3,1;0,-2,1;-2,-1,1;0,0,1;-1,-2,1;0,0,1;0,-2,1;1,0,1;1,0,1;-3,-2,1;-2,0,1;0,-1,1|32,27,21,49,24,38,23,40,36,47,39,36,22
92|,0,-1,1;1,0,1;-1,-2,1;-1,0,1;-1,-1,1;0,-1,1;-2,0,1;-1,-2,1;0,0,1;0,-1,1;2,1,1;-3,2,1|46,44,22,24,47,23,30,39,49,29,48,26
93|-3,2,1;0,-4,1;-1,3,1;0,3,1;2,-5,1;4,-2,1;-5,0,1;2,1,1;2,2,1;-4,-2,1;2,0,1;3,0,1;-5,2,1;-4,-3,1|26,25,30,44,45,26,36,27,30,25,38,25,28,20
94|-4,-3,1;1,2,1;-1,-3,1;0,-1,1;0,0,1;-1,-1,1;0,-1,1;0,1,1;0,3,1;2,-3,1;-2,-1,1;1,1,1|35,47,37,34,47,43,25,20,32,34,20,48
95|1,1,1;1,3,1;2,3,1;2,5,1;-4,5,1;-2,-5,1;0,3,1;-2,4,1;1,-5,1;-2,-4,1;1,1,1;1,2,1;-3,2,1|39,38,30,37,21,40,47,48,24,37,37,22,21
96|-3,2,1;0,2,1;0,2,1;-2,4,1;0,4,1;0,5,1;0,-5,1;-1,2,1;0,4,1;1,-5,1;-1,4,1;0,-4,1|25,21,26,44,45,46,36,45,47,27,47,35
97|,0,-4,1;-2,2,1;0,-4,1;-1,3,1;1,-4,1;1,2,1;2,-3,1;-4,-2,1;-1,0,1;0,2,1;0,2,1;2,3,1;-4,-4,1|47,33,36,46,33,35,21,43,24,35,35,27,22
98|-4,-4,1;-1,-2,1;0,0,1;2,0,1;-2,2,1;0,-3,1;-2,-2,1;-1,1,1;0,2,1;0,4,1;1,4,1;2,5,1;-2,5,1;0,5,1|40,35,20,28,34,40,28,24,39,25,30,42,38,22
99|0,5,1;-1,5,1;0,-5,1;-1,3,1;1,4,1;-3,4,1;2,-5,1;3,2,1;-5,3,1;-2,3,1;1,3,1|25,46,48,34,34,35,38,47,32,48,43
100|1,3,1;-3,-3,1;0,0,1;0,-2,1;0,0,1;-2,0,1;0,0,1;-2,1,1;0,1,1;0,2,1;2,-2,1;3,0,1;-4,0,1|32,22,30,26,20,34,42,45,30,40,29,36,33
