path_num|points|times
53|10,10,1;,1,10,1;6,9,1;1,3,1;3,1,1|178,164,189,138
54|3,1,1;4,1,1;10,10,1;1,7,1;,1,10,1;,3,10,1|97,184,113,122,82
55|3,10,1;,1,10,1;10,1,1;4,3,1;1,3,1;3,1,1;1,1,1|63,110,74,110,86,197
56|1,1,1;10,4,1;2,8,1;9,9,1;4,9,1|191,82,189,166
57|4,9,1;,5,10,1;1,4,1;4,7,1;2,7,1;2,5,1|118,118,136,81,194
58|2,5,1;6,1,1;10,1,1;,1,10,1;5,8,1;10,8,1|70,139,162,166,123
59|10,8,1;9,7,1;1,5,1;1,1,1;6,6,1|198,143,81,166
60|6,6,1;1,1,1;10,4,1;10,1,1;8,1,1;8,3,1|116,73,159,193,138
61|8,3,1;10,5,1;,9,10,1;9,6,1;8,7,1|130,173,142,170
62|8,7,1;1,2,1;1,1,1;,7,10,1;10,7,1;9,7,1;10,8,1|130,70,96,122,109,167
63|10,8,1;10,1,1;9,6,1;,5,10,1;1,6,1|147,191,172,153
64|1,6,1;,1,10,1;4,1,1;1,4,1;1,1,1;3,1,1|137,106,127,150,81
65|3,1,1;,6,10,1;,1,10,1;10,1,1;10,10,1|165,133,150,164
66|10,10,1;10,1,1;1,7,1;7,3,1;4,6,1;4,5,1|169,83,61,187,111
67|4,5,1;,4,10,1;,1,10,1;1,1,1;10,1,1;8,7,1|106,146,100,121,119
68|8,7,1;1,1,1;,7,10,1;3,8,1;3,9,1|165,147,134,105
69|3,9,1;1,9,1;3,1,1;,9,10,1;3,2,1;2,1,1;1,1,1|88,80,65,124,120,197
70|1,1,1;,4,10,1;7,1,1;2,6,1;2,1,1|113,158,176,151
71|2,1,1;1,1,1;,1,10,1;10,1,1;5,7,1|118,123,140,170
72|5,7,1;,2,10,1;2,1,1;,8,10,1;10,10,1;7,1,1|167,78,117,165,88
73|7,1,1;10,4,1;1,7,1;6,1,1;8,3,1;3,2,1|198,76,147,146,109
74|3,2,1;1,2,1;1,1,1;10,4,1;1,7,1;,4,10,1|117,107,161,120,127
75|4,10,1;1,7,1;10,7,1;4,6,1;1,3,1|166,104,112,172
76|1,3,1;3,1,1;,6,10,1;10,10,1;4,1,1|167,125,119,197
77|4,1,1;1,1,1;,4,10,1;,1,10,1;2,4,1|151,92,183,180
78|10,1,1;10,10,1;8,8,1;,6,10,1;1,5,1|163,166,117,138
79|1,5,1;1,1,1;1,6,1;5,2,1;2,2,1;2,4,1;3,3,1|84,193,63,91,75,184
80|3,3,1;7,1,1;5,3,1;5,1,1;6,1,1|191,169,178,86
81|6,1,1;1,6,1;,5,10,1;10,10,1;1,1,1;5,1,1|150,105,165,136,126
82|5,1,1;10,6,1;10,1,1;1,7,1;5,3,1;5,5,1;4,6,1|144,60,87,164,93,126
83|4,6,1;,8,10,1;10,8,1;5,1,1;10,6,1;10,7,1;,7,10,1|72,114,143,103,134,75
84|7,10,1;10,7,1;1,4,1;1,1,1;7,6,1|191,116,150,133
85|7,6,1;,3,10,1;1,6,1;1,1,1;7,5,1;10,5,1|116,128,158,99,141
86|10,5,1;10,10,1;4,1,1;,4,10,1;,9,10,1;6,7,1;5,7,1|93,77,116,115,80,85
87|5,7,1;10,2,1;9,1,1;1,1,1;2,6,1;,2,10,1;,1,10,1|141,110,108,73,116,63
88|1,10,1;10,10,1;2,6,1;,6,10,1;,2,10,1|191,131,104,194
89|2,10,1;1,9,1;10,6,1;10,10,1;5,9,1;2,9,1;,3,10,1|174,122,92,94,86,126
90|3,10,1;10,9,1;10,10,1;4,1,1;1,1,1;3,5,1|179,186,64,152,102
91|3,5,1;10,5,1;,5,10,1;,1,10,1;4,1,1;7,4,1|110,119,136,197,124
92|7,4,1;10,10,1;8,6,1;9,7,1;9,6,1|127,155,104,158
93|9,6,1;3,1,1;1,3,1;2,4,1;2,3,1;1,2,1;1,1,1|105,92,91,189,93,115
94|1,1,1;10,4,1;5,4,1;2,1,1;6,3,1;6,2,1;7,3,1|82,84,134,91,93,139
95|7,3,1;,7,10,1;10,7,1;5,8,1;8,8,1;10,10,1;,8,10,1|162,107,77,72,157,85
96|8,10,1;5,1,1;5,6,1;10,1,1;6,7,1;,9,10,1|147,63,199,160,74
97|9,10,1;10,9,1;,5,10,1;,1,10,1;7,8,1;10,8,1;10,1,1|85,119,101,78,147,151
98|10,1,1;,7,10,1;7,5,1;10,5,1|168,187,170
99|10,5,1;6,1,1;,3,10,1;,1,10,1;5,6,1;5,1,1|110,75,158,66,196
100|5,1,1;1,5,1;1,1,1;4,1,1;10,10,1;3,4,1;4,3,1|140,82,103,63,183,65
101|4,3,1;6,1,1;1,1,1;,1,10,1;7,1,1;10,1,1;8,5,1;9,5,1|130,71,75,75,91,66,77
102|9,5,1;,9,10,1;10,9,1;8,9,1;,7,10,1|196,64,132,172
103|7,10,1;10,10,1;4,1,1;5,2,1;5,4,1;6,4,1;10,8,1|156,62,127,178,63,86
104|10,8,1;10,10,1;4,9,1;8,5,1;5,5,1;5,7,1|174,132,118,113,70
105|5,7,1;1,7,1;,4,10,1;7,1,1;7,6,1;6,1,1;6,5,1|151,63,63,73,82,187
106|6,5,1;10,5,1;10,1,1;7,4,1;10,10,1|145,111,159,159
107|10,10,1;1,1,1;3,5,1;,3,10,1;,1,10,1;2,9,1|127,192,83,77,126
108|2,9,1;10,3,1;10,4,1;6,8,1;3,5,1;3,4,1;8,4,1|94,114,64,147,92,172
109|8,4,1;7,4,1;3,8,1;,5,10,1;10,5,1;10,1,1|135,124,76,97,151
110|10,1,1;10,10,1;,1,10,1;6,5,1;6,4,1;8,2,1|128,173,83,199,61
111|8,2,1;7,1,1;,4,10,1;,1,10,1;1,8,1;10,5,1|108,144,97,73,108
112|10,5,1;10,1,1;1,1,1;9,5,1;10,6,1;10,10,1|194,143,86,125,87
113|10,10,1;10,1,1;9,7,1;1,3,1;,1,10,1;3,8,1|74,137,107,113,175
114|3,8,1;10,2,1;9,1,1;1,9,1;,2,10,1;10,10,1;6,6,1|106,97,197,76,117,79
115|6,6,1;1,1,1;3,5,1;,8,10,1;1,9,1|136,121,186,167
116|1,9,1;,1,10,1;1,8,1;2,9,1;3,8,1;2,7,1|72,141,129,122,158
117|2,7,1;1,6,1;6,1,1;1,1,1;5,3,1;4,2,1|157,152,61,135,178
118|4,2,1;,6,10,1;5,5,1;5,8,1;,3,10,1;1,6,1|116,105,154,113,152
119|1,6,1;,1,10,1;10,1,1;1,4,1;3,6,1;2,7,1|139,180,66,85,197
120|2,7,1;1,6,1;6,1,1;10,1,1;,1,10,1|170,169,134,198
121|1,10,1;10,7,1;8,7,1;8,8,1;10,10,1;,8,10,1|164,122,141,61,180
122|8,10,1;1,5,1;,1,10,1;10,7,1;4,5,1;5,4,1;6,4,1|149,69,112,106,151,91
123|6,4,1;10,8,1;9,1,1;10,1,1;,4,10,1;10,9,1|89,146,103,148,144
124|10,9,1;2,1,1;1,1,1;,7,10,1;8,9,1;8,8,1|185,143,100,71,120
125|8,8,1;10,8,1;1,8,1;,3,10,1;10,9,1;10,10,1|119,91,102,140,168
126|10,10,1;7,1,1;7,3,1;7,8,1;,9,10,1|124,135,199,189
127|9,10,1;1,2,1;8,7,1;,8,10,1;7,9,1;,7,10,1|166,76,128,158,149
128|7,10,1;10,7,1;9,6,1;,5,10,1;1,6,1|124,165,168,183
129|1,6,1;,5,10,1;,1,10,1;2,9,1;2,8,1;10,4,1;7,4,1|77,85,61,157,62,196
130|7,4,1;7,1,1;10,4,1;10,1,1;8,3,1;8,1,1|72,178,151,140,103
131|8,1,1;4,3,1;3,4,1;4,4,1;3,3,1|120,197,199,110
132|3,3,1;1,5,1;,1,10,1;7,1,1;10,4,1|173,194,133,180
133|10,4,1;7,1,1;10,10,1;1,7,1;6,7,1;,3,10,1|158,63,195,144,129
134|3,10,1;10,4,1;10,1,1;1,4,1;6,4,1;10,8,1|139,86,104,119,169
135|10,8,1;6,4,1;5,5,1;5,4,1;10,9,1|136,104,157,192
136|10,10,1;1,4,1;1,1,1;7,9,1;10,9,1|178,161,96,142
137|10,9,1;,9,10,1;1,6,1;,1,10,1;2,9,1|199,87,134,192
138|2,9,1;1,3,1;1,1,1;,4,10,1;3,9,1;,3,10,1|135,107,95,154,83
139|3,10,1;1,2,1;2,1,1;4,5,1;,9,10,1|196,117,124,130
140|9,10,1;10,10,1;1,7,1;6,7,1;8,9,1|187,170,66,174
141|8,9,1;10,7,1;,1,10,1;5,8,1;5,9,1;9,5,1;6,2,1|146,66,134,116,63,67
142|6,2,1;10,2,1;,4,10,1;7,7,1;7,9,1|100,150,190,117
143|7,9,1;6,8,1;4,4,1;5,4,1;5,6,1;3,8,1;2,7,1|124,198,79,122,74,91
144|2,7,1;1,8,1;,9,10,1;10,10,1;8,8,1;10,6,1|138,166,73,121,190
145|10,6,1;,6,10,1;,1,10,1;4,1,1;1,1,1;10,4,1;10,5,1|78,104,74,62,151,130
146|10,5,1;1,5,1;,1,10,1;10,7,1;10,6,1|178,114,135,130
147|10,6,1;,6,10,1;,1,10,1;10,4,1;7,1,1;3,9,1;6,9,1|182,86,89,62,143,87
148|6,9,1;1,8,1;,3,10,1;3,7,1;1,9,1|150,121,149,109
149|7,10,1;10,10,1;4,1,1;1,4,1;6,9,1|153,117,131,177
150|6,9,1;1,4,1;4,1,1;4,6,1;1,9,1|152,192,161,167
151|1,9,1;,1,10,1;1,8,1;2,8,1;5,5,1|121,139,177,139
152|5,5,1;1,9,1;10,6,1;10,1,1;1,4,1;1,8,1|103,170,112,172,101
153|1,8,1;,7,10,1;2,5,1;2,4,1;5,1,1;10,6,1|128,156,143,81,172
154|10,6,1;1,3,1;7,1,1;10,4,1;10,1,1;8,1,1|135,122,154,156,123
155|8,1,1;10,1,1;,7,10,1;4,1,1;7,1,1;2,6,1|163,132,154,62,138
156|2,6,1;10,4,1;10,1,1;1,4,1;2,5,1;10,7,1;10,10,1|62,113,63,124,106,83
157|10,10,1;1,1,1;7,6,1;10,9,1;,9,10,1|172,181,173,95
158|9,10,1;10,3,1;8,1,1;,2,10,1;1,9,1;1,1,1|131,76,199,149,63
159|1,1,1;,4,10,1;8,8,1;10,8,1;4,3,1;6,1,1|125,102,60,107,163
160|1,1,1;10,10,1;8,6,1;9,6,1;9,8,1;,7,10,1|142,143,105,173,114
161|7,10,1;10,10,1;1,7,1;6,7,1;,6,10,1;,1,10,1;3,8,1|99,81,186,97,122,91
162|3,8,1;7,6,1;8,5,1;7,5,1;8,6,1|185,168,189,107
163|8,6,1;10,6,1;10,10,1;1,7,1;9,9,1;9,7,1|97,109,176,182,74
164|9,7,1;1,1,1;2,2,1;3,2,1;2,3,1;5,6,1|69,173,133,181,131
165|5,6,1;5,1,1;1,5,1;,1,10,1;10,10,1|143,198,151,128
166|10,10,1;1,4,1;7,5,1;3,5,1;1,7,1|152,186,120,191
167|1,7,1;10,4,1;10,1,1;5,6,1;1,2,1;8,2,1|139,181,110,64,108
168|8,2,1;9,1,1;1,3,1;10,3,1;,4,10,1|101,196,168,133
169|4,10,1;,1,10,1;10,7,1;,7,10,1;,5,10,1;4,9,1|190,88,156,160,94
170|9,9,1;,2,10,1;1,9,1;2,9,1;4,1,1|176,109,166,143
171|2,10,1;8,1,1;1,1,1;3,3,1;1,3,1;,1,10,1|124,108,167,153,102
172|1,10,1;1,1,1;,7,10,1;,2,10,1;5,7,1;6,8,1;6,7,1|71,73,171,150,64,139
173|6,7,1;10,7,1;,7,10,1;10,10,1;10,8,1|199,174,170,152
174|10,8,1;9,1,1;5,3,1;5,1,1;6,2,1|139,180,128,77
175|6,2,1;7,1,1;10,1,1;1,1,1;7,5,1;10,8,1|99,177,178,72,73
176|10,8,1;1,5,1;,6,10,1;10,10,1;4,7,1|111,143,163,187
177|4,7,1;1,1,1;,7,10,1;10,10,1;8,8,1;10,8,1|155,133,92,74,164
178|1,1,1;10,1,1;8,5,1;8,6,1;4,2,1|148,162,187,174
179|4,2,1;,8,10,1;10,10,1;10,9,1;1,6,1|118,184,159,188
180|1,6,1;1,1,1;10,10,1;10,1,1;9,6,1|164,148,107,154
181|10,10,1;,1,10,1;10,4,1;7,1,1|170,186,183
182|7,1,1;10,10,1;8,4,1;8,7,1;,5,10,1;,1,10,1|62,123,187,146,133
183|1,10,1;2,9,1;6,9,1;6,6,1;1,1,1;7,3,1|132,173,165,113,103
184|7,3,1;10,3,1;10,1,1;9,2,1;8,1,1;9,1,1;8,2,1|184,66,79,73,120,152
185|8,2,1;7,1,1;6,2,1;10,6,1;4,5,1|108,173,175,134
186|4,5,1;,4,10,1;8,8,1;,8,10,1;,5,10,1;9,6,1|187,143,65,160,91
187|9,6,1;9,1,1;,3,10,1;8,5,1;4,5,1;5,6,1;6,6,1|98,67,120,111,177,91
188|6,6,1;6,1,1;10,1,1;7,4,1;10,4,1;8,2,1;7,3,1|79,66,64,115,187,179
189|7,3,1;10,6,1;10,10,1;4,1,1;1,4,1;,9,10,1|98,182,95,63,115
190|9,10,1;10,10,1;4,1,1;8,3,1;7,2,1;6,3,1|98,160,118,148,106
191|6,3,1;1,3,1;10,6,1;5,6,1;,9,10,1;9,7,1|179,148,95,73,101
192|9,7,1;,9,10,1;10,10,1;7,1,1;6,2,1;7,2,1;,1,10,1|127,74,130,65,114,165
193|1,10,1;1,1,1;10,4,1;2,8,1;7,3,1|170,198,137,116
194|2,2,1;2,1,1;,8,10,1;10,10,1;6,4,1|186,117,163,191
195|6,4,1;3,1,1;5,5,1;5,4,1;4,3,1;4,5,1|137,122,79,180,131
196|4,5,1;1,2,1;1,1,1;10,4,1;2,2,1;1,3,1|128,102,113,164,173
197|1,3,1;3,1,1;10,6,1;10,10,1;3,3,1;5,7,1|75,97,83,133,196
198|1,1,1;10,7,1;10,10,1;8,8,1;,4,10,1;4,9,1|177,154,64,106,64
199|4,9,1;,4,10,1;1,1,1;3,5,1;2,5,1|131,168,175,169
200|2,5,1;1,5,1;5,1,1;10,6,1;1,9,1;,1,10,1|127,93,99,127,146
201|1,10,1;1,9,1;5,5,1;2,5,1;3,6,1;2,7,1;2,6,1|153,102,81,91,126,69
202|2,6,1;10,8,1;,6,10,1;,1,10,1|181,168,159
203|1,10,1;4,1,1;1,1,1;1,3,1;2,2,1|139,91,159,187
204|2,2,1;3,2,1;3,1,1;7,5,1;8,4,1;7,4,1;10,7,1|145,64,197,95,126,69
205|10,7,1;,1,10,1;10,10,1;8,8,1;10,8,1;10,9,1|128,178,143,113,98
206|10,9,1;10,10,1;1,7,1;6,7,1;10,3,1|171,194,109,184
207|10,3,1;,5,10,1;,1,10,1;10,1,1;10,2,1;2,6,1|138,84,169,102,180
208|2,6,1;1,5,1;,7,10,1;10,10,1;7,1,1|186,112,120,99
209|7,1,1;6,1,1;10,5,1;10,10,1;,1,10,1|148,197,120,64
210|1,10,1;1,1,1;10,7,1;,7,10,1;7,8,1|188,132,149,198
211|7,8,1;10,5,1;10,10,1;8,8,1;,6,10,1;,1,10,1|185,67,135,153,125
212|1,10,1;10,10,1;10,9,1;6,5,1;9,5,1;9,7,1|82,96,179,198,89
213|9,7,1;,6,10,1;10,10,1;9,9,1;8,9,1|139,145,154,160
214|8,9,1;,9,10,1;,8,10,1;1,4,1;,2,10,1;2,5,1|198,191,120,65,115
215|2,5,1;1,6,1;,5,10,1;5,1,1;1,1,1|154,171,172,115
216|1,1,1;10,4,1;7,1,1;7,6,1;,3,10,1;1,8,1;4,8,1|86,86,78,180,97,87
217|4,8,1;,4,10,1;,1,10,1;4,1,1;4,3,1;6,1,1;10,1,1|69,81,102,64,175,97
218|10,1,1;1,4,1;7,2,1;6,3,1;5,2,1;6,2,1|62,142,145,172,151
219|6,2,1;5,1,1;10,1,1;1,4,1;3,8,1;2,7,1|154,66,92,177,76
220|2,7,1;,5,10,1;3,8,1;,3,10,1;,1,10,1;2,5,1|88,109,94,138,198
221|2,5,1;1,4,1;10,1,1;8,5,1;,3,10,1;,2,10,1;9,5,1|148,80,133,73,154,90
222|9,5,1;10,4,1;10,1,1;1,4,1;1,1,1;3,1,1|177,115,63,70,172
223|3,1,1;1,3,1;9,1,1;4,1,1;,7,10,1|194,177,84,156
224|7,10,1;10,7,1;1,1,1;7,9,1;9,7,1;9,2,1|131,95,134,90,194
225|9,2,1;,1,10,1;5,8,1;4,8,1;9,1,1;1,3,1|136,190,113,60,183
226|1,3,1;,6,10,1;1,5,1;2,4,1;6,8,1;6,4,1|134,102,93,164,126
227|6,4,1;9,1,1;10,2,1;,6,10,1;10,6,1;10,10,1|136,82,105,130,159
228|10,10,1;10,1,1;8,3,1;1,4,1;,9,10,1;10,9,1|160,139,131,167,93
229|10,9,1;10,10,1;,1,10,1;4,1,1;8,9,1;9,9,1|132,100,104,168,119
230|9,9,1;,8,10,1;8,9,1;4,5,1;1,8,1|143,184,164,188
231|1,8,1;,5,10,1;4,9,1;,4,10,1;5,9,1;,6,10,1;10,10,1|134,78,63,163,71,163
232|10,10,1;1,7,1;6,7,1;10,1,1;10,3,1|62,141,153,146
233|10,3,1;8,1,1;1,7,1;10,7,1;7,4,1;1,8,1|134,151,88,194,99
234|1,8,1;,3,10,1;10,9,1;10,10,1;4,1,1;9,8,1;9,7,1|80,93,123,101,64,160
235|9,7,1;,6,10,1;,1,10,1;4,1,1;8,3,1;10,5,1|84,60,98,177,133
236|10,5,1;,5,10,1;7,6,1;8,6,1;3,1,1;1,1,1|115,129,86,125,116
237|1,1,1;2,1,1;6,5,1;6,2,1;4,2,1|195,91,117,160
238|4,2,1;3,1,1;1,3,1;1,1,1;2,1,1;4,5,1;4,4,1|66,185,127,92,101,115
239|4,4,1;1,7,1;,4,10,1;,1,10,1;10,1,1|118,88,195,198
240|10,1,1;,7,10,1;5,6,1;5,7,1;9,7,1;7,5,1|129,73,173,95,123
241|7,5,1;10,8,1;3,1,1;5,5,1;5,7,1;6,6,1;6,7,1|81,114,73,179,61,174
242|6,7,1;,3,10,1;1,8,1;,1,10,1;,2,10,1;10,6,1|89,106,78,179,103
243|10,6,1;10,1,1;1,4,1;10,7,1;5,7,1|129,141,116,190
244|5,7,1;,2,10,1;,1,10,1;1,1,1;10,1,1;2,5,1|190,177,163,82,67
245|2,5,1;,2,10,1;5,1,1;1,1,1;5,5,1;6,4,1|150,185,71,193,62
246|6,4,1;10,8,1;10,1,1;,7,10,1;7,6,1;6,7,1|87,79,185,68,97
247|6,7,1;10,3,1;2,1,1;10,1,1;9,2,1|98,186,169,180
248|9,2,1;10,7,1;10,10,1;,1,10,1;2,3,1;9,9,1;2,4,1|89,126,103,71,134,151
249|2,4,1;1,5,1;1,1,1;,7,10,1;2,5,1;6,5,1;6,8,1|81,170,82,66,106,114
250|6,8,1;10,4,1;,1,10,1;6,9,1;9,6,1;4,1,1;8,3,1;7,3,1|171,66,95,101,109,82,63
251|7,3,1;10,6,1;,6,10,1;10,10,1;9,9,1;8,9,1|199,97,150,83,131
252|1,1,1;,4,10,1;2,2,1;2,7,1;1,8,1;,1,10,1|116,175,66,87,89
253|1,10,1;10,7,1;10,10,1;,8,10,1;1,4,1;1,9,1|133,70,164,121,184
254|1,9,1;10,6,1;5,6,1;,1,10,1;7,7,1;5,9,1|76,136,157,198,97
255|5,9,1;,4,10,1;4,1,1;1,7,1;3,1,1;2,2,1|163,114,148,176,70
256|2,2,1;1,2,1;2,1,1;4,5,1;1,5,1;5,1,1;10,6,1|96,77,168,112,174,72
257|10,6,1;10,10,1;1,4,1;1,1,1;10,1,1;10,5,1;5,5,1|94,88,76,102,66,155
258|5,5,1;,5,10,1;10,5,1;10,10,1;,6,10,1;9,7,1|154,124,122,198,73
259|9,7,1;10,7,1;,7,10,1;10,10,1;10,8,1|162,137,105,199
260|10,8,1;3,1,1;7,3,1;6,3,1;10,7,1;,7,10,1|111,108,192,121,157
261|7,10,1;10,7,1;10,10,1;,8,10,1|153,195,182
262|8,10,1;10,8,1;,6,10,1;,7,10,1;5,8,1;,3,10,1|174,152,73,150,108
263|3,10,1;,1,10,1;3,6,1;3,7,1;1,5,1;1,9,1|167,132,145,103,98
264|1,9,1;10,6,1;,6,10,1;6,5,1;10,9,1;8,9,1|89,180,182,69,113
265|8,9,1;10,7,1;,4,10,1;8,4,1;10,2,1;10,1,1|127,93,165,132,159
266|10,1,1;,7,10,1;10,10,1;4,1,1;9,6,1;9,7,1|141,65,139,178,104
267|9,7,1;10,8,1;,8,10,1;1,4,1;1,1,1;7,9,1|134,188,72,109,173
268|7,9,1;10,6,1;1,6,1;,1,10,1;10,7,1|157,130,157,191
269|10,7,1;10,10,1;1,1,1;10,4,1;10,6,1;7,9,1|94,124,165,72,147
270|7,9,1;10,3,1;8,9,1;9,8,1;10,2,1;10,1,1|147,74,147,170,146
271|10,1,1;1,1,1;1,2,1;5,6,1;2,6,1;3,5,1|118,185,149,110,68
272|3,5,1;1,5,1;,6,10,1;,1,10,1;10,1,1;1,4,1;6,4,1|64,134,88,144,117,134
273|6,4,1;10,8,1;9,1,1;9,6,1;4,1,1;8,1,1|109,95,150,187,124
274|8,1,1;10,1,1;,4,10,1;,1,10,1;3,8,1|128,68,185,199
275|3,8,1;1,8,1;1,1,1;2,7,1;2,3,1|134,184,127,66
276|2,3,1;,9,10,1;7,8,1;6,9,1;7,9,1;4,6,1|104,136,150,120,180
277|4,6,1;1,6,1;1,1,1;10,1,1;8,5,1;8,2,1|131,198,129,109,90
278|8,2,1;,2,10,1;10,4,1;,3,10,1;8,5,1|164,176,92,123
279|8,5,1;10,7,1;10,6,1;5,1,1;5,5,1|135,121,165,167
280|5,5,1;1,5,1;,1,10,1;10,10,1;6,6,1|176,192,173,67
281|6,6,1;10,10,1;1,7,1;,1,10,1;1,1,1;3,3,1|110,110,115,151,146
282|3,3,1;1,1,1;10,1,1;5,2,1;1,6,1;,7,10,1;9,8,1|86,88,96,150,171,65
283|9,8,1;10,7,1;10,10,1;1,1,1;6,7,1;2,3,1|97,90,75,169,137
284|2,3,1;10,3,1;10,4,1;6,8,1;9,8,1;9,6,1|95,81,136,108,118
285|9,6,1;10,7,1;8,5,1;8,2,1;9,2,1;9,5,1|166,82,168,105,73
286|9,5,1;9,1,1;10,1,1;10,10,1;1,7,1;9,7,1|112,66,151,193,105
287|9,7,1;10,7,1;10,10,1;7,1,1;10,1,1;1,7,1;6,2,1|92,198,86,110,127,76
288|6,2,1;10,6,1;6,4,1;7,5,1;8,5,1;4,1,1|129,173,91,175,97
289|4,1,1;1,7,1;,4,10,1;6,8,1;,8,10,1|86,188,93,159
290|8,10,1;5,1,1;10,1,1;10,10,1;4,3,1;9,3,1|123,153,155,111,118
291|9,3,1;10,2,1;5,1,1;1,1,1;,7,10,1|138,174,122,186
