path_num|points|times
30|8,1,1;5,12,1;12,6,1;10,8,1;8,6,1;8,7,1|70,77,182,74,130
31|8,7,1;8,12,1;12,12,1;9,9,1;12,6,1|246,247,67,126
32|12,6,1;12,12,1;1,8,1;12,1,1;8,11,1|99,85,122,282
33|8,11,1;9,12,1;1,12,1;12,1,1|271,241,57
34|12,1,1;8,12,1;12,12,1;11,11,1|118,188,176
35|11,11,1;12,11,1;2,1,1;1,2,1|265,98,278
36|1,2,1;1,1,1;12,5,1;12,6,1;8,2,1|120,269,165,130
37|8,2,1;12,6,1;12,12,1;1,5,1;11,12,1;5,6,1;10,1,1|117,65,118,178,62,122
38|10,1,1;12,10,1;10,12,1;12,12,1;12,11,1|116,186,214,145
39|12,11,1;11,12,1;12,12,1;9,1,1;11,10,1;12,10,1|54,127,102,225,90
40|12,10,1;5,12,1;1,12,1;5,1,1;1,1,1|83,238,73,268
41|1,1,1;12,5,1;1,12,1;12,8,1;10,8,1|262,194,55,113
42|10,8,1;10,12,1;12,3,1;11,11,1|163,239,199
43|11,11,1;11,12,1;11,10,1;12,10,1|104,248,78
44|12,10,1;1,3,1;3,1,1;4,2,1|270,292,62
45|4,2,1;7,12,1;1,12,1|252,219
46|1,12,1;12,9,1;11,1,1;12,1,1;9,4,1|95,52,212,116
47|9,4,1;9,1,1;12,1,1;10,3,1;12,10,1;10,12,1|182,109,63,68,56
48|10,12,1;3,1,1;1,1,1;2,8,1|248,212,225
49|2,8,1;6,12,1;12,5,1;8,1,1;12,1,1;11,2,1;12,2,1|106,128,89,93,118,129
50|12,2,1;12,1,1;1,4,1;2,12,1|166,103,268
51|2,12,1;6,1,1;12,8,1;12,12,1|251,125,152
52|12,12,1;1,8,1;1,12,1;4,12,1;12,5,1;12,11,1|247,120,117,123,87
53|12,11,1;1,4,1;2,12,1;9,9,1;7,11,1|172,193,246,70
54|7,11,1;1,5,1;5,1,1;1,1,1;2,2,1|54,269,101,145
55|2,2,1;1,2,1;1,1,1;12,1,1;9,12,1|93,186,214,136
56|9,12,1;1,11,1;1,12,1;8,11,1;3,11,1|207,204,89,187
57|3,11,1;1,9,1;1,12,1;12,5,1;7,5,1|98,148,238,100
58|7,5,1;7,1,1;12,1,1|222,293
59|12,1,1;1,4,1;1,1,1;4,1,1;2,3,1|169,127,259,137
60|2,3,1;1,3,1;10,12,1;12,12,1;5,6,1|156,105,96,181
61|5,6,1;5,1,1;1,12,1;4,5,1;4,8,1|251,226,107,108
62|4,8,1;4,12,1;1,12,1;3,10,1|250,172,277
63|3,10,1;5,1,1;4,8,1;4,12,1;1,12,1|199,271,57,139
64|1,12,1;12,5,1;12,1,1|282,239
65|12,1,1;9,12,1;12,12,1|279,263
66|12,12,1;1,1,1;1,12,1;4,9,1;2,9,1;2,3,1|252,153,83,76,55
67|2,3,1;1,2,1;2,1,1;12,4,1|169,177,246
68|12,4,1;1,11,1;2,10,1|281,238
69|2,10,1;7,1,1;7,9,1;1,9,1|90,240,144
70|1,9,1;12,6,1;12,12,1;12,1,1;1,12,1|255,51,128,229
71|1,12,1;12,9,1;12,1,1;5,7,1|163,141,234
72|5,7,1;10,12,1;12,10,1;12,12,1;11,12,1|185,64,57,197
73|11,12,1;12,11,1;2,1,1;2,12,1;1,5,1|87,150,183,133
74|1,5,1;2,5,1;6,1,1;12,1,1;12,12,1;6,6,1|202,88,130,51,199
75|6,6,1;11,1,1;12,2,1;11,2,1;12,3,1;10,12,1|131,50,153,155,110
76|10,12,1;1,5,1;9,12,1;9,6,1;2,11,1|150,262,182,56
77|2,11,1;1,3,1;12,3,1;5,9,1|283,213,159
78|5,9,1;5,12,1;8,1,1;7,8,1|236,189,271
79|7,8,1;1,2,1;1,1,1|237,238
80|1,1,1;12,5,1;1,9,1;4,12,1|149,118,293
81|4,12,1;12,6,1;6,12,1;5,11,1|250,239,193
82|5,11,1;1,4,1;4,7,1;1,7,1|146,170,298
83|1,7,1;12,3,1;10,1,1;5,6,1;1,2,1;2,1,1|71,66,255,228,54
84|2,1,1;12,1,1;12,12,1;11,6,1;11,2,1;1,2,1|221,231,69,96,55
85|1,2,1;8,12,1;12,12,1;5,1,1|92,231,243
86|5,1,1;1,5,1;12,12,1;5,8,1;1,12,1;1,6,1|90,123,128,142,84
87|1,6,1;7,12,1;12,7,1;6,1,1|231,140,216
88|6,1,1;12,1,1;12,12,1;8,2,1;11,2,1|249,198,113,128
89|11,2,1;12,1,1;10,3,1;9,2,1;9,3,1|53,75,165,242
90|9,3,1;11,1,1;12,1,1|176,252
91|12,1,1;1,5,1;1,6,1;3,8,1|129,151,175
92|3,8,1;12,1,1;4,8,1;1,5,1|187,185,235
93|1,5,1;12,1,1;12,2,1;10,4,1|182,201,256
94|10,4,1;12,2,1;11,1,1;11,2,1;12,3,1|51,248,141,253
95|12,3,1;1,3,1;1,1,1;8,2,1|286,93,263
96|8,2,1;9,1,1;12,1,1;1,8,1;2,7,1|115,150,160,143
97|2,7,1;1,8,1;1,12,1;1,1,1;4,4,1|84,89,235,194
98|4,4,1;1,4,1;5,4,1;8,1,1;12,5,1;2,9,1|98,287,116,58,109
99|2,9,1;1,9,1;4,12,1;8,1,1;5,11,1|212,111,171,169
100|5,11,1;1,7,1;2,1,1;1,1,1;6,6,1;1,6,1;3,4,1|224,79,110,88,87,92
101|3,4,1;1,2,1;1,1,1;8,12,1;1,3,1|122,118,69,297
102|1,3,1;12,10,1;10,12,1|248,243
103|10,12,1;12,10,1;3,1,1;1,3,1;1,1,1|132,195,100,263
104|1,1,1;2,1,1;2,6,1;8,12,1;12,12,1|83,220,75,141
105|12,12,1;12,1,1;5,12,1;1,12,1;4,9,1;1,6,1|166,138,78,78,169
106|1,6,1;2,12,1;1,11,1;1,12,1|92,223,254
107|1,12,1;1,1,1;4,4,1;7,1,1|263,126,95
108|7,1,1;12,6,1;12,1,1;8,1,1;11,4,1|104,238,122,223
109|11,4,1;12,4,1;12,1,1|261,269
110|12,1,1;1,12,1;8,9,1;12,9,1;9,12,1|75,275,143,101
111|9,12,1;12,12,1;8,1,1;7,2,1;8,2,1;8,4,1|72,178,213,150,74
112|8,4,1;1,1,1;2,7,1;2,9,1;8,2,1;9,1,1|61,156,89,135,166
113|9,1,1;1,8,1;1,12,1;12,12,1|131,130,170
114|12,12,1;1,1,1;1,2,1;3,4,1;5,2,1|193,270,144,70
115|5,2,1;1,9,1;2,1,1;12,4,1;12,1,1|140,122,187,102
116|12,1,1;8,12,1;12,12,1;12,9,1;1,6,1;1,1,1|105,204,149,138,93
117|1,1,1;12,8,1;8,12,1;8,9,1|262,198,121
118|8,9,1;2,1,1;12,1,1;12,12,1;9,9,1|232,184,78,174
119|9,9,1;12,6,1;12,1,1;5,12,1|198,249,204
120|5,12,1;1,12,1;6,12,1;1,7,1|293,125,246
121|1,7,1;6,12,1;1,12,1;12,9,1|155,272,199
122|12,9,1;12,12,1;12,8,1;9,11,1;1,4,1|104,89,276,143
123|1,4,1;1,12,1;12,8,1|259,264
124|12,8,1;8,12,1;12,12,1;11,11,1;12,10,1|99,156,279,129
125|12,10,1;7,1,1;7,4,1;12,4,1;10,6,1|103,93,83,291
126|10,6,1;3,12,1;8,7,1;4,7,1|284,206,122
127|4,7,1;9,12,1;1,11,1;7,11,1;12,6,1|213,68,239,85
128|12,6,1;5,12,1;7,7,1;6,8,1|297,234,51
129|6,8,1;12,2,1;12,1,1;1,5,1|165,268,147
130|1,5,1;5,1,1;5,2,1;1,6,1|255,244,142
131|1,6,1;7,12,1;12,7,1;12,12,1;8,12,1|114,284,186,87
132|8,12,1;1,6,1;3,8,1;2,8,1;6,12,1|95,124,193,108
133|6,12,1;10,1,1;1,10,1;1,1,1;2,1,1|186,232,104,139
134|2,1,1;1,1,1;4,12,1;1,12,1|208,192,190
135|1,12,1;1,1,1;12,5,1;9,5,1;1,11,1|254,68,158,187
136|1,11,1;9,12,1;1,12,1;4,9,1;6,11,1|177,97,128,244
137|6,11,1;1,6,1;6,1,1|274,265
138|6,1,1;1,6,1;7,12,1;11,1,1;8,11,1|190,204,159,85
139|8,11,1;8,12,1;12,12,1;6,5,1;2,1,1|132,88,273,84
140|2,1,1;9,12,1;12,9,1;10,9,1|191,283,178
141|10,9,1;1,9,1;1,12,1;3,10,1|64,242,269
142|3,10,1;5,12,1;8,1,1;12,12,1;6,12,1|127,213,72,219
143|6,12,1;1,7,1;7,1,1|221,235
144|7,1,1;12,6,1;12,12,1;1,8,1|187,259,131
145|1,8,1;5,12,1;1,12,1;1,9,1;3,11,1;2,11,1|153,151,279,63,51
146|2,11,1;8,12,1;12,12,1;5,10,1|246,104,196
147|5,10,1;1,6,1;12,10,1;10,1,1;10,7,1;11,7,1;11,3,1|58,51,82,58,167,273
148|11,3,1;12,2,1;6,1,1;1,1,1|292,80,150
149|1,1,1;12,5,1;9,1,1|214,219
150|9,1,1;2,12,1;1,12,1;8,7,1;2,7,1|63,186,101,119
151|2,7,1;1,8,1;8,12,1;4,9,1;4,11,1;6,9,1|154,88,125,106,218
152|6,9,1;1,4,1;4,1,1;4,12,1;1,12,1|148,79,221,237
153|1,12,1;12,8,1;12,12,1;9,12,1;11,10,1|79,91,100,243
154|11,10,1;12,9,1;1,2,1;4,5,1|115,177,211
155|4,5,1;1,2,1;12,6,1;12,1,1;5,12,1|101,56,157,279
156|5,12,1;1,12,1;1,1,1;12,1,1|233,209,251
157|12,1,1;1,1,1;4,4,1;11,3,1|153,146,260
158|11,3,1;12,2,1;12,1,1;1,5,1|102,112,276
159|1,5,1;12,5,1;9,12,1;9,6,1;11,6,1|264,221,67,75
160|11,6,1;12,6,1;6,12,1;1,7,1;1,1,1|96,196,263,77
161|1,1,1;5,12,1;5,9,1;8,12,1|133,196,212
162|8,12,1;12,5,1;5,10,1;1,6,1;1,12,1|57,269,69,152
163|1,12,1;12,1,1;6,8,1;11,3,1|143,117,299
164|11,3,1;12,10,1;10,12,1;1,10,1|255,183,230
165|1,10,1;10,12,1;12,10,1;5,1,1|100,291,269
166|5,1,1;1,8,1;4,1,1;2,3,1|116,145,233
167|2,3,1;1,4,1;9,12,1;1,11,1;7,11,1|102,111,160,165
168|7,11,1;6,12,1;12,12,1|297,199
169|12,12,1;8,1,1;12,1,1;12,4,1;10,2,1|111,212,198,153
170|10,2,1;9,1,1;12,11,1;11,3,1;11,1,1;12,1,1|156,72,54,90,118
171|12,1,1;1,12,1;6,7,1;6,6,1;2,6,1;8,12,1|159,64,134,53,256
172|8,12,1;12,12,1;1,1,1;4,11,1|164,159,213
173|4,11,1;3,12,1;7,1,1;12,6,1;12,12,1|217,164,67,211
174|12,12,1;1,8,1;1,12,1;4,12,1;2,10,1|101,257,140,168
175|2,10,1;1,2,1;1,12,1;3,7,1;9,1,1;12,1,1;8,4,1|106,84,50,111,281,67
176|8,4,1;8,1,1;12,5,1|208,257
177|12,5,1;1,8,1;11,4,1;4,2,1;5,3,1|60,100,112,267
178|5,3,1;1,7,1;1,12,1;3,7,1;3,6,1|142,169,215,164
179|3,6,1;9,12,1;12,12,1;9,1,1|266,128,138
180|9,1,1;6,12,1;1,12,1;1,1,1|77,261,179
181|1,1,1;4,12,1;12,11,1;12,12,1|83,200,256
182|12,12,1;9,1,1;9,4,1;12,4,1;12,1,1|244,91,265,92
183|12,1,1;5,12,1;1,12,1;5,1,1;11,7,1;1,4,1|143,87,90,158,206
184|1,4,1;1,1,1;12,1,1;9,4,1|198,178,184
185|9,4,1;10,12,1;10,1,1;8,8,1;8,12,1;1,1,1|170,139,216,58,78
186|1,1,1;1,12,1;2,6,1;2,11,1;6,11,1|104,152,186,162
187|6,11,1;1,11,1;12,11,1;11,12,1|254,130,158
188|11,12,1;11,1,1;4,12,1;1,9,1;2,1,1;2,2,1|103,54,224,111,143
189|2,2,1;1,2,1;2,1,1|272,281
190|2,1,1;1,1,1;3,1,1;2,2,1;6,12,1|64,266,113,147
191|6,12,1;6,1,1;1,1,1;5,5,1;1,5,1;5,9,1;2,12,1|143,148,126,75,51,77
192|2,12,1;1,11,1;1,12,1;12,5,1;8,1,1;2,9,1;8,3,1|98,283,53,55,85,98
193|8,3,1;1,12,1;12,8,1;9,12,1;12,9,1|201,101,68,295
194|12,9,1;9,12,1;12,12,1;9,1,1;5,12,1|139,96,98,191
195|5,12,1;5,1,1;1,5,1;1,1,1|55,282,114
196|1,1,1;12,1,1;6,2,1;6,6,1;7,5,1;7,4,1|152,239,54,62,183
197|7,4,1;4,1,1;1,4,1;11,1,1|296,219,165
198|11,1,1;8,12,1;12,9,1;12,12,1;5,7,1;10,12,1;9,12,1|74,166,78,87,186,77
199|9,12,1;2,1,1;1,2,1|229,271
200|1,2,1;2,1,1;1,1,1;4,12,1|275,174,197
201|4,12,1;8,1,1;3,6,1;4,6,1;2,4,1|156,154,177,124
202|2,4,1;1,4,1;1,1,1;4,12,1|149,267,186
203|4,12,1;1,8,1;3,10,1;1,10,1|241,144,102
204|1,10,1;12,10,1;12,12,1;4,11,1;1,11,1|239,53,93,138
205|8,12,1;12,8,1;1,8,1;7,7,1|262,111,263
206|7,7,1;12,12,1;12,1,1;5,12,1;1,12,1|130,115,180,252
207|1,12,1;12,8,1;12,7,1;9,10,1|238,91,275
208|9,10,1;12,10,1;3,12,1|283,237
209|3,12,1;3,1,1;10,4,1;4,4,1|72,189,216
210|4,4,1;1,11,1;1,12,1;12,12,1|159,224,216
211|12,12,1;1,12,1;4,9,1;1,2,1;1,11,1|94,154,155,272
212|1,11,1;1,12,1;12,12,1;1,9,1;3,11,1;3,8,1|84,219,52,230,100
213|3,8,1;1,8,1;1,12,1;12,8,1;12,12,1|80,132,168,247
214|12,12,1;1,1,1;7,8,1;2,3,1;2,7,1;3,6,1|212,104,136,85,138
215|3,6,1;1,8,1;1,12,1;1,1,1;5,4,1|65,97,282,182
216|5,4,1;11,12,1;11,11,1|287,297
217|11,11,1;11,12,1;12,11,1;1,8,1;5,12,1|107,235,128,145
218|5,12,1;1,8,1;12,8,1;1,5,1;8,2,1|153,216,71,142
219|8,2,1;12,6,1;10,1,1|285,290
220|10,1,1;1,1,1;1,12,1;2,6,1;2,11,1|126,242,172,111
221|2,11,1;2,12,1;1,11,1|290,220
222|1,11,1;1,12,1;8,1,1;7,8,1|212,272,181
223|7,8,1;7,12,1;12,12,1;12,1,1|209,191,231
224|12,1,1;11,2,1;10,1,1;1,6,1|52,130,290
225|1,6,1;12,2,1;1,2,1;1,5,1;7,5,1;5,3,1|138,109,171,160,102
226|5,3,1;3,1,1;1,3,1|259,238
227|1,3,1;2,4,1;5,1,1|257,192
228|5,1,1;12,12,1;11,6,1;11,2,1;3,1,1|101,129,227,156
229|3,1,1;12,6,1;7,1,1|226,293
230|7,1,1;12,1,1;1,8,1|252,299
231|1,8,1;2,7,1;2,12,1;1,12,1|110,224,248
232|1,12,1;12,12,1;5,10,1;3,12,1|163,220,179
233|3,12,1;12,12,1;8,1,1;12,1,1;12,4,1|190,289,56,163
234|1,12,1;12,5,1;8,1,1;12,1,1|151,141,267
235|12,1,1;9,12,1;5,9,1;7,11,1;4,11,1|125,128,78,238
236|4,11,1;1,7,1;1,1,1;3,3,1|286,270,74
237|3,3,1;8,1,1;8,4,1;12,8,1;12,12,1|197,109,225,65
238|12,12,1;1,9,1;12,5,1;12,1,1;12,11,1|108,260,243,88
239|12,11,1;12,10,1;10,8,1;8,10,1;7,10,1|191,79,92,299
240|1,12,1;5,1,1;1,1,1;2,2,1|245,248,105
241|2,2,1;1,3,1;12,3,1;12,1,1|236,189,82
242|12,1,1;1,5,1;12,8,1|245,195
243|12,8,1;1,12,1;1,1,1;7,7,1;2,7,1;8,1,1|154,92,60,94,225
244|8,1,1;7,1,1;5,3,1;7,5,1|182,279,229
245|7,5,1;1,11,1;2,12,1;9,1,1;3,8,1|71,128,97,271
246|3,8,1;3,12,1;1,5,1;5,1,1|202,232,55
247|5,1,1;1,5,1;8,1,1;12,1,1|180,243,153
248|12,1,1;5,12,1;9,2,1;6,2,1;10,5,1|244,118,103,225
249|10,5,1;1,12,1;9,5,1;9,1,1;6,5,1;8,3,1|50,101,260,81,142
250|8,3,1;7,4,1;7,1,1;1,1,1|159,186,291
251|1,1,1;12,5,1;1,12,1;5,2,1;5,4,1|60,119,286,132
252|5,4,1;6,5,1;1,10,1;3,1,1;5,3,1|232,179,51,124
253|5,3,1;3,1,1;12,1,1;6,2,1;5,2,1|165,189,127,51
254|5,2,1;9,12,1;11,5,1;11,9,1|154,282,187
255|11,9,1;4,1,1;1,1,1;3,3,1|144,220,212
256|3,3,1;5,1,1;1,12,1;1,11,1;3,9,1;2,9,1|81,152,97,125,113
257|2,9,1;12,9,1;6,1,1;6,2,1|150,289,90
258|6,2,1;1,2,1;1,1,1;12,4,1;9,8,1|273,50,151,179
259|9,8,1;5,12,1;5,1,1;1,5,1;4,12,1|228,74,83,183
260|4,12,1;11,1,1;12,2,1;6,1,1|177,187,234
261|6,1,1;12,1,1;11,2,1;7,12,1|215,236,97
262|7,12,1;12,12,1;11,11,1;11,6,1;7,6,1;10,9,1;8,11,1|52,69,128,161,79,143
263|8,11,1;12,4,1;9,7,1;9,12,1|209,119,283
264|9,12,1;1,4,1;4,1,1;12,1,1;12,12,1|122,95,275,76
265|12,12,1;12,1,1;1,4,1;4,1,1;4,12,1|155,162,51,170
266|4,12,1;1,8,1;3,8,1;3,7,1;1,5,1|173,205,126,152
267|1,5,1;1,1,1;4,12,1;1,9,1;1,12,1|55,200,137,121
268|1,12,1;12,5,1;5,1,1;1,1,1;4,4,1|142,94,162,155
269|4,4,1;4,12,1;1,9,1;3,9,1|162,295,121
270|3,9,1;1,7,1;3,12,1;1,12,1|127,148,169
271|1,12,1;12,1,1;1,5,1;7,5,1|106,188,278
272|7,5,1;12,12,1;8,5,1;8,1,1;11,4,1;12,3,1|91,199,124,130,149
273|12,3,1;5,12,1;5,1,1;1,5,1;1,1,1|171,98,163,243
274|1,1,1;5,12,1;1,12,1;2,11,1|205,143,299
275|2,11,1;1,11,1;2,12,1;2,10,1;1,10,1|51,258,251,94
276|1,10,1;10,12,1;12,12,1;12,1,1;3,3,1|227,82,102,287
277|3,3,1;1,3,1;8,12,1;12,12,1|292,137,151
278|12,12,1;1,12,1;1,11,1;6,6,1;2,6,1;2,9,1|196,147,106,174,54
279|2,9,1;5,12,1;9,1,1;12,1,1|236,164,173
280|12,1,1;5,12,1;1,9,1;1,12,1;4,12,1|211,144,93,183
281|4,12,1;12,11,1;5,1,1;12,10,1;11,11,1;12,12,1|201,127,89,100,105
282|12,12,1;8,1,1;12,1,1|285,246
283|12,1,1;8,12,1;7,12,1;11,8,1;5,7,1|206,292,96,73
284|5,7,1;6,1,1;6,6,1;11,1,1|148,277,260
285|11,1,1;1,8,1;10,1,1;12,3,1|265,258,117
286|12,3,1;1,10,1;8,8,1;2,7,1;2,5,1|189,105,202,128
287|2,5,1;6,1,1;12,7,1;7,12,1;1,6,1|120,96,124,257
288|1,6,1;8,1,1;4,5,1;4,1,1|144,93,277
289|4,1,1;1,5,1;1,1,1;3,1,1|268,125,265
290|3,1,1;1,1,1;4,1,1|252,261
291|4,1,1;1,5,1;1,1,1;5,5,1;5,6,1;1,10,1|100,166,71,162,137
292|1,10,1;3,1,1;3,4,1;10,12,1|152,147,204
293|10,12,1;12,12,1;9,1,1;12,4,1|217,235,198
294|12,4,1;5,12,1;1,12,1;4,9,1;1,9,1|91,256,172,79
295|1,9,1;1,12,1;12,8,1|236,285
296|12,8,1;5,2,1;7,4,1;6,4,1;6,6,1;12,12,1|93,67,52,263,199
297|12,12,1;5,1,1;1,5,1;4,5,1;11,6,1;6,6,1|162,152,151,98,122
298|6,6,1;1,6,1;1,1,1;5,5,1|178,288,130
299|5,5,1;5,6,1;10,1,1;12,3,1|103,297,243
300|12,3,1;5,1,1;12,2,1;6,2,1|278,263,82
301|6,2,1;1,7,1;1,1,1;3,3,1;3,4,1;2,4,1|89,101,179,148,168
302|2,4,1;1,5,1;12,8,1;12,12,1;9,12,1;11,10,1|143,70,146,207,113
303|11,10,1;12,9,1;12,12,1;12,8,1;12,4,1|192,153,90,261
304|12,4,1;9,1,1;1,9,1|242,210
305|1,9,1;2,1,1;2,12,1;3,11,1;8,11,1|180,206,102,178
306|8,11,1;8,12,1;8,10,1;10,12,1|182,186,232
307|10,12,1;12,10,1;1,7,1;12,3,1|275,133,138
308|12,3,1;12,1,1;9,12,1;12,12,1|236,70,108
309|12,12,1;9,1,1;5,12,1|279,229
310|5,12,1;1,12,1;12,12,1;12,1,1|171,253,160
311|12,1,1;12,12,1;9,1,1;11,3,1;11,1,1|58,215,99,278
312|11,1,1;12,1,1;5,12,1;1,1,1;8,4,1|79,102,270,248
313|8,4,1;11,1,1;7,12,1;1,6,1|202,207,128
314|1,6,1;12,6,1;7,1,1;7,5,1;8,4,1|190,151,62,148
315|8,4,1;8,1,1;4,12,1;1,9,1;1,12,1|164,255,143,80
316|1,12,1;5,1,1;1,4,1;4,1,1;1,1,1;2,2,1|81,105,78,131,264
317|2,2,1;1,2,1;1,1,1|218,254
318|1,1,1;5,12,1;9,1,1;12,4,1|244,223,136
319|12,4,1;8,1,1;12,1,1;10,3,1|252,92,216
320|10,3,1;12,3,1;7,12,1;12,7,1|159,278,196
321|12,7,1;12,12,1;1,12,1;5,1,1|184,271,65
322|5,1,1;1,5,1;12,5,1;8,1,1|122,296,275
323|8,1,1;12,1,1;1,4,1;5,1,1|200,64,291
324|5,1,1;12,12,1;5,2,1;1,6,1|138,134,266
325|1,6,1;8,12,1;3,7,1;3,12,1;7,8,1|239,129,100,213
326|7,8,1;7,12,1;1,12,1;12,1,1;8,8,1;8,6,1;9,7,1|108,84,167,135,91,62
327|9,7,1;12,7,1;6,1,1;1,6,1|99,244,156
328|1,6,1;8,1,1;12,1,1;12,12,1|91,279,204
329|12,12,1;1,1,1;5,12,1;11,6,1|227,244,193
330|11,6,1;9,1,1;12,1,1;11,7,1;6,12,1|98,102,271,205
331|6,12,1;1,5,1;5,9,1;1,9,1|194,53,277
332|1,9,1;1,12,1;1,8,1;2,9,1;9,12,1|95,156,203,148
333|9,12,1;12,12,1;1,8,1;7,1,1;5,3,1|58,223,298,80
334|5,3,1;5,1,1;1,5,1;12,8,1|247,188,214
335|12,8,1;12,12,1;1,8,1;4,12,1;1,12,1|98,177,261,117
336|1,12,1;12,5,1;2,9,1;5,6,1;2,6,1;7,11,1|173,175,98,119,122
337|7,11,1;7,12,1;12,12,1;1,5,1;1,1,1|216,113,52,295
338|1,1,1;1,2,1;3,4,1;3,5,1;12,5,1|126,161,65,84
339|12,5,1;1,12,1;1,1,1;12,12,1|248,133,206
340|12,12,1;9,1,1;12,8,1;12,11,1;6,11,1|70,112,234,77
341|6,11,1;6,12,1;12,6,1;12,12,1|77,218,131
342|12,12,1;5,6,1;1,2,1;4,9,1|228,85,189
343|4,9,1;1,6,1;3,1,1;3,5,1;4,4,1|130,91,129,268
344|4,4,1;1,1,1;1,12,1;12,8,1;2,8,1;2,3,1|138,229,55,84,109
345|2,3,1;1,2,1;7,1,1;1,1,1|108,191,157
346|1,1,1;7,2,1;7,7,1;2,2,1|171,164,239
347|2,2,1;1,1,1;12,1,1;1,12,1;8,9,1|214,151,159,90
348|8,9,1;12,5,1;12,1,1;9,12,1|210,277,95
349|9,12,1;12,5,1;10,7,1;12,7,1|243,263,130
350|12,7,1;7,12,1;1,12,1;10,7,1|237,85,288
351|10,7,1;10,12,1;12,10,1;11,10,1|201,275,56
352|11,10,1;9,12,1;8,11,1;4,11,1;4,12,1|177,201,134,143
353|4,12,1;12,12,1;11,11,1;1,11,1|207,213,109
354|1,11,1;8,12,1;12,12,1;5,1,1;1,1,1|151,133,144,113
355|1,1,1;12,12,1;7,3,1;6,2,1;1,2,1;1,12,1|53,106,256,150,100
356|1,12,1;8,1,1;2,9,1|239,269
357|2,9,1;2,12,1;12,5,1;8,1,1;6,6,1|191,156,137,203
358|6,6,1;12,6,1;12,12,1;7,7,1;2,12,1|100,227,112,111
359|2,12,1;1,11,1;7,12,1;7,11,1;2,6,1|215,165,89,118
360|2,6,1;7,1,1;12,6,1;6,12,1|272,136,80
361|6,12,1;12,6,1;7,1,1;1,1,1;1,12,1|161,118,113,246
362|1,12,1;12,1,1;9,11,1;10,12,1;9,12,1|141,131,123,139
363|9,12,1;12,12,1;5,1,1;1,5,1|278,80,249
364|1,5,1;5,1,1;1,1,1;2,2,1;2,3,1;1,2,1;1,4,1|87,162,114,132,89,95
365|1,4,1;5,1,1;1,1,1;1,3,1|182,77,241
366|1,3,1;8,12,1;12,12,1;9,9,1;9,11,1|181,153,112,106
367|9,11,1;12,8,1;1,1,1;8,12,1;2,4,1;1,4,1|117,122,140,71,242
368|1,4,1;2,4,1;2,9,1;5,12,1;5,8,1|169,52,98,231
369|5,8,1;1,4,1;6,9,1;2,9,1;2,10,1|220,86,245,91
370|2,10,1;1,10,1;1,12,1;12,12,1;5,11,1|62,215,291,74
371|5,11,1;4,12,1;1,9,1;5,12,1;3,10,1|81,218,283,109
372|3,10,1;12,8,1;1,1,1;11,8,1;12,9,1;12,12,1|85,84,171,91,153
373|12,12,1;11,12,1;9,10,1;11,10,1;11,11,1|262,73,206,129
374|11,11,1;1,11,1;1,12,1;10,10,1;8,1,1|254,79,55,186
375|8,1,1;4,12,1;7,2,1;1,2,1;3,9,1|74,296,124,81
376|3,9,1;1,7,1;7,1,1;12,3,1;8,6,1|168,276,130,108
377|8,6,1;3,1,1;3,2,1;2,1,1;1,9,1|278,72,160,93
378|1,9,1;1,1,1;12,5,1;12,1,1|261,201,227
379|12,1,1;1,1,1;12,12,1;1,8,1;7,8,1;5,10,1|61,232,125,109,159
