
69|[ 0 -2  1];[0 0 1];[0 2 1];[ 0 -2  1];[2 0 1];[-2 -1  1];[1 0 1];[2 2 1];[-2  2  1];[ 0 -2  1];[-2  0  1];[1 2 1];[ 2 -2  1];|53,40,69,44,41,55,58,56,65,56,47,55,54
70|[ 2 -2  1];[-2  0  1];[-1  2  1];[1 2 1];[-1 -2  1];[0 0 1];[0 0 1];[-2  1  1];[0 2 1];[-2  2  1];[-1 -2  1];|56,41,75,66,72,63,67,51,61,54,73
71|[-1 -2  1];[0 0 1];[0 0 1];[0 0 1];[0 2 1];[0 2 1];[ 2 -2  1];[-2  0  1];[ 0 -1  1];[-1 -1  1];[0 0 1];[-1  2  1];|51,74,61,78,56,49,49,47,46,41,65,63
72|[-1  2  1];[0 2 1];[ 0 -2  1];[ 0 -1  1];[2 1 1];[-2  2  1];[1 2 1];[-2 -2  1];[0 0 1];[1 0 1];[2 0 1];[2 2 1];[2 2 1];|49,41,75,74,45,63,54,43,40,42,52,62,56
73|[2 2 1];[ 2 -2  1];[ 2 -1  1];[2 0 1];[-2  2  1];[0 2 1];[-1  2  1];[ 0 -2  1];[2 0 1];[-2  0  1];[-1 -1  1];[ 0 -1  1];|48,58,60,62,57,63,54,64,69,40,62,56
74|[ 0 -1  1];[2 0 1];[2 0 1];[2 0 1];[ 2 -2  1];[-2  0  1];[ 0 -1  1];[2 0 1];[ 2 -1  1];[2 0 1];|63,40,55,67,78,76,52,72,78,60
75|[2 0 1];[-2 -2  1];[0 0 1];[-1  0  1];[-1 -1  1];[0 0 1];[-2 -1  1];[-1  0  1];[ 0 -1  1];[0 0 1];|71,76,62,56,61,62,56,77,61,53
76|[0 0 1];[ 0 -2  1];[2 0 1];[-2 -2  1];[ 0 -1  1];[2 1 1];[ 2 -2  1];[2 0 1];[2 2 1];[-2 -2  1];[0 1 1];[-2 -1  1];|67,60,48,43,44,40,66,69,78,71,49,51
77|[-2 -1  1];[0 1 1];[-2 -1  1];[0 0 1];[ 2 -1  1];[ 2 -1  1];[-2  0  1];[-1 -1  1];[0 0 1];[0 0 1];[-1  1  1];[-1  2  1];|45,54,46,59,45,75,48,41,57,52,44,65
78|[-1  2  1];[ 0 -2  1];[2 0 1];[-2 -1  1];[0 1 1];[2 1 1];[-2  1  1];[ 0 -1  1];[0 0 1];[0 0 1];[0 2 1];[ 1 -2  1];|58,45,49,71,53,55,47,79,41,63,56,46
79|[ 1 -2  1];[-2  0  1];[0 1 1];[-1 -2  1];[0 1 1];[ 0 -2  1];[0 0 1];[0 2 1];[-2  2  1];[ 0 -2  1];|51,71,54,74,58,72,59,47,73,68
80|[ 0 -2  1];[0 1 1];[2 2 1];[ 2 -2  1];[-2  0  1];[0 2 1];[2 2 1];[-2 -2  1];[0 0 1];[ 0 -1  1];[0 0 1];[1 0 1];|58,50,43,55,68,45,59,63,69,50,61,72
81|[1 0 1];[2 0 1];[-2  0  1];[0 0 1];[0 0 1];[ 2 -1  1];[-2  0  1];[0 0 1];[-1  0  1];[ 0 -1  1];[0 0 1];[ 1 -1  1];|49,74,43,77,66,45,58,59,59,49,74,42
82|[ 1 -1  1];[-2  0  1];[0 0 1];[0 0 1];[0 1 1];[0 2 1];[-2  2  1];[0 2 1];[-1  2  1];[ 0 -2  1];[-1  0  1];|63,72,71,68,40,69,55,56,47,63,68
83|[-1  0  1];[-1  0  1];[1 0 1];[-2  1  1];[ 0 -2  1];[-1  0  1];[-1  0  1];[ 0 -1  1];[1 0 1];[ 2 -2  1];[2 0 1];[-2 -1  1];|69,43,59,72,70,59,66,67,45,42,46,56
84|[-2 -1  1];[ 0 -1  1];[-2  0  1];[0 2 1];[-2 -2  1];[0 0 1];[-1  1  1];[ 0 -2  1];[0 0 1];[0 0 1];[0 0 1];|51,62,50,52,70,70,41,60,64,72,69
85|[0 0 1];[ 0 -2  1];[1 1 1];[-2 -2  1];[0 0 1];[0 1 1];[2 2 1];[-2 -2  1];[ 0 -1  1];[-2  1  1];[ 1 -1  1];[-2  0  1];|64,57,77,48,46,70,46,57,66,57,54,48
86|[-2  0  1];[0 0 1];[1 1 1];[-2  2  1];[0 2 1];[ 2 -2  1];[-2  0  1];[0 0 1];[2 0 1];[2 0 1];[ 2 -2  1];[2 0 1];|48,57,75,75,48,55,49,60,41,42,68,52
87|[2 0 1];[2 0 1];[2 2 1];[ 2 -2  1];[2 0 1];[-2  0  1];[0 0 1];[1 0 1];[-2 -1  1];[0 0 1];[-1 -1  1];[0 0 1];|55,72,70,41,48,63,51,63,75,59,44,46
88|[0 0 1];[ 1 -2  1];[-1  0  1];[0 1 1];[-2 -1  1];[1 0 1];[ 2 -1  1];[2 1 1];[2 2 1];[-2 -2  1];[ 0 -1  1];|56,62,49,69,71,52,78,51,60,57,40
89|[ 0 -1  1];[-2  1  1];[-1  2  1];[ 0 -2  1];[-1  0  1];[1 1 1];[2 1 1];[ 2 -2  1];[2 1 1];[-2 -1  1];[-1  0  1];[0 0 1];|57,47,50,74,55,62,63,43,64,71,64,41
90|[0 0 1];[ 0 -1  1];[-2 -1  1];[0 0 1];[-1 -2  1];[0 0 1];[2 0 1];[-2 -1  1];[0 1 1];[ 1 -2  1];[2 0 1];[ 2 -1  1];|40,60,51,61,44,63,53,77,46,52,66,59
91|[ 2 -1  1];[2 0 1];[-2 -2  1];[-1  0  1];[0 2 1];[ 0 -2  1];[-2  1  1];[ 0 -1  1];[1 0 1];[1 0 1];[-1  0  1];|78,50,44,66,65,79,72,52,57,45,43
92|[-1  0  1];[0 1 1];[2 2 1];[2 2 1];[-2  2  1];[ 0 -2  1];[-2  0  1];[ 0 -2  1];[-1  0  1];[-1 -2  1];[0 0 1];|78,72,44,76,65,46,52,53,50,76,56
93|[0 0 1];[-2 -2  1];[-1  0  1];[0 0 1];[0 0 1];[0 2 1];[ 0 -2  1];[ 2 -1  1];[2 0 1];[2 1 1];[-2 -1  1];[1 0 1];|49,73,51,77,46,52,46,40,57,56,43,66
94|[1 0 1];[2 2 1];[-2  2  1];[1 2 1];[-2 -2  1];[0 0 1];[0 2 1];[0 2 1];[-2 -2  1];[0 0 1];[2 1 1];|41,48,73,45,74,69,79,74,47,61,47
95|[2 1 1];[ 2 -2  1];[ 2 -1  1];[-2  0  1];[0 1 1];[-2  2  1];[ 0 -2  1];[-2  0  1];[-1  0  1];[-1  0  1];[0 1 1];|69,55,56,42,44,71,77,79,54,42,53
96|[0 1 1];[-2  2  1];[ 0 -2  1];[-1  0  1];[-1  2  1];[ 0 -2  1];[0 0 1];[1 1 1];[2 2 1];[ 2 -2  1];|74,69,68,76,55,73,56,54,62,68
97|[ 2 -2  1];[2 0 1];[2 0 1];[2 0 1];[-2  0  1];[0 0 1];[-1  0  1];[ 0 -1  1];[-1  0  1];[ 0 -1  1];[-1  0  1];|72,40,75,58,68,67,45,71,49,63,51
98|[-1  0  1];[1 0 1];[2 1 1];[-2  2  1];[0 2 1];[0 2 1];[-2  2  1];[ 1 -2  1];[-1  1  1];[ 0 -1  1];[0 0 1];|76,74,48,72,53,78,67,74,46,47,54
99|[0 0 1];[2 1 1];[-2  1  1];[ 1 -1  1];[2 1 1];[ 2 -2  1];[2 1 1];[2 2 1];[-2 -2  1];[0 0 1];|58,64,73,76,71,41,72,58,55,68
100|[0 0 1];[ 1 -1  1];[-1  0  1];[-1  0  1];[0 0 1];[0 0 1];[-1  1  1];[-1  2  1];[ 1 -2  1];[2 0 1];|79,66,52,54,62,59,77,47,62,78
101|[2 0 1];[2 2 1];[-2  2  1];[ 0 -2  1];[2 0 1];[-2 -1  1];[ 0 -1  1];[ 0 -1  1];[0 0 1];[ 0 -1  1];[-2  1  1];|65,52,78,78,55,58,46,42,71,54,65
102|[-2  1  1];[-1  2  1];[ 0 -2  1];[-1  0  1];[ 0 -1  1];[0 1 1];[0 2 1];[-2 -2  1];[-1  1  1];[ 0 -2  1];[-1  0  1];|70,77,53,42,70,70,63,49,76,48,45
103|[-1  0  1];[1 2 1];[ 2 -2  1];[-2  1  1];[ 1 -1  1];[-1  0  1];[0 2 1];[0 2 1];[2 2 1];[2 2 1];[ 2 -2  1];|54,46,49,64,49,72,60,51,47,70,63
104|[ 2 -2  1];[2 0 1];[-2  1  1];[0 1 1];[-2 -2  1];[0 0 1];[-1 -2  1];[-1  0  1];[0 0 1];[2 0 1];|62,46,71,50,61,75,66,74,73,72
105|[2 0 1];[-2 -1  1];[-1  0  1];[ 0 -2  1];[-1  0  1];[0 0 1];[2 0 1];[2 0 1];[ 2 -1  1];[2 1 1];[2 2 1];[-2 -2  1];|69,42,40,66,60,42,64,55,76,51,69,62
106|[-2 -2  1];[0 0 1];[0 0 1];[-1 -2  1];[0 0 1];[-2  0  1];[1 0 1];[-2 -2  1];[0 0 1];[ 1 -1  1];[1 0 1];|52,60,52,74,69,44,75,57,70,58,51
107|[1 0 1];[2 1 1];[2 1 1];[2 2 1];[ 2 -2  1];[-2  1  1];[0 2 1];[ 1 -2  1];[-1  0  1];[1 2 1];[-2 -2  1];|51,50,50,66,59,78,49,73,42,72,48
108|[-2 -2  1];[0 1 1];[-1 -1  1];[0 0 1];[0 2 1];[0 2 1];[ 1 -2  1];[-2 -1  1];[ 0 -1  1];[0 0 1];[0 0 1];[0 0 1];[-2  1  1];|49,44,50,70,41,48,41,52,47,46,58,44,73
109|[-2  1  1];[ 1 -2  1];[-2  0  1];[1 1 1];[ 2 -2  1];[-2  0  1];[1 0 1];[ 2 -1  1];[-2 -1  1];[0 0 1];[-2  0  1];[-1  2  1];|51,75,77,47,45,69,58,55,41,41,66,46
110|[-1  2  1];[0 2 1];[0 2 1];[0 2 1];[-1 -2  1];[0 0 1];[1 0 1];[2 0 1];[2 1 1];[-2  2  1];[ 0 -2  1];[-2  0  1];|43,59,61,44,50,48,62,79,62,64,47,76
111|[-2  0  1];[0 1 1];[0 2 1];[ 0 -2  1];[0 1 1];[-1  1  1];[ 0 -2  1];[ 0 -1  1];[1 0 1];[2 2 1];[ 2 -2  1];[-2  1  1];|51,45,70,62,58,69,48,42,62,47,45,57
112|[-2  1  1];[0 2 1];[-1 -2  1];[0 0 1];[2 0 1];[2 0 1];[-2 -2  1];[-1  0  1];[0 0 1];[-2  0  1];[0 0 1];[ 0 -2  1];[1 1 1];|74,51,78,46,40,49,45,56,48,40,48,52,44
113|[1 1 1];[2 2 1];[-2 -2  1];[1 1 1];[-2  2  1];[0 2 1];[0 2 1];[0 2 1];[ 2 -2  1];[2 0 1];[-2 -2  1];[-1  1  1];|73,60,42,61,58,58,58,72,53,60,45,42
114|[-1  1  1];[-1  1  1];[ 0 -2  1];[-2  0  1];[0 2 1];[0 2 1];[2 2 1];[ 2 -2  1];[2 1 1];[-2  2  1];[ 0 -2  1];|69,55,51,48,67,79,47,75,79,62,61
115|[ 0 -2  1];[-1  1  1];[-1 -2  1];[1 0 1];[-2 -2  1];[0 1 1];[-1  1  1];[-1  1  1];[-1  2  1];[1 2 1];[-2  2  1];|60,77,51,50,75,52,63,43,65,42,69
116|[-2  2  1];[ 1 -2  1];[-2  0  1];[ 0 -2  1];[2 0 1];[ 2 -2  1];[2 0 1];[ 2 -2  1];[2 0 1];[2 2 1];[-2  2  1];|40,63,76,50,75,41,54,58,74,78,68
117|[-2  2  1];[1 2 1];[-2 -2  1];[0 1 1];[ 0 -2  1];[0 0 1];[-2 -2  1];[0 1 1];[1 2 1];[2 2 1];[-2  2  1];|62,41,54,53,41,56,54,65,79,71,57
118|[-2  2  1];[ 0 -2  1];[-1 -1  1];[-1 -1  1];[0 0 1];[ 0 -2  1];[0 0 1];[2 0 1];[ 2 -2  1];[2 0 1];[ 2 -2  1];[-2 -1  1];|41,64,77,50,59,43,73,42,64,55,54,62
