path_num|points|times
40|1,-1,1;-1,1,1;0,2,1;2,0,1;,0,-1,1;-1,-2,1;0,0,1;2,1,1;-2,-1,1;-1,2,1;,2,-2,1;-2,0,1;0,1,1|44,58,46,41,43,51,67,51,40,53,67,51,40
41|0,1,1;-1,-2,1;-2,1,1;0,2,1;2,0,1;-1,-1,1;-2,-2,1;2,2,1;1,0,1;,2,-1,1;,0,-2,1;,1,-1,1|47,59,42,55,51,58,69,56,69,69,58,61
42|1,-1,1;0,2,1;-2,0,1;2,1,1;-2,-2,1;0,1,1;,1,-2,1;-1,-1,1;2,0,1;1,1,1;-1,-2,1;-2,-1,1;-1,1,1|41,40,57,51,67,42,61,67,44,47,67,66,49
43|-1,1,1;2,0,1;,1,-1,1;-1,-2,1;1,1,1;,2,-1,1;0,2,1;-1,0,1;,2,-2,1;-1,2,1;1,0,1;-2,-1,1|47,42,48,64,54,53,65,67,51,61,62,67
44|-2,-1,1;1,2,1;-2,0,1;-1,2,1;0,1,1;1,0,1;,2,-2,1;-1,0,1;0,2,1;-2,1,1;2,2,1;0,0,1;,1,-2,1|52,62,51,65,56,50,43,44,44,53,55,44,47
45|1,-2,1;0,2,1;-2,-1,1;2,1,1;1,0,1;,0,-1,1;-2,2,1;,2,-1,1;-2,-2,1;-1,2,1;,0,-2,1;2,2,1|57,62,67,68,53,43,58,59,60,62,42,56
46|2,2,1;-1,1,1;,1,-1,1;-2,1,1;1,0,1;0,2,1;,2,-1,1;-1,2,1;,2,-2,1;-1,0,1;,0,-2,1;1,1,1|52,67,54,63,54,58,43,49,69,47,64,56
47|1,1,1;0,0,1;1,2,1;,2,-1,1;1,0,1;-2,2,1;,1,-2,1;-2,1,1;2,2,1;,0,-1,1;,2,-2,1;,1,-1,1;0,1,1|66,55,49,68,41,60,52,51,55,46,43,51,46
48|0,1,1;-1,-2,1;1,1,1;2,0,1;-2,-1,1;0,0,1;-1,-1,1;-2,0,1;2,1,1;-2,2,1;,1,-2,1;-1,2,1|44,68,42,45,48,45,67,64,50,48,68,56
49|-1,2,1;,1,-2,1;,2,-1,1;1,0,1;-1,1,1;-2,0,1;-1,-2,1;,1,-1,1;2,2,1;-2,-1,1;1,2,1;,0,-1,1;,2,-2,1|53,42,42,69,68,61,41,68,42,40,65,50,51
50|2,-2,1;0,2,1;-1,0,1;,1,-1,1;2,0,1;1,1,1;0,0,1;-1,2,1;-2,1,1;,0,-1,1;2,1,1;-2,-1,1|45,67,66,62,53,56,44,40,61,40,69,68
51|-2,-1,1;1,1,1;,2,-1,1;-2,2,1;1,0,1;-1,2,1;,0,-2,1;-1,0,1;2,2,1;-2,0,1;1,2,1;,0,-1,1|56,44,60,69,47,58,68,48,61,57,57,59
52|0,-1,1;-2,2,1;1,1,1;-1,2,1;0,0,1;2,1,1;1,0,1;-1,1,1;0,2,1;-1,-1,1;2,0,1;,1,-2,1|44,43,68,45,54,51,57,65,68,56,64,52
53|1,-2,1;,2,-1,1;-2,2,1;0,1,1;,2,-2,1;1,2,1;-1,0,1;-2,-2,1;-1,-1,1;0,2,1;-2,-1,1;-1,1,1;0,0,1|51,45,50,60,58,47,47,45,65,45,66,43,52
54|0,0,1;-2,1,1;2,2,1;0,1,1;-1,-1,1;-2,0,1;,0,-2,1;1,1,1;-2,2,1;2,0,1;-1,2,1;,2,-1,1;-1,0,1|65,48,58,69,57,52,46,58,49,55,45,40,44
55|-1,0,1;-2,-1,1;0,2,1;1,0,1;,2,-1,1;1,1,1;-2,2,1;,2,-2,1;-1,-1,1;2,1,1;1,2,1;2,0,1;0,1,1|50,68,40,47,68,62,58,40,56,55,41,43,58
56|0,1,1;-2,2,1;,0,-1,1;,2,-2,1;-1,-1,1;-2,-2,1;1,1,1;-1,2,1;-2,1,1;,2,-1,1;0,2,1|41,63,65,58,69,68,56,65,64,55,66
57|0,2,1;1,0,1;,0,-1,1;1,2,1;,2,-2,1;-1,2,1;,1,-2,1;-1,1,1;,2,-1,1;0,0,1;-2,-1,1;2,1,1;-2,0,1|51,40,50,46,62,56,64,55,42,48,51,58,55
58|-2,0,1;,1,-1,1;0,1,1;,1,-2,1;,0,-1,1;-2,2,1;0,0,1;-1,1,1;-2,-1,1;2,0,1;1,1,1;0,2,1;-2,1,1|43,47,43,57,50,63,59,42,43,67,61,41,57
59|-2,1,1;-1,-2,1;,1,-1,1;-2,-2,1;,2,-1,1;0,0,1;1,2,1;-1,1,1;,0,-2,1;-1,2,1;1,1,1;-2,2,1|60,60,45,60,66,44,40,48,59,63,66,54
60|-2,2,1;-1,-1,1;-2,1,1;-1,0,1;,0,-1,1;-1,-2,1;,2,-1,1;-2,-2,1;1,2,1;-2,-1,1;2,2,1;0,1,1|58,54,66,55,52,51,54,46,53,56,69,69
61|0,1,1;-1,2,1;,0,-1,1;-1,-2,1;1,0,1;-2,2,1;,1,-1,1;0,2,1;-2,-2,1;-1,-1,1;,2,-2,1;-1,1,1|49,48,53,67,45,59,48,67,59,61,68,57
62|-1,1,1;,1,-2,1;,2,-1,1;-2,-2,1;,1,-1,1;2,2,1;-1,0,1;2,1,1;-1,-1,1;0,2,1;2,0,1;-1,-2,1|61,61,58,61,50,49,53,54,62,56,69,65
63|-1,-2,1;,2,-1,1;-1,1,1;2,0,1;-2,2,1;,1,-2,1;,0,-1,1;,2,-2,1;1,0,1;0,2,1;-2,-1,1;0,0,1;2,1,1|56,57,45,60,41,59,69,45,42,59,40,50,62
64|2,1,1;-1,-2,1;,0,-1,1;-1,0,1;-2,-1,1;,0,-2,1;2,0,1;-2,-2,1;0,1,1;-1,2,1;-2,0,1;,1,-1,1;-2,2,1|55,44,45,61,53,50,68,40,63,45,41,65,50
65|-2,2,1;,0,-2,1;1,2,1;-2,-1,1;0,2,1;1,0,1;2,1,1;0,0,1;-1,-2,1;-2,0,1;,2,-1,1;0,1,1|62,62,40,52,59,44,64,50,54,55,69,54
66|0,1,1;,1,-1,1;2,2,1;1,0,1;2,1,1;1,2,1;2,0,1;0,2,1;-1,-1,1;1,1,1;-2,-2,1;,0,-1,1|55,66,66,57,42,65,62,61,45,42,42,43
67|0,-1,1;-1,1,1;0,0,1;-2,1,1;,1,-1,1;2,2,1;,1,-2,1;-2,2,1;2,0,1;,0,-2,1;-1,2,1;-2,-1,1;0,2,1|69,46,62,43,49,59,53,53,52,48,65,53,43
68|0,2,1;-2,1,1;1,0,1;,0,-2,1;1,1,1;0,0,1;,2,-1,1;-2,-2,1;,0,-1,1;-1,-2,1;2,1,1;-2,0,1;,1,-1,1|58,48,40,52,43,57,52,68,40,59,66,62,51
69|1,-1,1;-1,-2,1;-2,-1,1;,1,-2,1;0,0,1;2,1,1;-1,-1,1;-2,1,1;1,0,1;-2,-2,1;2,2,1;,0,-1,1;-1,0,1;1,1,1|56,47,61,40,45,47,41,44,61,44,60,44,46,62
70|1,1,1;,0,-1,1;-2,0,1;-1,-1,1;2,0,1;0,2,1;,2,-2,1;-2,2,1;-1,1,1;1,0,1;-2,-2,1;-1,0,1;,0,-2,1|62,50,68,50,40,48,46,54,62,50,61,52,44
71|0,-2,1;1,1,1;-1,-1,1;2,0,1;,1,-2,1;0,0,1;-1,1,1;,2,-2,1;-1,2,1;,1,-1,1;0,2,1;2,1,1;-2,0,1|42,43,59,64,62,64,55,45,55,43,47,55,46
72|-2,0,1;,2,-2,1;-2,1,1;,2,-1,1;-1,2,1;2,1,1;,1,-1,1;0,2,1;-1,-1,1;-2,-2,1;0,0,1;-1,-2,1|64,67,61,63,41,59,50,47,53,66,48,51
73|-1,-2,1;1,2,1;,0,-1,1;,1,-2,1;-2,1,1;-1,0,1;,2,-1,1;0,2,1;-2,0,1;-1,1,1;,0,-2,1;2,1,1|65,66,43,52,43,61,56,55,65,49,44,53
74|2,1,1;1,2,1;-1,0,1;-2,-1,1;1,0,1;-2,-2,1;2,2,1;-2,0,1;,1,-1,1;0,1,1;,2,-2,1;-1,-1,1|65,59,66,61,52,52,55,43,62,42,64,56
75|-1,-1,1;,0,-2,1;1,2,1;-2,-2,1;2,1,1;-1,0,1;0,1,1;,1,-2,1;,2,-1,1;0,2,1;-1,1,1;-2,2,1|44,46,68,59,52,47,58,43,59,69,62,67
76|-2,2,1;1,1,1;,0,-2,1;-1,1,1;0,2,1;-1,0,1;,1,-2,1;0,1,1;2,0,1;-2,1,1;,1,-1,1;,2,-2,1|44,44,45,50,47,68,51,65,53,56,69,68
77|2,-2,1;-2,-1,1;0,2,1;-1,0,1;1,2,1;2,1,1;,1,-2,1;-1,1,1;2,0,1;1,1,1;-1,-1,1|69,63,59,63,51,64,69,51,42,56,62
78|-1,-1,1;0,0,1;2,2,1;1,1,1;-2,-1,1;-1,2,1;1,0,1;-2,-2,1;,1,-1,1;0,1,1;-1,0,1;2,1,1;,0,-1,1|53,46,43,54,68,43,55,59,55,43,57,65,40
79|0,-1,1;2,0,1;-2,-2,1;0,1,1;-1,-2,1;-2,2,1;,0,-2,1;-2,1,1;-1,0,1;,2,-2,1;0,0,1;2,1,1;-1,2,1|52,46,41,59,50,53,61,42,68,58,57,46,40
80|-1,2,1;1,1,1;-1,0,1;0,2,1;,2,-1,1;,0,-2,1;-1,1,1;2,0,1;,0,-1,1;-2,2,1;-1,-2,1;0,1,1|42,40,58,62,66,67,67,55,51,61,64,49
81|0,1,1;-1,0,1;1,1,1;,2,-1,1;-1,-2,1;-2,-1,1;-1,2,1;,2,-2,1;1,0,1;0,2,1;-1,-1,1;1,2,1;,0,-2,1|50,48,62,49,49,57,50,43,53,54,45,67,56
82|0,-2,1;-1,1,1;,2,-1,1;1,0,1;-1,-1,1;,1,-2,1;-1,0,1;-2,2,1;,1,-1,1;2,2,1;-2,-2,1;1,2,1|49,47,46,62,56,53,67,68,62,41,47,57
83|1,2,1;0,0,1;1,1,1;-1,-2,1;,1,-1,1;,2,-2,1;-1,1,1;,0,-1,1;2,2,1;-2,-2,1;-1,-1,1;0,1,1;2,0,1|45,47,49,45,40,52,50,49,65,48,51,48,61
84|2,0,1;-1,-1,1;,2,-2,1;-2,2,1;,2,-1,1;,0,-2,1;1,1,1;-2,-2,1;0,1,1;-1,0,1;,1,-2,1;0,2,1|67,58,62,64,48,42,53,69,69,40,47,47
85|0,2,1;-1,-2,1;-2,-1,1;-1,0,1;,1,-1,1;-2,2,1;,0,-1,1;2,1,1;1,0,1;-1,-1,1;,1,-2,1;0,1,1;,2,-1,1|40,68,47,50,50,65,64,40,61,49,45,50,61
86|2,-1,1;-2,2,1;-1,1,1;,1,-1,1;0,0,1;-1,-2,1;2,2,1;-2,0,1;0,2,1;-2,-1,1;0,1,1;-2,-2,1|69,68,51,57,65,51,65,53,41,56,53,47
87|-2,-2,1;0,2,1;1,1,1;-2,-1,1;,2,-2,1;0,1,1;1,2,1;-1,1,1;,0,-2,1;1,0,1;-1,-1,1;2,1,1|53,40,69,45,61,52,61,44,46,55,67,54
88|2,1,1;1,0,1;-1,2,1;,0,-2,1;-2,1,1;,2,-1,1;,1,-2,1;-2,0,1;0,2,1;,1,-1,1;0,1,1;,2,-2,1;-1,0,1|52,50,56,63,53,61,41,45,51,65,44,44,63
89|-1,0,1;2,1,1;-2,2,1;-1,1,1;-2,0,1;,2,-1,1;,1,-2,1;-2,1,1;-1,-2,1;,1,-1,1;2,2,1;,0,-2,1;1,2,1|60,42,56,48,45,58,58,63,56,53,53,42,61
90|1,2,1;-2,0,1;,2,-2,1;,0,-1,1;2,0,1;-2,-1,1;1,1,1;-2,-2,1;2,1,1;0,0,1;-1,1,1;,2,-1,1|64,61,41,54,54,52,64,52,65,51,41,54
91|2,-1,1;,1,-2,1;-1,1,1;0,0,1;-1,-2,1;0,2,1;-2,1,1;-1,2,1;,2,-2,1;-2,-1,1;,0,-2,1|58,67,57,45,65,68,64,43,51,65,61
92|0,-2,1;2,2,1;0,0,1;1,1,1;-1,2,1;,1,-1,1;-2,2,1;0,1,1;-1,-1,1;1,2,1;-1,1,1;-2,-2,1|59,69,57,44,48,62,45,45,63,61,46,52
93|-2,-2,1;1,2,1;,0,-2,1;,2,-1,1;0,0,1;-2,2,1;-1,1,1;1,0,1;-2,1,1;,2,-2,1;,1,-1,1;0,1,1|65,59,57,46,57,64,65,42,52,62,43,62
94|0,1,1;,2,-2,1;-1,2,1;2,1,1;,0,-1,1;,1,-2,1;-1,-1,1;2,0,1;-2,1,1;0,2,1;-2,-1,1;1,1,1;,2,-1,1|67,58,45,48,64,49,60,52,40,48,53,44,65
95|2,-1,1;-2,0,1;-1,-1,1;,0,-2,1;2,1,1;-1,2,1;1,1,1;-1,0,1;-2,-2,1;2,0,1;-2,-1,1;1,2,1;,2,-2,1|69,59,57,44,40,40,51,62,66,55,45,56,47
96|2,-2,1;-2,2,1;-1,1,1;-2,0,1;-1,-1,1;2,0,1;-2,-1,1;,1,-2,1;-2,1,1;2,2,1;-1,0,1;1,1,1|65,41,52,53,59,45,57,53,69,63,45,62
97|1,1,1;,2,-1,1;0,2,1;-2,-2,1;1,0,1;-2,2,1;2,0,1;,1,-2,1;,0,-1,1;2,2,1;0,0,1;-1,1,1|67,40,56,50,61,66,58,57,43,66,42,55
98|-1,1,1;-2,0,1;1,2,1;,2,-1,1;-2,2,1;2,0,1;,1,-1,1;2,2,1;0,0,1;1,1,1;-2,-2,1;,0,-1,1;-1,-2,1|61,57,50,40,44,62,40,52,41,56,40,62,58
99|-1,-2,1;0,0,1;-2,-2,1;-1,0,1;0,2,1;2,1,1;,0,-1,1;-2,2,1;2,0,1;-2,1,1;,0,-2,1;,1,-1,1|64,44,62,49,50,56,46,68,46,47,43,67
100|1,-1,1;-2,-2,1;1,0,1;2,1,1;-2,2,1;,2,-1,1;1,1,1;0,0,1;,2,-2,1;-2,-1,1;-1,2,1;2,0,1;1,2,1|59,62,60,46,40,53,49,48,49,51,46,51,61
101|1,2,1;-1,-2,1;-2,2,1;-1,0,1;-2,-2,1;,2,-1,1;0,0,1;,1,-2,1;2,2,1;,0,-2,1;,1,-1,1;-2,1,1|46,43,47,65,65,61,65,66,59,59,44,44
102|-2,1,1;,2,-1,1;-2,-2,1;1,1,1;2,2,1;-1,0,1;-2,-1,1;,2,-2,1;1,0,1;-1,-2,1;-2,2,1;,0,-1,1|60,50,50,55,45,69,48,57,47,53,49,55
103|0,-1,1;,1,-2,1;-1,1,1;1,2,1;-2,-2,1;,1,-1,1;2,0,1;-2,1,1;-1,2,1;-2,0,1;1,1,1;,2,-2,1|59,60,46,57,63,63,52,62,67,47,59,61
104|2,-2,1;0,1,1;2,0,1;-1,1,1;-2,2,1;,2,-1,1;,0,-2,1;1,1,1;-1,-1,1;0,2,1;,1,-2,1;-2,-1,1|48,59,50,65,44,69,58,65,44,60,65,60
105|-2,-1,1;-1,0,1;-2,1,1;-1,-1,1;1,1,1;2,2,1;,1,-2,1;2,0,1;-1,1,1;-2,-2,1;1,0,1;-1,-2,1|40,49,67,58,42,68,67,57,43,57,60,57
106|-1,-2,1;2,0,1;,0,-1,1;-2,1,1;,1,-1,1;-1,1,1;,1,-2,1;-2,0,1;-1,-1,1;1,1,1;-2,2,1;0,1,1|66,69,54,44,59,46,60,51,42,65,57,68
107|0,1,1;1,2,1;,0,-2,1;1,0,1;-1,-1,1;-2,-2,1;-1,0,1;,1,-2,1;-2,1,1;,2,-1,1;-1,1,1;,2,-2,1|44,69,68,59,54,40,41,63,56,60,42,65
108|2,-2,1;1,2,1;-1,-1,1;2,2,1;,0,-2,1;-2,0,1;0,2,1;,2,-1,1;0,1,1;-1,0,1;,1,-2,1;-2,-1,1|55,62,58,47,62,42,64,46,50,65,47,56
109|-2,-1,1;2,0,1;-2,2,1;1,1,1;-2,0,1;1,2,1;0,1,1;,1,-1,1;2,1,1;-2,-2,1;,2,-1,1;-1,-2,1;1,0,1|41,58,56,51,56,67,41,65,40,51,50,40,44
110|1,0,1;,2,-1,1;,0,-2,1;-1,2,1;-2,0,1;-1,-2,1;,0,-1,1;2,0,1;,1,-2,1;-1,0,1;1,1,1;-2,2,1|56,59,67,55,57,43,56,68,57,69,57,43
111|-2,2,1;-1,1,1;2,0,1;-1,2,1;,2,-1,1;-1,0,1;,0,-1,1;1,0,1;0,2,1;1,1,1;-2,0,1;,1,-2,1;0,0,1|52,44,69,45,49,54,51,49,60,52,45,48,64
112|0,0,1;-2,2,1;2,0,1;1,2,1;-1,-1,1;2,2,1;,0,-2,1;,1,-1,1;0,2,1;-2,-1,1;-1,2,1|54,60,65,69,49,69,51,67,47,69,54
113|-1,2,1;2,1,1;1,2,1;-2,-2,1;0,2,1;,1,-2,1;2,0,1;1,1,1;-2,0,1;-1,1,1;,0,-1,1;2,2,1|66,62,60,44,53,61,69,61,40,52,58,44
114|2,2,1;,1,-1,1;,0,-2,1;,2,-1,1;0,2,1;2,0,1;-1,-2,1;0,0,1;-2,-1,1;2,1,1;-2,2,1;,2,-2,1|46,52,64,66,59,64,46,64,56,63,47,47
115|2,-2,1;-1,1,1;-2,-1,1;0,0,1;-2,1,1;1,2,1;-1,-1,1;2,1,1;-1,2,1;,0,-2,1;-2,2,1;,0,-1,1|68,43,61,67,67,57,42,64,45,53,51,41
116|0,-1,1;-2,-2,1;1,0,1;0,1,1;,1,-1,1;,2,-2,1;-2,1,1;0,2,1;1,1,1;,0,-2,1;-2,-1,1;0,0,1;2,2,1|59,45,40,50,46,68,62,59,54,53,51,68,43
117|2,2,1;-1,-1,1;0,0,1;,1,-1,1;,0,-2,1;2,0,1;,0,-1,1;-2,1,1;0,2,1;-2,-2,1;-1,1,1;-2,2,1|67,68,43,51,54,67,42,51,61,60,44,55
118|-2,2,1;,0,-2,1;-2,0,1;1,2,1;0,0,1;-1,2,1;-2,-2,1;-1,-1,1;2,2,1;0,1,1;,2,-2,1;-1,0,1|45,46,57,61,60,69,68,67,46,41,52,58
119|-1,0,1;,0,-2,1;2,1,1;-2,-1,1;1,0,1;,2,-1,1;-2,0,1;1,2,1;-2,-2,1;0,0,1;-1,1,1;2,2,1|58,40,57,59,52,47,60,60,56,64,56,69
120|2,2,1;-2,0,1;-1,-2,1;0,1,1;1,0,1;,2,-2,1;1,1,1;-2,-2,1;2,0,1;-2,1,1;,1,-1,1;-2,2,1|54,49,55,69,56,61,41,66,50,52,52,64
121|-2,2,1;-1,-1,1;1,0,1;-2,-1,1;-1,1,1;0,0,1;2,1,1;-1,-2,1;1,1,1;,0,-1,1;-2,-2,1;,2,-1,1;,0,-2,1|41,63,40,65,52,42,68,46,42,65,51,50,68
122|0,-2,1;-2,-1,1;,1,-2,1;-1,1,1;-2,2,1;0,1,1;-1,-1,1;-2,-2,1;1,2,1;0,0,1;2,1,1;,1,-1,1|63,64,64,43,63,48,60,65,51,68,57,43
123|1,-1,1;2,1,1;-1,2,1;,1,-2,1;-2,0,1;-1,-2,1;,0,-1,1;-1,1,1;,2,-1,1;1,1,1;2,2,1;-2,1,1|49,59,59,61,40,41,64,68,51,56,61,46
