path_num|points|times
373|3,9,1;4,10,1;1,7,1;2,8,1;2,7,1;1,6,1;1,1,1;10,4,1;5,9,1|96,93,75,88,76,83,81,96
374|1,9,1;1,1,1;10,4,1;10,1,1;8,1,1;8,10,1;10,8,1;10,10,1;9,10,1|76,78,73,77,88,86,71,85
375|9,10,1;10,10,1;1,4,1;10,7,1;8,7,1;4,5,1;4,6,1;1,9,1;1,10,1|73,89,97,70,70,84,89,97
376|1,10,1;10,7,1;4,6,1;8,2,1;9,3,1;8,4,1;9,4,1;9,5,1;8,6,1|74,91,88,91,89,84,89,91
377|8,6,1;10,6,1;6,10,1;1,10,1;7,1,1;3,3,1;4,2,1;6,2,1;5,3,1|70,85,77,80,81,80,73,78
378|5,3,1;1,7,1;3,3,1;2,3,1;1,10,1;1,8,1;6,8,1;10,4,1;5,4,1|79,92,89,90,93,75,80,91
379|5,4,1;10,4,1;7,1,1;4,10,1;1,10,1;6,5,1;10,5,1;5,10,1;4,9,1|88,87,78,89,90,99,90,77
380|4,9,1;5,10,1;10,5,1;1,5,1;1,1,1;4,4,1;4,1,1;2,1,1;3,2,1|74,92,82,87,95,84,75,71
381|3,2,1;1,2,1;1,10,1;2,5,1;6,1,1;4,5,1;4,6,1;5,5,1;5,3,1;2,6,1|80,72,71,83,87,73,70,74,72
382|2,6,1;1,5,1;7,10,1;10,10,1;8,6,1;8,9,1;9,8,1;9,6,1;4,1,1|72,85,75,77,70,91,84,72
383|4,1,1;4,10,1;1,10,1;3,8,1;1,4,1;2,5,1;1,5,1;1,9,1;2,8,1|78,82,92,76,79,73,76,76
384|2,8,1;1,7,1;1,10,1;1,1,1;2,1,1;6,5,1;5,6,1;4,6,1;4,5,1|89,93,94,84,87,71,75,90
385|4,5,1;1,8,1;3,10,1;1,10,1;1,9,1;6,10,1;4,10,1;4,7,1;6,5,1|76,89,99,99,85,78,98,70
386|1,1,1;4,10,1;8,2,1;7,2,1;10,5,1;5,10,1;1,6,1;5,2,1;1,2,1|72,93,81,95,85,79,82,89
387|1,2,1;10,2,1;2,10,1;1,9,1;7,4,1;6,3,1;1,3,1;1,8,1|92,99,95,73,92,99,80
388|10,10,1;1,7,1;1,10,1;3,10,1;10,3,1;1,6,1;1,1,1;5,9,1;2,6,1|98,70,86,96,73,99,74,96
389|2,6,1;1,7,1;4,10,1;1,10,1;1,8,1;2,9,1;10,3,1;5,10,1;10,5,1|81,73,75,73,84,99,79,70
390|10,5,1;4,1,1;1,1,1;3,3,1;3,2,1;1,4,1;5,6,1;9,10,1|87,87,90,95,91,94,88
391|9,10,1;10,10,1;7,1,1;7,6,1;10,9,1;8,5,1;9,6,1;8,6,1;9,7,1|89,98,75,72,86,89,80,82
392|9,7,1;10,1,1;10,10,1;7,1,1;8,1,1;5,10,1;1,6,1;6,1,1|88,84,96,93,88,89,78
393|6,1,1;10,5,1;10,10,1;1,10,1;7,9,1;3,5,1;6,5,1;6,7,1;5,6,1|72,80,82,74,89,78,96,84
394|5,6,1;9,10,1;10,10,1;1,7,1;10,1,1;6,5,1;9,8,1;9,6,1;8,5,1|85,77,71,99,90,87,73,83
395|8,5,1;8,10,1;10,10,1;10,1,1;7,4,1;7,2,1;6,2,1;1,7,1;4,10,1|90,73,97,92,71,87,91,72
396|4,10,1;1,7,1;5,9,1;5,10,1;3,8,1;5,8,1;7,10,1;7,8,1;10,5,1|75,99,71,92,87,90,86,95
397|10,5,1;8,1,1;1,2,1;3,4,1;3,2,1;4,3,1;5,2,1;4,2,1;6,4,1|81,91,97,94,96,76,70,80
398|6,4,1;10,8,1;10,10,1;1,1,1;5,3,1;4,3,1;4,2,1;3,2,1;1,4,1|90,97,70,83,87,84,83,96
399|1,4,1;4,1,1;8,3,1;9,4,1;9,3,1;2,10,1;1,9,1;7,1,1;9,1,1|74,99,90,93,87,78,78,80
400|1,9,1;9,1,1;6,4,1;3,4,1;3,2,1;2,1,1;1,1,1;1,2,1;2,3,1|96,77,77,80,83,71,77,85
401|10,9,1;4,1,1;1,4,1;1,1,1;4,10,1;4,8,1;3,8,1;1,10,1|93,86,88,94,90,86,74
402|1,10,1;10,10,1;4,9,1;1,9,1;3,7,1;1,3,1;2,3,1;2,7,1|90,90,95,87,75,85,84
403|2,7,1;1,6,1;10,3,1;8,1,1;8,4,1;5,1,1;7,1,1;7,2,1;4,5,1|83,96,74,84,71,78,92,83
404|4,5,1;8,1,1;1,7,1;1,6,1;5,2,1;2,2,1;3,3,1;2,3,1;2,4,1|72,76,70,93,79,72,97,95
405|2,4,1;1,3,1;2,10,1;2,5,1;8,1,1;5,4,1;5,1,1;1,1,1;4,4,1|92,91,72,92,88,71,81,97
406|1,9,1;2,8,1;2,10,1;7,4,1;3,8,1;2,7,1;2,4,1;3,5,1;4,4,1|73,99,78,73,97,78,96,89
407|4,4,1;1,7,1;10,4,1;5,5,1;9,5,1;9,4,1;7,2,1;8,1,1;10,1,1|93,81,80,74,93,79,90,73
408|10,1,1;4,10,1;1,10,1;6,4,1;2,8,1;3,9,1;2,9,1;3,8,1;2,7,1|79,84,81,74,86,75,88,82
409|2,7,1;1,6,1;10,6,1;10,1,1;1,1,1;5,5,1;9,5,1;6,2,1|89,76,78,74,90,96,99
410|6,2,1;7,1,1;10,10,1;4,5,1;1,8,1;3,10,1;1,10,1;1,9,1;3,7,1|82,87,94,82,71,88,98,70
411|3,7,1;1,1,1;1,10,1;2,5,1;4,5,1;4,2,1;5,3,1;5,2,1;7,2,1|83,99,89,80,75,96,73,72
412|10,9,1;9,10,1;1,8,1;1,1,1;10,1,1;7,4,1;7,3,1;9,5,1;9,2,1|96,97,86,74,73,96,78,85
413|6,9,1;1,4,1;1,1,1;10,10,1;6,8,1;2,4,1;3,4,1;8,9,1;7,9,1|96,82,76,89,97,76,79,83
414|7,9,1;10,6,1;5,1,1;1,1,1;8,7,1;10,5,1;6,1,1;1,6,1;5,6,1|82,79,93,98,78,84,80,80
415|5,6,1;1,10,1;4,1,1;4,6,1;1,3,1;3,1,1;1,1,1;1,2,1;3,4,1|85,81,86,78,84,99,75,76
416|3,10,1;4,9,1;4,10,1;7,1,1;5,3,1;1,3,1;1,1,1;6,1,1;5,2,1|73,79,97,72,99,86,82,92
417|5,2,1;6,1,1;1,1,1;4,10,1;2,2,1;4,2,1;10,1,1;5,6,1;9,10,1|93,94,74,71,76,89,79,91
418|10,10,1;1,10,1;9,10,1;9,6,1;4,1,1;10,3,1;9,2,1;8,3,1;8,4,1|77,81,90,84,99,96,76,77
419|8,4,1;5,1,1;1,1,1;7,10,1;3,4,1;6,1,1;10,5,1;10,1,1;9,2,1|89,91,71,80,82,83,75,97
420|9,2,1;9,1,1;1,3,1;8,10,1;10,4,1;9,5,1;10,6,1;10,5,1;9,6,1|87,73,94,76,78,74,90,82
421|9,6,1;9,10,1;9,1,1;3,3,1;1,1,1;2,1,1;1,2,1;1,10,1;4,7,1|80,91,83,80,98,75,92,94
422|4,7,1;1,7,1;4,10,1;5,9,1;9,9,1;8,8,1;9,7,1;8,7,1;9,6,1|87,75,93,97,91,88,85,80
423|3,8,1;3,10,1;10,5,1;9,5,1;5,1,1;1,5,1;1,1,1;4,1,1;2,3,1|78,91,76,78,97,81,75,76
424|2,3,1;4,1,1;1,1,1;5,3,1;4,2,1;5,1,1;5,2,1;6,3,1;1,8,1|96,91,80,81,81,78,82,92
425|1,8,1;10,5,1;10,10,1;1,10,1;1,9,1;9,7,1;1,1,1;7,6,1;10,3,1|85,79,70,76,74,77,89,98
426|10,3,1;10,1,1;10,10,1;1,4,1;6,5,1;7,5,1;3,1,1;1,1,1|93,76,90,97,96,73,94
427|1,1,1;10,4,1;1,10,1;6,9,1;2,9,1;2,6,1;3,5,1;3,4,1;2,4,1|98,73,98,73,81,70,91,90
428|1,2,1;10,8,1;2,2,1;7,7,1;7,6,1;4,3,1;6,1,1;6,3,1;10,3,1|90,93,80,93,91,70,98,77
429|10,3,1;10,1,1;1,4,1;6,5,1;1,5,1;5,9,1;5,7,1;6,6,1;6,9,1|73,96,84,88,70,86,73,90
430|6,9,1;10,9,1;6,1,1;10,5,1;7,5,1;10,2,1;10,1,1;9,2,1|80,96,97,84,78,94,75
431|9,2,1;9,1,1;8,1,1;4,5,1;9,10,1;1,10,1;4,7,1;6,9,1;7,9,1|81,94,94,80,82,79,97,82
432|7,9,1;7,1,1;1,10,1;2,5,1;2,9,1;3,8,1;4,9,1;4,8,1;3,7,1|76,90,93,77,93,82,96,83
433|3,7,1;1,1,1;4,10,1;10,1,1;9,6,1;7,6,1;5,8,1;7,8,1;5,10,1|89,93,73,92,94,80,77,97
434|5,10,1;10,5,1;6,1,1;10,1,1;10,4,1;1,10,1;8,5,1;7,5,1;7,6,1|80,93,98,78,77,78,98,90
435|7,6,1;10,3,1;10,1,1;1,1,1;3,5,1;3,10,1;1,8,1;1,10,1;2,10,1|94,70,92,88,76,82,96,82
436|2,10,1;1,10,1;5,6,1;4,6,1;6,8,1;6,6,1;1,1,1;1,3,1;3,5,1|73,77,91,82,84,87,90,88
437|3,5,1;3,1,1;10,1,1;1,10,1;2,4,1;1,3,1;2,3,1;2,1,1;1,1,1|84,87,76,99,77,75,97,82
438|6,6,1;1,6,1;6,1,1;6,5,1;10,9,1;8,5,1;8,6,1;9,7,1;6,10,1|88,84,74,80,96,87,91,99
439|6,10,1;1,5,1;7,1,1;4,4,1;1,1,1;1,4,1;3,4,1;6,1,1|72,95,97,91,98,92,82
440|6,1,1;3,10,1;1,4,1;2,5,1;1,6,1;2,7,1;1,8,1;2,8,1;1,9,1|91,74,94,71,89,83,87,86
441|1,9,1;6,10,1;1,10,1;6,5,1;2,1,1;1,2,1;2,2,1;4,4,1;7,1,1|77,92,97,82,91,83,85,89
442|7,1,1;10,1,1;7,10,1;4,1,1;6,1,1;9,4,1;9,2,1;8,2,1;6,8,1|93,82,80,96,87,80,99,82
443|6,8,1;8,10,1;10,8,1;10,1,1;1,10,1;9,8,1;10,9,1;10,10,1;9,10,1|72,96,87,74,83,88,93,78
444|9,10,1;10,10,1;1,7,1;1,10,1;9,8,1;9,5,1;4,5,1;2,7,1;4,9,1|73,77,91,96,73,76,89,91
445|10,10,1;1,7,1;1,10,1;3,10,1;2,9,1;10,1,1;8,9,1;4,9,1|95,93,98,81,88,85,91
446|4,9,1;1,3,1;3,7,1;2,7,1;3,6,1;2,5,1;2,4,1;3,5,1;3,4,1|74,95,94,73,82,74,97,87
447|1,2,1;5,10,1;10,10,1;7,1,1;4,10,1;1,10,1;1,8,1;3,6,1;5,8,1|84,96,87,92,74,90,72,80
448|5,8,1;10,3,1;8,1,1;10,1,1;10,2,1;1,5,1;5,1,1;7,1,1;7,4,1|94,78,77,74,76,98,87,76
449|7,4,1;7,1,1;1,10,1;6,5,1;4,5,1;1,2,1;1,1,1;3,3,1;1,5,1|96,83,99,84,85,71,89,70
450|1,10,1;1,1,1;5,3,1;5,2,1;6,3,1;10,3,1;10,1,1;9,2,1;9,1,1|91,84,80,91,71,79,84,85
451|9,1,1;10,1,1;10,10,1;4,1,1;1,1,1;3,3,1;1,3,1;7,10,1;9,8,1|90,78,81,93,89,80,77,91
452|9,8,1;1,8,1;10,5,1;8,7,1;10,7,1;10,10,1;9,9,1;8,10,1|84,99,93,99,79,80,90
453|8,10,1;1,3,1;1,1,1;10,4,1;5,4,1;8,1,1;8,3,1;10,3,1;9,2,1|82,77,78,73,82,81,89,92
454|9,2,1;8,1,1;1,2,1;10,5,1;10,10,1;1,7,1;1,10,1;6,3,1;1,3,1|78,98,82,76,82,97,79,70
455|1,3,1;3,1,1;10,1,1;4,2,1;8,2,1;5,5,1;10,10,1;1,10,1|93,90,82,85,97,94,83
456|1,10,1;10,7,1;10,10,1;1,7,1;3,7,1;4,6,1;8,10,1;9,10,1;6,7,1|82,75,74,75,99,92,72,74
457|6,7,1;6,10,1;1,5,1;10,2,1;10,10,1;6,6,1;9,6,1;9,8,1;8,7,1|75,84,81,97,87,78,99,81
458|1,1,1;10,7,1;4,3,1;1,6,1;5,6,1;9,10,1;10,9,1;9,9,1;9,8,1|75,99,92,72,80,73,85,98
459|9,8,1;10,9,1;9,10,1;10,4,1;4,6,1;1,6,1;2,5,1;3,5,1|87,95,97,79,98,84,91
460|3,5,1;1,5,1;1,1,1;4,4,1;2,4,1;4,2,1;4,3,1;3,2,1;2,3,1|94,78,72,89,82,80,76,93
461|2,3,1;10,1,1;6,3,1;7,3,1;6,2,1;3,5,1;5,5,1;6,4,1;5,4,1|91,79,83,80,88,86,80,99
462|5,4,1;10,4,1;7,1,1;4,10,1;4,5,1;10,10,1;6,6,1;5,6,1|93,87,96,77,91,99,72
463|5,6,1;10,1,1;10,10,1;8,8,1;9,8,1;7,10,1;7,8,1;5,10,1;1,10,1|83,97,73,83,97,79,70,99
464|1,10,1;4,1,1;7,10,1;2,5,1;4,3,1;8,7,1;8,8,1;6,10,1;2,10,1|98,79,84,82,87,73,81,94
465|2,10,1;1,9,1;1,10,1;1,1,1;10,1,1;8,3,1;10,5,1;5,10,1;5,7,1|94,78,78,73,94,96,82,71
466|5,7,1;10,7,1;7,10,1;10,10,1;10,8,1;9,9,1;8,8,1;6,10,1|98,96,85,93,77,86,89
467|6,10,1;1,10,1;4,1,1;5,1,1;10,6,1;10,2,1;9,3,1;8,2,1|86,92,81,74,91,95,98
468|8,2,1;9,1,1;10,2,1;8,10,1;1,9,1;3,5,1;3,6,1;1,8,1|94,89,88,97,78,90,76
469|2,2,1;1,1,1;10,4,1;1,7,1;7,2,1;3,2,1;1,4,1;1,6,1;4,3,1|76,85,76,93,75,87,70,78
470|4,3,1;2,1,1;2,2,1;1,2,1;3,10,1;10,5,1;5,10,1;10,10,1;10,6,1|77,80,97,87,93,96,88,79
471|10,6,1;5,1,1;1,5,1;1,10,1;2,9,1;2,5,1;6,1,1;10,5,1|96,81,80,73,98,96,88
472|10,5,1;10,10,1;7,1,1;10,1,1;4,5,1;1,5,1;1,1,1;3,3,1;4,3,1|83,75,77,74,82,88,77,96
473|4,3,1;8,1,1;1,2,1;1,1,1;10,7,1;7,4,1;5,4,1;1,8,1;1,3,1|82,86,71,95,78,89,87,71
474|1,3,1;10,3,1;9,10,1;10,10,1;1,4,1;2,5,1;2,9,1;5,9,1;3,7,1|75,91,80,73,91,71,84,96
475|3,7,1;1,9,1;3,1,1;3,4,1;1,6,1;1,8,1;10,2,1;6,6,1;10,6,1|90,94,97,82,71,77,93,73
476|10,6,1;10,10,1;1,4,1;3,8,1;1,8,1;2,7,1;2,6,1;1,6,1;1,7,1|97,75,85,81,99,77,82,95
477|1,7,1;10,4,1;10,1,1;7,10,1;10,10,1;10,5,1;7,8,1;7,5,1;9,5,1|98,83,77,90,75,82,99,84
478|3,2,1;2,1,1;5,10,1;5,1,1;10,1,1;10,10,1;6,6,1;9,3,1|90,88,92,88,90,93,94
479|10,10,1;9,9,1;5,9,1;6,8,1;6,7,1;5,8,1;5,6,1;10,1,1;1,1,1|97,73,81,98,80,97,92,72
480|1,1,1;10,4,1;8,2,1;9,1,1;10,1,1;10,3,1;8,5,1;8,3,1;9,2,1|84,70,85,90,72,79,70,74
481|9,2,1;10,2,1;10,1,1;1,10,1;5,8,1;10,3,1;5,3,1;10,8,1;10,10,1|77,70,75,79,79,84,98,97
482|10,10,1;1,10,1;10,7,1;8,3,1;8,1,1;1,6,1;2,6,1;1,7,1;3,9,1|89,74,74,96,99,73,86,89
483|6,1,1;10,5,1;10,1,1;7,1,1;9,3,1;1,9,1;5,1,1;5,4,1|95,74,96,98,95,74,92
484|5,2,1;1,4,1;1,1,1;4,10,1;4,8,1;1,8,1;1,10,1;2,9,1|79,94,95,93,97,97,99
485|2,9,1;1,4,1;2,4,1;6,8,1;10,4,1;10,1,1;3,2,1;9,4,1;4,4,1|79,83,72,75,96,75,74,97
486|4,4,1;7,1,1;10,4,1;5,4,1;10,10,1;10,5,1;6,9,1;9,9,1;9,7,1|98,95,88,70,85,74,82,82
487|9,7,1;10,8,1;9,1,1;10,1,1;1,10,1;4,1,1;8,1,1;2,8,1;4,10,1|93,74,78,82,72,73,97,82
488|10,9,1;10,1,1;7,10,1;10,10,1;4,6,1;1,9,1;1,10,1;6,10,1;4,8,1|72,81,93,91,97,88,71,77
489|4,8,1;1,5,1;1,10,1;7,1,1;10,4,1;8,4,1;2,1,1;5,4,1|87,87,99,93,96,72,78
490|5,4,1;8,1,1;10,1,1;7,10,1;10,10,1;8,8,1;6,10,1;1,10,1;4,1,1|93,74,70,71,76,92,90,97
491|4,1,1;10,10,1;9,5,1;9,9,1;6,9,1;1,4,1;3,2,1;2,1,1;1,2,1|95,70,97,81,87,71,97,81
492|1,2,1;2,1,1;1,8,1;3,10,1;5,8,1;7,10,1;4,10,1;1,7,1;3,1,1|86,86,71,72,81,89,72,78
493|3,1,1;1,3,1;10,6,1;10,10,1;1,7,1;1,10,1;7,8,1;8,9,1;9,9,1|88,87,83,79,72,86,87,96
494|9,9,1;2,10,1;1,10,1;5,8,1;6,1,1;7,8,1;10,5,1;10,1,1|86,91,91,78,87,98,87
495|10,1,1;7,10,1;9,6,1;9,7,1;5,7,1;5,5,1;3,5,1;1,7,1;1,10,1|71,85,94,88,92,83,70,90
496|1,10,1;7,1,1;10,4,1;2,10,1;1,9,1;6,4,1;3,1,1;1,3,1;1,8,1|94,77,88,80,84,96,92,81
497|1,8,1;7,1,1;10,1,1;3,7,1;3,10,1;2,9,1;2,8,1;1,9,1;1,10,1|83,92,70,79,86,85,93,74
498|1,10,1;10,7,1;4,9,1;7,6,1;8,7,1;7,7,1;5,5,1;7,5,1|89,80,87,91,90,89,96
499|10,2,1;8,10,1;10,10,1;10,9,1;1,6,1;3,6,1;3,7,1;1,9,1;3,9,1|91,77,71,94,92,85,94,87
500|3,9,1;4,10,1;1,7,1;2,8,1;2,7,1;1,6,1;6,1,1;10,1,1;5,6,1|83,86,90,77,75,76,95,88
501|5,6,1;1,2,1;2,1,1;1,1,1;4,10,1;1,7,1;3,5,1;1,5,1;1,3,1|72,97,86,78,85,95,79,88
502|1,10,1;7,1,1;10,4,1;4,5,1;2,5,1;3,6,1;2,6,1;2,10,1;3,10,1|80,80,90,79,93,85,73,84
503|3,10,1;7,8,1;6,8,1;8,6,1;3,1,1;10,1,1;5,7,1;2,10,1;1,9,1|90,70,77,76,76,77,78,92
504|3,2,1;10,8,1;10,10,1;1,10,1;5,6,1;1,6,1;3,4,1;3,3,1;5,1,1|89,75,91,89,91,83,80,98
505|5,1,1;1,1,1;7,10,1;10,7,1;8,7,1;3,2,1;9,6,1;8,6,1;8,3,1|91,92,77,87,78,84,99,90
506|8,3,1;10,1,1;4,10,1;10,2,1;5,7,1;7,9,1;9,7,1;6,7,1;9,4,1|84,79,98,88,92,76,79,88
507|9,4,1;1,8,1;1,10,1;2,10,1;8,1,1;1,1,1;4,7,1;4,2,1;2,2,1|97,77,71,98,78,97,86,71
508|2,2,1;1,1,1;4,10,1;4,5,1;1,8,1;1,10,1;3,10,1;2,9,1;3,8,1|85,74,91,73,83,73,92,90
509|3,8,1;1,6,1;7,10,1;10,10,1;8,8,1;10,6,1;10,9,1;8,7,1;4,5,1|85,79,97,84,87,92,82,84
510|4,5,1;4,1,1;1,4,1;10,1,1;5,1,1;10,6,1;10,2,1;9,3,1;8,2,1|74,97,80,95,71,80,82,91
511|8,2,1;1,9,1;5,7,1;5,8,1;3,8,1;9,1,1;10,1,1;6,7,1;6,6,1|73,82,87,71,79,81,84,71
512|6,6,1;1,1,1;10,1,1;10,10,1;9,5,1;9,9,1;8,8,1;7,9,1;6,9,1|71,78,99,95,81,98,96,72
513|6,9,1;5,10,1;1,10,1;1,1,1;3,3,1;7,1,1;7,2,1;3,2,1;2,1,1|89,71,93,77,89,82,74,88
514|2,1,1;4,5,1;5,6,1;4,6,1;1,3,1;3,3,1;6,6,1;10,2,1;4,1,1|93,82,85,87,85,94,77,87
515|4,1,1;4,10,1;1,7,1;3,7,1;3,10,1;1,10,1;2,9,1;2,8,1;1,8,1|90,81,95,76,99,88,74,77
516|1,8,1;7,1,1;4,10,1;4,6,1;7,3,1;7,5,1;6,4,1;6,5,1;5,5,1|70,76,77,79,86,80,98,89
517|5,5,1;1,9,1;1,10,1;1,1,1;2,7,1;1,8,1;2,9,1;3,8,1;4,9,1|86,77,92,72,83,94,85,93
518|4,9,1;1,9,1;1,10,1;7,1,1;10,4,1;8,6,1;8,10,1;10,8,1;10,10,1|93,92,71,98,71,89,76,70
519|10,10,1;1,10,1;3,8,1;3,9,1;1,7,1;3,7,1;10,1,1;10,9,1;9,3,1|74,73,84,87,75,78,88,78
520|9,3,1;5,1,1;6,2,1;7,1,1;10,1,1;7,4,1;9,8,1;10,8,1;10,10,1|96,74,73,80,78,87,77,81
521|10,10,1;1,7,1;7,6,1;10,9,1;8,3,1;8,1,1;9,2,1;10,2,1|85,94,74,98,96,86,96
522|10,2,1;10,10,1;9,9,1;5,9,1;6,8,1;5,7,1;6,7,1;5,6,1|96,98,88,81,95,77,88
523|5,6,1;5,1,1;10,6,1;6,6,1;10,10,1;10,7,1;8,7,1;5,10,1;1,10,1|89,75,87,70,77,91,72,80
524|1,10,1;4,1,1;4,3,1;5,3,1;7,1,1;10,4,1;8,4,1;8,3,1;6,1,1|73,83,88,90,73,84,84,71
