27|5,-1,1;-5,0,1;4,-1,1;-5,0,1;-2,0,1;0,-1,1;2,1,1;2,-2,1;-2,0,1;-1,0,1;1,2,1;-3,2,1;0,-2,1;-2,0,1|49,29,33,33,30,42,36,29,36,34,33,47,36,32
28|-2,0,1;0,0,1;2,-2,1;4,-1,1;-5,0,1;-3,2,1;2,4,1;3,4,1;3,4,1;3,5,1;-5,5,1;4,-5,1|40,37,36,38,30,33,39,42,39,35,33,42
29|4,-5,1;4,3,1;-5,-3,1;2,-2,1;4,0,1;-5,0,1;3,-2,1;3,1,1;-3,-2,1;0,1,1;1,3,1;-2,-4,1;0,3,1;1,4,1|30,34,40,29,30,36,29,40,32,32,36,35,33,32
30|1,4,1;2,5,1;3,5,1;4,5,1;4,5,1;-5,-5,1;-4,-2,1;-3,0,1;-1,-1,1;0,1,1;1,2,1;-2,3,1;0,3,1|35,38,37,31,38,33,38,43,30,47,45,33,46
31|0,3,1;0,-4,1;-2,-2,1;0,0,1;0,0,1;0,0,1;1,-2,1;2,0,1;-2,-1,1;0,0,1;1,0,1;-3,-2,1|49,35,45,36,32,31,48,46,32,37,43,43
32|-3,-2,1;2,0,1;-4,0,1;-3,2,1;0,3,1;2,3,1;-4,-4,1;-2,-3,1;0,-2,1;0,0,1;0,-1,1|49,33,37,38,37,43,45,44,30,49,37
33|0,-1,1;-2,1,1;0,-1,1;-2,1,1;1,-2,1;-3,0,1;0,2,1;2,-3,1;-2,0,1;0,0,1;0,-1,1;0,-1,1|46,38,32,36,39,39,31,46,48,48,35,31
34|0,-1,1;0,0,1;1,0,1;3,-2,1;-4,-1,1;2,-1,1;-3,0,1;1,-2,1;2,0,1;-3,2,1;2,4,1;-4,-4,1;2,-3,1|31,34,42,37,42,34,31,35,49,42,38,42,33
35|2,-3,1;2,0,1;-4,-2,1;-1,0,1;0,0,1;0,-1,1;0,-1,1;0,0,1;1,0,1;-3,-2,1;-1,0,1|45,40,35,39,30,43,43,46,35,33,40
36|-1,0,1;0,0,1;2,0,1;-4,-2,1;3,0,1;-3,-2,1;0,1,1;0,3,1;0,-4,1;-2,-3,1;0,0,1;-2,-2,1;0,0,1;-2,2,1|49,37,32,33,30,32,37,37,34,31,34,32,34,33
37|-2,2,1;1,-4,1;3,-2,1;4,0,1;-4,-2,1;1,1,1;1,3,1;1,-5,1;1,-4,1;-3,-3,1;1,-2,1;3,-1,1|31,44,35,41,40,44,34,41,42,29,34,35
38|3,-1,1;-4,0,1;3,0,1;3,1,1;-3,-2,1;-1,0,1;0,-1,1;0,0,1;-1,1,1;0,2,1;0,4,1;-1,-4,1|42,33,39,34,45,49,29,35,39,40,41,39
39|-1,-4,1;0,1,1;1,3,1;1,-4,1;1,-2,1;-3,0,1;0,0,1;0,2,1;-2,-3,1;0,0,1;-1,-1,1;-1,-1,1;0,0,1|33,49,35,30,37,42,37,32,30,40,41,44,35
40|0,0,1;0,0,1;-2,1,1;0,-1,1;0,0,1;0,0,1;0,0,1;1,-2,1;-1,0,1;-1,0,1;1,-1,1;-1,0,1;0,-2,1;1,0,1|29,30,32,33,37,47,32,31,42,34,36,36,46,31
41|1,0,1;3,1,1;3,-3,1;5,1,1;5,-3,1;5,2,1;-5,-3,1;4,-1,1;4,-1,1;-5,0,1;4,0,1|47,47,46,47,46,45,41,31,32,36,37
42|4,0,1;5,2,1;5,3,1;5,-5,1;5,-4,1;5,-2,1;5,0,1;5,1,1;5,-2,1;-5,-1,1;-4,0,1;1,-2,1|45,29,46,33,45,38,45,30,47,32,45,35
43|1,-2,1;2,-1,1;-2,0,1;0,2,1;2,-2,1;-2,0,1;-1,-1,1;1,0,1;2,2,1;-2,-3,1;1,0,1;3,1,1|30,29,47,35,32,43,35,47,41,38,38,30
44|3,1,1;3,1,1;-4,-1,1;1,0,1;2,-2,1;-2,0,1;0,0,1;1,-2,1;1,0,1;-1,0,1;0,1,1|35,48,46,43,48,41,38,31,30,49,40
45|0,1,1;0,2,1;0,-4,1;-2,-3,1;0,0,1;2,1,1;-2,-3,1;0,0,1;1,0,1;-3,1,1;0,-1,1;2,1,1;4,2,1;5,-2,1|37,48,29,34,33,43,29,31,42,35,34,32,29,31
46|5,-2,1;-5,-1,1;4,0,1;5,1,1;5,3,1;-5,-5,1;-2,-3,1;0,0,1;2,0,1;3,-1,1;3,-1,1;3,1,1|43,30,47,32,42,36,42,44,49,34,37,30
47|3,1,1;-3,3,1;0,-5,1;0,3,1;2,5,1;4,-5,1;5,-2,1;5,0,1;5,-2,1;-5,1,1;-3,-3,1;2,0,1;3,0,1;4,2,1|36,36,38,37,33,30,30,48,33,45,29,36,47,30
48|4,2,1;5,2,1;5,3,1;5,-4,1;5,1,1;5,-1,1;-5,1,1;2,-2,1;-2,0,1;0,1,1;0,-3,1;-1,2,1;0,4,1|37,33,47,29,47,45,30,47,38,34,30,34,38
49|0,4,1;-2,5,1;0,-5,1;0,-3,1;0,0,1;-2,-1,1;0,0,1;1,-1,1;3,0,1;3,1,1;-5,2,1|35,38,49,35,32,48,44,35,35,49,44
50|-5,2,1;-2,4,1;0,-5,1;0,-3,1;-1,0,1;0,2,1;1,-4,1;1,-3,1;-1,0,1;0,-1,1;0,1,1;-2,-1,1|34,41,44,35,49,34,45,38,35,31,36,48
51|-2,-1,1;0,0,1;0,0,1;2,2,1;2,-4,1;-2,-3,1;-1,0,1;0,2,1;1,-3,1;-3,-1,1;-2,0,1;0,-2,1;0,0,1|42,48,31,31,36,32,29,40,29,33,35,41,37
52|0,0,1;1,2,1;1,2,1;-2,3,1;0,4,1;2,5,1;2,5,1;2,-5,1;4,3,1;-5,-4,1;-2,-3,1;0,-2,1|40,30,42,34,31,38,48,32,42,36,34,34
53|0,-2,1;0,-1,1;1,0,1;-3,-2,1;-1,1,1;0,3,1;0,5,1;-1,5,1;0,5,1;-1,5,1;0,-5,1;1,-4,1;-2,-3,1|29,39,42,31,48,33,29,35,33,37,33,47,37
54|-2,-3,1;-1,2,1;-1,-2,1;0,0,1;-1,-1,1;0,-1,1;0,0,1;0,0,1;0,-1,1;0,0,1;-1,1,1|45,41,42,48,35,48,45,29,40,31,46
55|-1,1,1;0,3,1;2,3,1;-2,5,1;1,5,1;-2,5,1;1,5,1;-3,-5,1;2,-3,1;-3,2,1;-1,2,1;-1,4,1|41,48,33,30,31,48,40,46,31,38,48,48
56|-1,4,1;1,-4,1;-1,-3,1;0,0,1;0,1,1;-2,1,1;0,-3,1;-1,0,1;0,-2,1;1,0,1;2,0,1;3,0,1;3,-2,1|31,35,34,31,44,30,35,37,30,37,39,30,49
57|3,-2,1;-3,0,1;-2,0,1;0,1,1;2,1,1;4,3,1;5,-4,1;5,1,1;-5,2,1;4,-2,1;4,0,1;-5,2,1;4,3,1|30,44,35,35,31,37,48,31,32,31,47,37,35
58|4,3,1;-5,3,1;-4,-4,1;-1,-1,1;1,-1,1;2,0,1;-2,1,1;0,3,1;1,5,1;3,-5,1;4,3,1;-5,-3,1;-4,1,1|34,31,46,38,36,32,38,40,32,37,35,36,37
59|-4,1,1;-2,1,1;1,1,1;-3,3,1;2,-5,1;4,-4,1;5,2,1;-5,-4,1;4,-1,1;5,0,1;-5,2,1;4,2,1;4,-2,1|30,32,45,35,33,48,34,37,37,32,38,34,38
60|4,-2,1;-4,1,1;-3,1,1;0,-3,1;0,2,1;2,4,1;-3,5,1;-2,5,1;0,5,1;0,-5,1;-1,-3,1;0,2,1;-2,4,1;0,4,1|29,36,36,32,45,46,35,34,34,36,30,34,37,32
61|0,4,1;1,5,1;1,5,1;-2,5,1;1,5,1;-2,5,1;-1,5,1;0,-5,1;1,-4,1;-1,1,1;1,2,1;-3,-4,1|36,42,32,49,48,33,36,48,31,42,46,38
62|-3,-4,1;0,-2,1;-1,0,1;0,-1,1;0,0,1;-1,0,1;0,-1,1;-1,1,1;-1,2,1;0,4,1;-1,5,1;0,-5,1;0,-2,1;2,-1,1|34,30,33,37,31,48,44,34,32,33,36,37,38,40
63|2,-1,1;4,0,1;-5,0,1;3,0,1;5,0,1;-5,0,1;-4,-2,1;-1,0,1;0,0,1;-1,0,1;0,0,1|49,43,30,41,44,33,49,35,38,40,49
64|0,0,1;0,0,1;-1,0,1;0,0,1;1,-1,1;2,1,1;-3,-1,1;-1,0,1;-1,-1,1;0,1,1;2,-3,1;3,1,1;-3,3,1|29,38,35,33,32,33,38,47,35,35,37,48,37
65|-3,3,1;0,4,1;-2,4,1;0,-4,1;-2,-2,1;0,1,1;-1,2,1;-1,-4,1;0,-1,1;0,0,1;1,2,1;2,-2,1|40,32,45,38,31,36,39,34,45,38,43,34
66|2,-2,1;4,-1,1;5,0,1;-5,-2,1;3,0,1;-5,2,1;2,3,1;-2,3,1;0,-4,1;-2,2,1;-1,2,1;0,4,1|30,49,30,31,40,35,48,38,30,34,47,43
67|0,4,1;0,-5,1;2,-4,1;-4,2,1;-3,2,1;0,4,1;0,-5,1;-1,3,1;0,-3,1;1,0,1;-1,-2,1;0,-1,1;0,0,1;1,-1,1|33,30,30,40,38,29,30,39,31,38,36,35,29,42
68|1,-1,1;-1,1,1;1,3,1;2,-4,1;2,-3,1;4,-2,1;5,0,1;5,-2,1;-5,-1,1;4,0,1;5,2,1;5,3,1;5,-3,1|31,47,34,34,30,32,31,32,32,47,43,48,38
69|5,-3,1;5,1,1;5,1,1;5,1,1;5,-3,1;-5,0,1;4,-1,1;4,1,1;-4,-1,1;-3,1,1;1,3,1;-3,-5,1|48,31,32,37,44,38,30,40,44,48,30,46
70|-3,-5,1;1,2,1;-1,3,1;0,-5,1;2,-2,1;3,-1,1;-5,-1,1;2,1,1;4,1,1;5,-2,1;-5,1,1;2,2,1;4,2,1;-5,-4,1|30,31,29,36,35,32,42,37,30,44,37,29,43,34
71|-5,-4,1;-4,-3,1;-1,0,1;0,2,1;2,4,1;-4,-4,1;-1,-3,1;0,0,1;0,0,1;1,2,1;-3,-2,1;-1,0,1|43,35,32,31,32,45,41,33,36,40,46,30
72|-1,0,1;0,1,1;0,-3,1;0,0,1;-2,2,1;1,2,1;1,2,1;-2,-4,1;1,3,1;-1,-3,1;-1,-2,1;1,-1,1;-2,0,1;0,1,1|31,31,31,30,40,49,36,30,35,35,31,44,31,38
73|0,1,1;1,-2,1;-2,-1,1;0,0,1;1,0,1;2,0,1;-3,2,1;-2,3,1;-1,5,1;0,-5,1;0,4,1;-2,-5,1;-1,-3,1|29,32,36,40,43,37,32,34,31,47,35,35,44
74|-1,-3,1;0,2,1;0,3,1;1,5,1;-1,5,1;0,5,1;0,-5,1;-2,4,1;0,5,1;2,5,1;-3,5,1|31,35,30,46,45,45,38,37,45,32,43
75|-3,5,1;1,5,1;-3,-5,1;0,3,1;2,-3,1;-2,-2,1;0,0,1;-1,0,1;0,0,1;-1,0,1;1,2,1;3,-3,1|49,32,34,45,32,37,39,46,40,36,39,32
76|3,-3,1;5,0,1;-5,2,1;4,4,1;5,-5,1;-5,3,1;-4,-3,1;-2,2,1;1,-3,1;-1,0,1;0,-2,1;-2,0,1|49,38,48,46,31,32,47,32,49,37,29,37
77|-2,0,1;0,-2,1;-1,1,1;-1,1,1;1,-2,1;-1,0,1;0,0,1;0,0,1;2,0,1;4,1,1;-5,3,1;-2,3,1|41,40,31,47,37,35,48,30,32,48,36,43
78|-2,3,1;-1,3,1;0,4,1;0,-5,1;-2,3,1;0,-3,1;-2,-2,1;0,1,1;0,-1,1;-1,0,1;0,2,1;0,2,1;2,3,1;-4,-3,1|37,38,30,38,41,35,47,36,39,30,31,36,30,31
79|-4,-3,1;-3,2,1;2,2,1;-4,-2,1;-1,0,1;0,-2,1;-1,0,1;0,-1,1;1,-1,1;2,0,1;3,-2,1;5,0,1;-5,2,1|36,37,38,46,37,30,45,37,39,30,39,33,38
80|-5,2,1;2,2,1;4,3,1;5,3,1;5,4,1;5,5,1;-5,5,1;-3,-5,1;-1,-3,1;0,2,1;2,-3,1;4,-2,1;-4,1,1;-1,1,1|31,41,35,38,42,38,31,35,38,40,34,37,31,35
81|-1,1,1;0,-1,1;0,0,1;0,-2,1;-1,0,1;0,-1,1;2,0,1;-2,-2,1;1,-1,1;1,0,1;-3,-1,1;1,0,1|45,34,48,42,33,29,33,34,34,37,29,49
82|1,0,1;-3,-1,1;0,0,1;-2,2,1;0,3,1;2,4,1;-2,4,1;-1,5,1;0,-5,1;-2,2,1;0,4,1|41,30,49,31,48,41,30,45,34,35,46
83|0,4,1;-1,-4,1;-1,-2,1;0,1,1;0,-3,1;1,1,1;-3,1,1;-2,-1,1;0,0,1;2,2,1;-4,3,1;-1,-4,1|44,35,46,35,49,35,36,36,34,30,49,38
84|-1,-4,1;0,-1,1;0,0,1;-1,-2,1;0,0,1;0,1,1;0,-2,1;0,0,1;-1,0,1;0,0,1;0,-2,1;0,0,1|34,36,30,32,41,29,46,43,42,48,29,37
85|0,0,1;-1,1,1;0,-2,1;1,-1,1;-1,1,1;0,2,1;0,-2,1;1,1,1;-3,1,1;0,-3,1;1,-1,1;-3,-1,1;-1,1,1|29,32,40,44,35,38,35,32,35,30,42,47,29
86|-1,1,1;0,-1,1;1,0,1;-2,2,1;-1,2,1;1,-4,1;-1,2,1;0,-2,1;0,0,1;-1,0,1;-1,1,1;0,2,1|37,35,32,35,32,48,38,48,39,34,48,36
87|0,2,1;1,2,1;-1,2,1;0,-2,1;-2,0,1;0,0,1;-2,-2,1;0,0,1;-2,1,1;0,2,1;-2,-4,1;-1,1,1|48,37,33,35,48,49,49,35,29,38,38,34
88|-1,1,1;-1,-1,1;0,-1,1;0,-1,1;1,0,1;-1,0,1;-1,1,1;0,3,1;0,3,1;2,-4,1;-4,3,1;3,-4,1|34,35,31,40,39,34,40,45,31,48,44,40
89|3,-4,1;-4,2,1;-1,-2,1;0,0,1;0,1,1;1,-1,1;-1,1,1;0,-1,1;2,0,1;-3,0,1;0,-2,1;0,0,1|32,37,48,34,32,45,33,33,42,39,39,44
90|0,0,1;-1,-2,1;0,0,1;-1,2,1;-1,4,1;1,5,1;-1,5,1;0,5,1;-2,-5,1;1,-2,1;-1,0,1;-1,-2,1;0,0,1;1,0,1;-2,2,1|37,43,32,32,37,38,43,33,30,30,29,32,31,37,45
91|-2,2,1;0,-3,1;0,-2,1;-2,-1,1;0,0,1;-1,-2,1;0,0,1;0,-2,1;1,0,1;1,0,1;-3,-2,1;-2,0,1;0,-1,1|32,37,31,49,34,38,33,40,36,47,39,36,32
92|0,-1,1;1,0,1;-1,-2,1;-1,0,1;-1,-1,1;0,-1,1;-2,0,1;-1,-2,1;0,0,1;0,-1,1;2,1,1;-3,2,1|46,44,32,34,47,33,30,39,49,29,48,36
93|-3,2,1;0,-4,1;-1,3,1;0,3,1;2,-5,1;4,-2,1;-5,0,1;2,1,1;2,2,1;-4,-2,1;2,0,1;3,0,1;-5,2,1;-4,-3,1|36,35,30,44,45,36,36,37,30,35,38,35,38,30
94|-4,-3,1;1,2,1;-1,-3,1;0,-1,1;0,0,1;-1,-1,1;0,-1,1;0,1,1;0,3,1;2,-3,1;-2,-1,1;1,1,1|35,47,37,34,47,43,35,30,32,34,30,48
95|1,1,1;1,3,1;2,3,1;2,5,1;-4,5,1;-2,-5,1;0,3,1;-2,4,1;1,-5,1;-2,-4,1;1,1,1;1,2,1;-3,2,1|39,38,30,37,31,40,47,48,34,37,37,32,31
96|-3,2,1;0,2,1;0,2,1;-2,4,1;0,4,1;0,5,1;0,-5,1;-1,2,1;0,4,1;1,-5,1;-1,4,1;0,-4,1|35,31,36,44,45,46,36,45,47,37,47,35
97|0,-4,1;-2,2,1;0,-4,1;-1,3,1;1,-4,1;1,2,1;2,-3,1;-4,-2,1;-1,0,1;0,2,1;0,2,1;2,3,1;-4,-4,1|47,33,36,46,33,35,31,43,34,35,35,37,32
98|-4,-4,1;-1,-2,1;0,0,1;2,0,1;-2,2,1;0,-3,1;-2,-2,1;-1,1,1;0,2,1;0,4,1;1,4,1;2,5,1;-2,5,1;0,5,1|40,35,30,38,34,40,38,34,39,35,30,42,38,32
99|0,5,1;-1,5,1;0,-5,1;-1,3,1;1,4,1;-3,4,1;2,-5,1;3,2,1;-5,3,1;-2,3,1;1,3,1|35,46,48,34,34,35,38,47,32,48,43
100|1,3,1;-3,-3,1;0,0,1;0,-2,1;0,0,1;-2,0,1;0,0,1;-2,1,1;0,1,1;0,2,1;2,-2,1;3,0,1;-4,0,1|32,32,30,36,30,34,42,45,30,40,29,36,33
