path_num|points|times
1084|2,2,1;1,1,1;4,10,1;1,10,1;10,4,1;10,1,1;2,3,1;9,3,1|96,78,88,90,92,98,71
1085|9,3,1;10,2,1;10,1,1;1,4,1;10,7,1;8,7,1;8,6,1;10,4,1;10,3,1|93,95,71,79,75,98,85,95
1086|10,3,1;6,1,1;10,1,1;10,2,1;6,2,1;5,1,1;1,5,1;1,1,1;4,1,1|75,85,82,80,75,70,91,91
1087|4,1,1;1,4,1;3,2,1;7,6,1;4,6,1;4,4,1;2,4,1;1,5,1;1,10,1|76,97,73,82,79,90,72,94
1088|1,10,1;10,7,1;10,10,1;7,1,1;10,1,1;8,3,1;8,2,1;7,2,1;1,9,1|93,83,85,75,85,90,99,87
1089|1,9,1;10,3,1;8,5,1;8,4,1;10,6,1;8,8,1;8,6,1;9,6,1|75,89,85,97,84,96,92
1090|2,6,1;6,10,1;10,10,1;1,4,1;4,1,1;6,3,1;6,1,1;8,3,1;8,1,1|76,73,84,97,94,72,97,92
1091|1,10,1;10,10,1;4,1,1;5,6,1;1,2,1;2,1,1;2,2,1;1,3,1;6,10,1|94,95,84,76,71,92,71,97
1092|6,10,1;10,10,1;1,1,1;10,4,1;5,4,1;10,9,1;10,5,1;7,5,1;9,7,1|77,87,93,75,96,80,84,78
1093|9,7,1;10,8,1;6,10,1;6,9,1;7,10,1;8,9,1;7,9,1;8,10,1;10,10,1|86,80,72,87,91,83,97,81
1094|10,10,1;1,7,1;4,10,1;6,8,1;6,10,1;5,10,1;1,6,1;6,1,1;10,1,1|93,85,90,90,87,85,73,90
1095|10,1,1;7,10,1;3,8,1;4,8,1;4,9,1;5,9,1;10,4,1;8,8,1;9,8,1|89,82,83,87,99,76,98,85
1096|9,8,1;10,7,1;1,4,1;1,1,1;6,6,1;4,6,1;1,9,1;10,9,1|77,81,92,81,99,99,82
1097|10,3,1;6,1,1;10,1,1;7,4,1;7,5,1;9,5,1;5,1,1;1,1,1;5,3,1|97,85,87,70,93,92,90,80
1098|5,3,1;5,10,1;10,10,1;10,1,1;1,1,1;4,4,1;1,7,1;1,10,1|97,96,97,87,99,82,72
1099|1,10,1;10,4,1;1,7,1;9,3,1;10,3,1;10,1,1;8,1,1;9,2,1|73,96,84,82,97,96,96
1100|9,2,1;9,1,1;1,9,1;6,3,1;4,1,1;3,2,1;3,1,1;4,2,1|96,88,87,81,89,99,81
1101|4,2,1;4,1,1;1,4,1;10,1,1;5,1,1;10,6,1;6,6,1;10,10,1;6,8,1|97,70,77,86,71,82,87,98
1102|6,8,1;1,8,1;1,10,1;2,9,1;3,10,1;3,9,1;4,10,1;10,1,1;1,4,1|96,90,89,75,91,73,83,85
1103|1,4,1;1,1,1;10,1,1;9,2,1;9,6,1;8,5,1;8,4,1;6,6,1|98,90,98,97,79,89,87
1104|6,6,1;10,10,1;1,7,1;3,3,1;3,4,1;2,4,1;2,5,1;3,6,1;3,10,1|81,98,76,88,81,82,98,87
1105|3,10,1;1,8,1;10,2,1;10,1,1;1,1,1;4,10,1;4,6,1;5,7,1;5,6,1|87,97,75,89,79,77,93,78
1106|5,6,1;1,6,1;1,1,1;2,1,1;6,5,1;6,2,1;4,2,1;5,3,1|95,98,82,91,78,91,93
1107|9,6,1;9,10,1;1,2,1;1,1,1;4,10,1;1,10,1;1,3,1;5,7,1;3,9,1|96,82,86,86,98,84,75,80
1108|3,9,1;10,8,1;10,10,1;1,10,1;7,1,1;3,7,1;6,4,1;9,7,1|83,98,97,84,96,98,80
1109|9,7,1;8,7,1;5,10,1;10,10,1;8,8,1;10,8,1;10,1,1;9,6,1;9,2,1|80,81,76,96,91,71,74,98
1110|9,2,1;10,2,1;10,1,1;1,10,1;10,7,1;10,10,1;5,5,1;5,2,1;8,2,1|75,82,83,88,73,83,74,88
1111|7,10,1;10,7,1;8,3,1;7,3,1;10,6,1;10,2,1;7,8,1;8,7,1;1,2,1|75,81,99,94,82,85,93,80
1112|1,1,1;10,4,1;1,10,1;5,2,1;5,5,1;1,5,1;1,9,1;4,6,1;2,6,1|71,94,90,95,84,93,84,75
1113|2,6,1;2,1,1;10,1,1;5,2,1;9,2,1;8,3,1;9,4,1;9,5,1;7,3,1|90,99,77,99,76,75,73,75
1114|7,3,1;5,1,1;10,1,1;1,10,1;1,1,1;10,7,1;8,5,1;10,5,1;10,6,1|75,87,76,96,70,81,95,76
1115|10,6,1;10,10,1;1,10,1;1,1,1;2,7,1;2,9,1;9,8,1;8,1,1;10,1,1|75,77,82,74,91,87,80,83
1116|10,1,1;7,10,1;5,8,1;8,8,1;6,10,1;1,10,1;4,1,1;6,3,1;2,7,1|90,80,90,79,99,84,85,87
1117|2,7,1;5,10,1;10,5,1;6,1,1;1,2,1;5,2,1;5,5,1;1,9,1;3,5,1|98,73,85,91,89,77,99,76
1118|3,5,1;3,1,1;1,9,1;2,10,1;6,8,1;10,8,1;10,10,1;9,10,1;9,9,1|81,70,82,88,94,76,96,98
1119|9,9,1;9,10,1;10,10,1;8,8,1;2,10,1;1,10,1;4,7,1;2,7,1;2,6,1|75,89,95,84,91,94,74,70
1120|2,6,1;1,5,1;10,5,1;10,10,1;4,6,1;3,6,1;1,8,1;3,8,1;3,7,1|84,81,71,89,75,95,99,98
1121|3,7,1;1,9,1;1,10,1;10,7,1;1,4,1;1,1,1;6,6,1;10,2,1;10,6,1|91,74,86,83,90,96,72,70
1122|10,6,1;10,10,1;4,1,1;10,5,1;7,2,1;5,2,1;9,6,1;9,5,1;8,6,1|78,95,71,72,75,92,96,75
1123|8,6,1;10,8,1;5,1,1;1,1,1;8,7,1;10,9,1;10,10,1;6,8,1;1,3,1|78,80,76,78,96,74,98,86
1124|9,2,1;9,1,1;10,2,1;8,10,1;1,10,1;1,1,1;7,8,1;9,10,1|79,70,97,86,98,94,88
1125|9,10,1;1,6,1;1,10,1;2,10,1;2,6,1;1,5,1;5,1,1;10,1,1|99,96,74,87,90,92,95
1126|7,1,1;10,1,1;10,10,1;9,4,1;9,2,1;2,1,1;1,2,1;2,2,1;1,7,1|76,78,90,73,84,79,72,84
1127|1,6,1;5,10,1;10,5,1;10,10,1;7,1,1;10,4,1;5,4,1;7,6,1;8,6,1|75,78,89,99,72,95,79,86
1128|8,6,1;8,10,1;1,3,1;1,1,1;4,4,1;7,7,1;6,7,1;3,10,1;1,8,1|82,84,86,70,71,97,83,75
1129|1,8,1;3,10,1;10,4,1;10,5,1;6,9,1;9,9,1;8,8,1;9,8,1|91,98,95,78,77,88,86
1130|9,8,1;7,10,1;4,1,1;10,10,1;8,10,1;9,9,1;8,8,1;9,7,1;8,7,1|86,73,92,88,94,80,74,95
1131|8,7,1;10,7,1;1,4,1;6,4,1;6,1,1;7,2,1;7,3,1;9,1,1|83,95,93,70,91,92,79
1132|9,1,1;10,1,1;7,10,1;10,10,1;10,8,1;9,9,1;9,7,1;6,4,1|70,90,92,93,96,91,95
1133|6,4,1;3,1,1;1,5,1;2,5,1;1,6,1;5,10,1;10,10,1;7,1,1;7,9,1|86,94,95,88,74,70,82,74
1134|7,9,1;9,1,1;1,5,1;2,5,1;1,4,1;2,4,1;1,3,1;2,3,1|92,81,78,86,95,84,99
1135|2,3,1;4,1,1;7,10,1;7,5,1;10,8,1;10,10,1;8,8,1;8,7,1|80,96,96,93,78,88,73
1136|8,7,1;10,9,1;10,10,1;1,7,1;1,6,1;4,9,1;3,10,1;1,8,1;1,10,1|76,89,89,82,99,72,71,97
1137|1,10,1;10,7,1;10,10,1;8,8,1;8,6,1;10,4,1;10,1,1;6,3,1;1,8,1|83,78,74,84,74,84,96,97
1138|1,8,1;1,10,1;10,4,1;2,10,1;7,5,1;8,5,1;4,9,1;5,10,1;10,5,1|91,76,90,88,94,72,95,78
1139|10,5,1;10,1,1;1,7,1;9,3,1;8,10,1;7,10,1;7,6,1;4,9,1;3,8,1;1,8,1|77,89,87,73,71,77,75,76,74
1140|1,8,1;3,10,1;1,10,1;1,9,1;10,6,1;10,1,1;8,5,1;7,5,1;8,6,1|83,85,81,92,73,72,98,85
1141|8,6,1;8,1,1;1,1,1;10,7,1;7,10,1;7,8,1;3,10,1;6,10,1;5,9,1|76,84,93,79,70,73,75,86
1142|5,9,1;10,9,1;10,10,1;1,7,1;1,6,1;6,1,1;2,1,1;3,2,1;2,3,1|84,73,91,87,79,97,77,77
1143|2,3,1;1,3,1;1,4,1;5,8,1;10,3,1;9,10,1;7,8,1;7,7,1;1,2,1|76,85,88,74,91,74,78,96
1144|1,2,1;1,1,1;10,7,1;4,3,1;1,6,1;1,10,1;6,5,1;5,4,1;6,4,1|84,87,90,93,91,84,74,81
1145|6,4,1;1,4,1;4,1,1;10,10,1;5,5,1;1,5,1;6,10,1;9,10,1;5,6,1|76,72,72,72,98,85,99,70
1146|5,6,1;5,1,1;1,1,1;4,4,1;4,2,1;3,2,1;1,4,1;10,10,1;6,6,1|98,75,76,83,79,87,84,71
1147|6,6,1;1,6,1;1,10,1;10,10,1;7,7,1;2,7,1;2,9,1;7,8,1;10,5,1|72,89,93,73,95,87,95,83
1148|10,5,1;5,10,1;7,6,1;8,6,1;3,1,1;1,1,1;4,10,1;1,10,1;1,8,1|92,96,80,99,76,70,97,87
1149|1,8,1;3,10,1;1,10,1;1,9,1;1,7,1;4,4,1;2,4,1;2,5,1|86,87,99,93,93,98,71
1150|2,5,1;1,5,1;1,1,1;7,10,1;10,10,1;8,8,1;8,1,1;10,1,1;9,2,1|80,96,84,94,80,70,73,98
1151|9,2,1;8,1,1;10,1,1;7,10,1;4,1,1;7,1,1;9,3,1;9,7,1;10,8,1|91,96,75,75,70,97,93,95
1152|2,1,1;1,2,1;1,1,1;10,7,1;3,1,1;3,2,1;7,6,1;3,10,1;1,10,1|86,87,99,74,87,85,96,71
1153|6,7,1;9,10,1;10,10,1;8,10,1;7,9,1;9,7,1;8,7,1;1,1,1;5,7,1|87,94,71,75,81,90,76,82
1154|5,7,1;1,3,1;3,1,1;10,2,1;3,2,1;3,4,1;4,3,1;4,10,1;8,8,1|84,96,90,74,70,91,71,82
1155|8,8,1;1,1,1;4,10,1;10,1,1;4,9,1;9,9,1;7,1,1;5,3,1|91,74,86,91,89,99,86
1156|5,3,1;5,1,1;1,5,1;1,1,1;2,2,1;2,1,1;4,1,1;2,3,1;6,3,1|89,95,73,97,93,72,70,78
1157|6,3,1;5,10,1;1,6,1;1,1,1;5,5,1;5,9,1;6,10,1;10,10,1;7,7,1|93,94,95,70,72,80,92,98
1158|7,7,1;4,10,1;8,8,1;7,8,1;3,6,1;2,6,1;4,8,1;4,9,1;5,8,1|70,90,93,83,74,70,99,87
1159|5,8,1;6,1,1;10,1,1;10,10,1;6,6,1;9,6,1;9,8,1;8,7,1|93,97,77,96,97,73,91
1160|8,7,1;10,5,1;10,10,1;7,1,1;7,3,1;6,3,1;4,1,1;4,3,1;2,1,1|87,93,82,95,82,83,87,86
1161|9,10,1;1,8,1;8,1,1;2,6,1;1,5,1;1,7,1;3,9,1;2,10,1;1,10,1|82,79,89,81,94,87,96,82
1162|1,10,1;3,6,1;4,5,1;3,5,1;8,10,1;1,9,1;1,5,1;5,9,1;5,8,1|81,70,85,84,90,70,98,84
1163|5,8,1;1,8,1;10,2,1;10,10,1;4,9,1;3,10,1;3,9,1;1,9,1;1,10,1|90,86,87,82,74,73,74,88
1164|9,6,1;10,7,1;10,10,1;4,1,1;5,6,1;5,2,1;8,2,1;6,4,1;9,7,1|78,89,98,91,80,72,93,95
1165|2,9,1;6,1,1;1,1,1;4,10,1;2,2,1;6,2,1;6,4,1;5,3,1;5,4,1|78,93,82,79,74,88,88,78
1166|5,4,1;1,8,1;1,10,1;10,7,1;10,10,1;4,1,1;9,6,1;7,6,1;4,9,1|98,71,88,76,84,97,81,88
1167|4,9,1;5,10,1;1,10,1;4,1,1;10,10,1;6,10,1;10,6,1;5,1,1|92,82,99,77,99,75,95
1168|5,1,1;10,1,1;7,10,1;10,10,1;4,8,1;1,8,1;8,2,1;9,3,1|84,96,98,92,97,81,96
1169|9,3,1;10,3,1;9,4,1;6,1,1;1,6,1;1,1,1;5,1,1;2,4,1;6,8,1|92,79,96,83,88,70,75,75
1170|6,8,1;6,10,1;1,5,1;1,10,1;10,7,1;7,10,1;7,5,1;3,1,1;10,1,1|83,70,73,87,86,77,75,97
1171|10,1,1;1,4,1;4,1,1;6,3,1;7,3,1;7,1,1;9,1,1;8,2,1;10,4,1|80,70,78,79,87,75,83,82
1172|10,4,1;10,1,1;10,5,1;7,2,1;6,2,1;1,7,1;1,10,1;1,1,1;3,1,1|91,82,89,96,96,80,88,75
1173|3,1,1;1,3,1;10,9,1;10,1,1;1,4,1;5,6,1;6,6,1;6,7,1;7,7,1|91,81,84,90,81,92,83,78
1174|1,6,1;6,1,1;1,1,1;10,4,1;1,10,1;6,3,1;5,3,1;7,5,1;7,6,1|75,83,73,89,93,82,73,83
1175|7,6,1;7,10,1;10,10,1;7,1,1;3,5,1;2,4,1;3,4,1;5,2,1;6,3,1|78,87,85,89,83,94,73,98
1176|6,3,1;4,1,1;1,1,1;4,10,1;1,10,1;3,8,1;10,9,1;8,1,1;5,1,1|70,79,84,82,89,72,70,75
1177|5,1,1;1,1,1;7,10,1;3,2,1;10,9,1;9,10,1;8,10,1;8,8,1;10,6,1|90,94,90,90,81,73,93,70
1178|10,6,1;10,1,1;10,10,1;1,1,1;3,1,1;8,7,1;9,8,1;7,10,1|88,89,98,79,83,98,89
1179|7,10,1;4,1,1;4,6,1;9,1,1;5,7,1;2,10,1;2,6,1;3,5,1;3,3,1|73,88,79,73,96,95,86,77
1180|3,3,1;1,3,1;3,1,1;6,10,1;6,5,1;2,1,1;1,2,1;1,1,1|94,74,87,92,98,78,90
1181|1,1,1;2,2,1;3,1,1;6,10,1;4,8,1;4,10,1;2,8,1;1,8,1;3,10,1|79,77,93,78,92,71,80,73
1182|3,10,1;6,1,1;4,7,1;4,10,1;7,4,1;7,6,1;8,5,1;10,7,1;8,7,1|94,82,70,90,77,91,87,94
1183|8,7,1;10,5,1;6,1,1;10,1,1;9,2,1;8,2,1;4,10,1;4,7,1;7,10,1|71,80,76,75,86,97,98,87
1184|7,10,1;6,9,1;10,5,1;6,1,1;10,1,1;9,2,1;8,2,1;10,4,1;5,9,1|72,74,82,73,72,89,78,80
1185|5,9,1;4,10,1;1,7,1;10,4,1;10,1,1;1,4,1;9,4,1;10,5,1;5,10,1|70,81,81,93,75,85,92,92
1186|5,10,1;1,10,1;10,1,1;7,10,1;7,5,1;3,1,1;5,5,1;4,4,1;4,3,1|80,94,88,96,95,85,88,71
1187|1,10,1;2,9,1;1,8,1;2,8,1;4,4,1;5,4,1;4,3,1;1,6,1;1,7,1|80,73,77,92,81,79,90,99
1188|2,10,1;2,1,1;10,1,1;10,2,1;6,6,1;3,3,1;7,3,1;6,2,1;8,2,1|90,97,74,74,80,98,86,87
1189|8,2,1;10,2,1;8,10,1;9,5,1;9,8,1;3,1,1;6,4,1;7,4,1;8,3,1|85,99,91,94,77,70,84,75
1190|8,3,1;10,3,1;10,10,1;1,4,1;3,8,1;4,8,1;5,9,1;3,9,1|72,95,91,94,97,97,87
1191|3,9,1;5,1,1;1,1,1;2,2,1;3,2,1;1,4,1;2,4,1;10,10,1;4,9,1|79,71,76,93,87,75,76,79
1192|4,9,1;1,6,1;3,8,1;8,8,1;10,6,1;8,6,1;10,4,1;10,5,1;6,1,1|97,70,89,87,77,83,85,99
1193|8,9,1;4,1,1;5,2,1;5,1,1;10,1,1;9,7,1;9,10,1;10,9,1;10,10,1|84,93,75,98,88,70,74,70
1194|10,10,1;10,1,1;1,4,1;10,7,1;10,5,1;7,8,1;6,8,1;6,7,1;8,5,1|70,83,87,96,82,98,81,79
