path_num|points|times
264|7,7,1;7,20,1;18,8,1;8,18,1;1,11,1|183,140,107,140
265|1,11,1;3,20,1;3,12,1;1,14,1;2,14,1|162,140,207,148
266|2,14,1;1,15,1;6,20,1;1,9,1;1,1,1|101,133,249,190
267|1,1,1;20,9,1;13,13,1;6,20,1|172,189,140
268|6,20,1;20,6,1;9,1,1;1,9,1;1,1,1|215,113,122,171
269|1,1,1;20,1,1;12,20,1;8,2,1;2,13,1|184,108,129,171
270|2,13,1;1,3,1;1,1,1;12,20,1|213,227,135
271|12,20,1;20,20,1;10,9,1;14,13,1;15,13,1|116,135,192,217
272|15,13,1;5,1,1;1,1,1;9,20,1|237,158,159
273|9,20,1;1,1,1;12,11,1;20,19,1;15,13,1|140,163,219,150
274|15,13,1;20,8,1;13,1,1;1,2,1;18,8,1|152,139,245,136
275|18,8,1;7,1,1;13,7,1;8,7,1;14,1,1|191,138,140,198
276|14,1,1;20,1,1;9,20,1;1,9,1|210,195,170
277|1,9,1;9,1,1;1,1,1;1,8,1;7,2,1;11,20,1|106,107,175,169,105
278|11,20,1;1,19,1;2,20,1;10,12,1|168,160,241
279|10,12,1;1,12,1;1,20,1;1,1,1;20,9,1|130,194,185,124
280|20,9,1;12,1,1;20,20,1;20,10,1|176,175,178
281|20,10,1;11,1,1;20,12,1;12,20,1;11,20,1|148,167,148,184
282|11,20,1;11,1,1;1,1,1;9,20,1;10,19,1|230,161,152,106
283|20,20,1;9,1,1;1,9,1;1,1,1|238,196,242
284|1,1,1;1,20,1;2,10,1;2,1,1;20,5,1|126,191,197,126
285|20,5,1;20,1,1;17,20,1;6,1,1|139,220,122
286|6,1,1;1,6,1;20,9,1;20,1,1|202,246,138
287|20,1,1;1,9,1;19,2,1;19,10,1;16,7,1|204,181,129,151
288|16,7,1;20,3,1;18,1,1;20,14,1;20,4,1|171,140,170,105
289|20,4,1;15,20,1;15,1,1;4,20,1|248,156,151
290|4,20,1;1,20,1;20,12,1;1,1,1;11,11,1;3,19,1|122,204,106,133,106
291|3,19,1;15,20,1;1,9,1;11,10,1|130,195,145
292|11,10,1;11,1,1;20,1,1;12,4,1|219,232,214
293|12,4,1;20,4,1;20,1,1;1,12,1|175,228,224
294|1,12,1;20,20,1;11,11,1;19,11,1;18,10,1|178,178,110,138
295|18,10,1;18,1,1;20,3,1;19,4,1|171,249,209
296|19,4,1;3,20,1;14,10,1;20,16,1;20,20,1|152,133,167,136
297|20,20,1;1,17,1;1,20,1;6,14,1;6,19,1|148,170,125,163
298|6,19,1;1,8,1;5,15,1;5,9,1;2,9,1|183,194,139,105
299|2,9,1;20,20,1;3,9,1;1,7,1|168,226,248
300|1,7,1;3,20,1;6,1,1;1,1,1|234,204,242
301|1,1,1;2,1,1;6,5,1;7,5,1;20,7,1|224,104,199,109
302|20,7,1;9,20,1;19,9,1;10,18,1;1,9,1|192,150,123,140
303|1,9,1;4,1,1;1,4,1;8,11,1;9,11,1|134,147,243,117
304|9,11,1;1,19,1;2,20,1;20,16,1;14,16,1;14,11,1|136,111,111,133,159
305|14,11,1;20,5,1;20,20,1;1,12,1;1,11,1|194,122,174,153
306|1,11,1;11,1,1;19,20,1;20,8,1;12,8,1|147,102,211,169
307|12,8,1;1,20,1;20,9,1;2,20,1;12,10,1|125,100,152,241
308|12,10,1;12,1,1;20,9,1;20,1,1|217,139,197
309|20,1,1;12,20,1;8,2,1;18,12,1|147,161,216
310|18,12,1;20,10,1;9,1,1;1,1,1;12,20,1|162,104,228,175
311|12,20,1;20,1,1;1,9,1;11,9,1|178,175,180
312|11,9,1;1,9,1;20,20,1;20,1,1|249,137,230
313|20,1,1;1,12,1;11,2,1;20,11,1|156,235,210
314|20,11,1;10,1,1;1,10,1;1,1,1|244,228,175
315|1,1,1;20,20,1;12,1,1;2,1,1;13,3,1;12,2,1|131,168,112,175,108
316|12,2,1;20,2,1;20,1,1;20,20,1|193,162,193
317|20,20,1;12,1,1;20,1,1;17,4,1|221,171,206
318|17,4,1;1,4,1;4,1,1;4,3,1;6,1,1|156,198,116,110
319|6,1,1;1,12,1;9,20,1;1,20,1;1,13,1|221,133,168,169
320|1,13,1;12,20,1;20,12,1;20,20,1;13,20,1|192,212,177,117
321|13,20,1;20,13,1;1,2,1;2,1,1;20,1,1|208,118,171,103
322|20,1,1;1,1,1;20,20,1;9,13,1|195,217,245
323|9,13,1;1,5,1;1,1,1;9,20,1;19,9,1|167,147,221,118
324|19,9,1;20,9,1;12,1,1;1,20,1;18,9,1|160,101,180,171
325|18,9,1;7,1,1;14,8,1;8,8,1|102,173,215
326|8,8,1;15,1,1;7,20,1;1,20,1|133,230,157
327|1,20,1;20,1,1;1,1,1;8,12,1;8,2,1|154,112,206,108
328|8,2,1;7,1,1;20,3,1;14,20,1|215,230,249
329|14,20,1;14,1,1;11,20,1;1,20,1;5,9,1|113,159,137,125
330|5,9,1;5,1,1;8,20,1;1,20,1;20,17,1|145,221,115,154
331|20,17,1;12,20,1;14,18,1;20,18,1|213,224,158
332|20,18,1;20,20,1;12,1,1;8,8,1;18,8,1|102,178,113,132
333|18,8,1;11,1,1;3,20,1;1,7,1;2,17,1|176,144,204,117
334|2,17,1;20,6,1;3,11,1;7,7,1|167,179,199
335|7,7,1;1,7,1;1,1,1;7,6,1|195,130,225
336|7,6,1;1,11,1;11,11,1;7,15,1|227,234,206
337|7,15,1;20,17,1;20,1,1;19,12,1|201,118,239
338|19,12,1;20,13,1;1,5,1;1,1,1;18,12,1|244,159,122,131
339|18,12,1;20,10,1;19,20,1;20,19,1|155,211,225
340|20,19,1;19,20,1;20,20,1;10,9,1|178,185,194
341|10,9,1;10,1,1;20,1,1;20,2,1;11,11,1;19,11,1|105,205,118,103,155
342|19,11,1;19,1,1;1,12,1;18,1,1;8,11,1|191,198,114,185
343|8,11,1;8,1,1;1,1,1;7,7,1|157,166,216
344|7,7,1;1,1,1;1,20,1;2,9,1|216,239,156
345|1,20,1;1,1,1;20,1,1;20,20,1|231,235,221
346|20,20,1;1,12,1;20,1,1;13,8,1;13,15,1|157,212,204,111
347|13,15,1;18,20,1;20,20,1;1,1,1|229,129,234
348|1,1,1;20,9,1;1,20,1;8,2,1|216,223,132
349|8,2,1;1,2,1;1,1,1;11,2,1;11,11,1|180,188,128,140
350|11,11,1;11,20,1;20,11,1;12,11,1|109,184,229
351|12,11,1;20,11,1;20,20,1;17,12,1;19,12,1;12,19,1|129,128,111,113,148
352|12,19,1;20,19,1;19,20,1;20,20,1|177,186,242
353|20,20,1;12,1,1;1,20,1;15,17,1|170,205,226
354|15,17,1;12,20,1;20,9,1;20,1,1|248,190,142
355|20,1,1;9,20,1;1,12,1;19,8,1;8,18,1|120,135,175,207
356|8,18,1;1,18,1;1,20,1;2,19,1;2,20,1|102,118,159,204
357|2,20,1;20,20,1;1,9,1;11,19,1;11,12,1|159,206,134,104
358|11,12,1;11,20,1;20,20,1;9,1,1;1,9,1|154,100,150,159
359|1,9,1;20,20,1;2,9,1;2,1,1|247,181,211
360|2,1,1;1,2,1;5,20,1;1,20,1;7,9,1;20,11,1|131,103,186,129,112
361|20,11,1;11,20,1;20,20,1;20,12,1;13,19,1|235,136,148,173
362|13,19,1;1,18,1;20,7,1;14,1,1;1,14,1|171,226,120,135
363|1,14,1;1,1,1;20,9,1;17,1,1;17,5,1|176,131,158,153
364|17,5,1;13,1,1;5,20,1;1,16,1;1,1,1|156,151,193,149
365|1,1,1;20,4,1;20,1,1;1,12,1;9,20,1|112,141,165,151
366|9,20,1;9,1,1;16,8,1;16,1,1|241,227,195
367|16,1,1;15,2,1;1,10,1;4,10,1;1,7,1|196,108,212,133
368|1,7,1;7,1,1;1,1,1;1,6,1;5,2,1|138,140,115,199
369|5,2,1;4,1,1;1,4,1;6,20,1;20,20,1|106,220,236,133
370|20,20,1;1,9,1;9,1,1;20,19,1;19,20,1|243,135,194,122
371|19,20,1;20,9,1;20,1,1;1,1,1|221,176,137
372|1,1,1;20,20,1;1,9,1;8,2,1|157,184,194
373|8,2,1;1,9,1;20,20,1;12,1,1;5,8,1|127,107,149,124
374|5,8,1;16,20,1;20,20,1;9,11,1;1,3,1|148,171,193,135
375|1,3,1;14,1,1;14,20,1;20,20,1|231,236,212
376|20,20,1;1,1,1;11,12,1;3,20,1|152,183,244
377|3,20,1;1,18,1;1,20,1;2,20,1|123,201,242
378|2,20,1;1,20,1;4,1,1;20,1,1;13,8,1|107,183,154,153
379|13,8,1;13,1,1;20,1,1;12,20,1|234,134,198
380|12,20,1;12,1,1;11,1,1;2,10,1;11,19,1|120,232,106,219
381|11,19,1;1,9,1;4,1,1;20,6,1|208,230,155
382|20,6,1;19,7,1;19,1,1;1,8,1;12,2,1|103,202,194,197
383|12,2,1;13,1,1;10,20,1;18,1,1|172,190,192
384|18,1,1;20,1,1;12,20,1;9,1,1;17,1,1|157,109,214,169
385|17,1,1;6,20,1;1,20,1;5,16,1|245,225,226
386|5,16,1;20,9,1;13,9,1;5,1,1;1,5,1|152,121,123,181
387|1,5,1;16,20,1;20,16,1;20,1,1|131,129,217
388|20,1,1;1,9,1;20,20,1;6,6,1;2,10,1|233,226,105,101
389|2,10,1;1,11,1;10,20,1;20,9,1;11,11,1|155,126,234,171
390|11,11,1;1,11,1;10,20,1;20,10,1|239,201,152
391|20,10,1;11,1,1;1,1,1;1,20,1|173,170,247
392|1,20,1;2,20,1;6,16,1;2,12,1;3,12,1|112,103,170,206
393|3,12,1;1,10,1;1,20,1;4,1,1;1,1,1|211,143,237,100
394|1,1,1;20,9,1;20,1,1;17,4,1|221,215,167
395|17,4,1;12,20,1;20,20,1;17,17,1|206,155,188
396|17,17,1;20,20,1;17,1,1;6,20,1;16,10,1|150,246,202,100
397|16,10,1;16,20,1;20,16,1;17,13,1|245,173,174
398|17,13,1;20,13,1;20,20,1;1,20,1;9,1,1|147,104,203,169
399|9,1,1;1,20,1;1,1,1;11,11,1|204,218,203
400|11,11,1;20,2,1;20,1,1;9,20,1|177,172,199
401|9,20,1;1,12,1;20,9,1;10,20,1;19,11,1;19,9,1|176,139,100,177,106
402|19,9,1;1,20,1;12,15,1;17,20,1;20,20,1|184,204,111,146
403|20,20,1;1,9,1;9,1,1;9,8,1;10,18,1|122,147,247,171
404|10,18,1;10,20,1;20,10,1;20,1,1;1,12,1|203,239,111,104
405|1,12,1;20,9,1;17,1,1;20,4,1;16,4,1|247,111,185,135
406|16,4,1;19,1,1;20,1,1;17,20,1;13,9,1|127,157,233,163
407|13,9,1;12,10,1;12,20,1;20,12,1;1,1,1|159,131,152,107
408|1,1,1;1,20,1;20,20,1;2,9,1;10,1,1|161,197,134,163
409|10,1,1;1,10,1;11,20,1;1,20,1|214,107,248
410|1,20,1;20,12,1;1,4,1;1,1,1;6,7,1|187,185,123,197
411|6,7,1;1,12,1;20,20,1;12,1,1|151,189,165
412|12,1,1;20,9,1;1,20,1;12,18,1;14,20,1|165,172,111,204
413|14,20,1;1,9,1;1,1,1;20,4,1|223,201,107
414|20,4,1;6,1,1;1,6,1;8,13,1;1,20,1|100,225,128,188
415|1,20,1;20,9,1;1,1,1;12,8,1;19,1,1|122,214,154,113
416|19,1,1;8,20,1;20,8,1;10,19,1;9,18,1|118,168,112,169
417|9,18,1;7,20,1;15,1,1;20,7,1|116,186,246
418|20,7,1;20,1,1;9,20,1;10,19,1;10,12,1|169,177,113,215
419|10,12,1;10,20,1;20,10,1;20,20,1;11,20,1|142,110,211,123
420|11,20,1;1,20,1;20,17,1;20,20,1;12,20,1|230,106,138,196
421|12,20,1;20,12,1;19,12,1;20,13,1|238,143,128
422|20,13,1;2,20,1;1,19,1;1,20,1;8,13,1|165,154,124,186
423|8,13,1;1,9,1;20,20,1;14,14,1|147,194,240
424|14,14,1;20,8,1;16,1,1;20,5,1|218,183,185
425|20,5,1;5,20,1;16,10,1;7,19,1;1,13,1|163,103,105,128
426|1,13,1;2,12,1;2,3,1;10,3,1|237,108,213
427|10,3,1;1,14,1;1,20,1;6,15,1|141,167,212
428|6,15,1;1,4,1;1,20,1;7,15,1;3,19,1|107,118,205,142
429|3,19,1;1,17,1;1,20,1;20,20,1;9,1,1|133,209,201,151
430|9,1,1;20,20,1;1,17,1;12,20,1;19,20,1|124,124,170,235
431|19,20,1;8,1,1;12,8,1;20,8,1|117,203,244
432|20,8,1;1,11,1;1,1,1;19,12,1;19,18,1|185,198,144,115
433|19,18,1;19,1,1;1,19,1;1,20,1|210,234,164
434|1,20,1;20,20,1;20,1,1;19,11,1|174,219,206
435|19,11,1;20,11,1;20,20,1;1,20,1;4,1,1|175,122,221,148
436|4,1,1;1,1,1;9,20,1;1,20,1;1,13,1|176,106,135,133
437|1,13,1;1,20,1;20,9,1;12,1,1;12,8,1|104,153,204,158
438|12,8,1;19,1,1;1,8,1;1,1,1;11,2,1|114,126,111,239
439|11,2,1;12,1,1;20,9,1;1,12,1;10,3,1|117,124,187,209
440|10,3,1;1,3,1;2,4,1;2,13,1|244,131,197
441|2,13,1;20,9,1;17,1,1;1,1,1;8,8,1|129,194,135,165
442|8,8,1;20,19,1;15,13,1;11,9,1;18,9,1|136,222,124,173
443|18,9,1;18,1,1;7,20,1;1,14,1;1,20,1|173,121,148,103
444|1,20,1;1,1,1;8,8,1;15,1,1;20,7,1;20,1,1|116,188,123,158,113
445|20,1,1;9,20,1;17,6,1;16,6,1;19,9,1|196,126,113,205
446|19,9,1;18,9,1;18,19,1;9,10,1|148,188,158
447|9,10,1;1,10,1;11,20,1;20,11,1|207,244,115
448|20,11,1;20,1,1;9,20,1;1,20,1|231,149,119
449|1,20,1;9,1,1;2,12,1;2,9,1|153,150,233
450|2,9,1;10,1,1;20,1,1;20,20,1|185,234,163
451|20,20,1;1,12,1;8,8,1;1,15,1;1,13,1|116,214,196,159
452|1,13,1;8,20,1;20,10,1;10,20,1;20,20,1|233,124,181,125
453|20,20,1;19,10,1;10,10,1;19,19,1;19,11,1|105,116,229,155
454|19,11,1;19,1,1;1,8,1;12,20,1|215,202,132
455|12,20,1;20,17,1;13,17,1;13,11,1;18,16,1|185,155,105,206
456|18,16,1;20,3,1;19,15,1;10,6,1;19,6,1|155,246,111,178
457|19,6,1;14,1,1;1,1,1;20,4,1;9,2,1|151,168,145,146
458|9,2,1;10,1,1;1,1,1;1,20,1;5,13,1;5,19,1|182,135,135,104,130
459|5,19,1;20,12,1;1,1,1;11,2,1;19,2,1|217,157,110,205
460|19,2,1;15,20,1;1,17,1;11,17,1;9,19,1|244,100,236,114
461|9,19,1;10,20,1;1,18,1;7,1,1|143,199,229
462|7,1,1;1,7,1;1,8,1;8,1,1|241,172,146
463|8,1,1;20,13,1;13,20,1;20,16,1;20,14,1|209,109,169,174
464|20,14,1;20,20,1;1,20,1;11,19,1|145,205,157
465|11,19,1;10,20,1;1,18,1;3,20,1|193,228,211
466|3,20,1;14,1,1;20,1,1;15,6,1;20,12,1|121,225,174,156
467|20,12,1;1,9,1;1,1,1;8,1,1;20,13,1|132,170,228,145
468|20,13,1;16,20,1;20,20,1;12,12,1|208,128,215
469|12,12,1;20,9,1;1,12,1;11,12,1|182,134,193
470|11,12,1;20,10,1;20,1,1;12,9,1;18,9,1|107,157,106,136
471|18,9,1;1,14,1;1,20,1;6,20,1|220,155,195
472|6,20,1;1,15,1;7,20,1;2,15,1|126,168,210
473|2,15,1;1,14,1;6,20,1;1,20,1;1,15,1|123,142,169,151
474|1,15,1;6,20,1;20,20,1;20,1,1;9,8,1|169,198,100,135
475|9,8,1;2,1,1;20,8,1;10,8,1|224,244,135
476|10,8,1;1,17,1;1,20,1;4,1,1|249,198,112
477|4,1,1;1,4,1;1,1,1;20,12,1|117,214,193
478|20,12,1;1,12,1;8,5,1;8,11,1;6,9,1|179,189,166,107
479|6,9,1;14,1,1;14,20,1;11,1,1;1,1,1|175,118,228,103
480|1,1,1;9,20,1;1,20,1;1,13,1;7,19,1|107,163,148,242
481|7,19,1;20,8,1;13,1,1;1,1,1;1,20,1|136,225,195,104
482|1,20,1;20,9,1;13,16,1;20,16,1;16,20,1|120,121,103,171
483|16,20,1;20,16,1;20,20,1;19,19,1;18,20,1|126,130,206,147
484|18,20,1;1,14,1;17,19,1;12,13,1|130,195,229
485|12,13,1;20,13,1;13,20,1;16,12,1|125,224,171
486|16,12,1;20,8,1;19,20,1;19,10,1;9,20,1|217,120,217,144
487|9,20,1;10,19,1;10,11,1;20,1,1|209,122,242
488|20,1,1;20,2,1;16,6,1;15,6,1|176,184,132
489|15,6,1;20,6,1;15,1,1;20,1,1;16,5,1|145,122,162,197
490|16,5,1;16,1,1;5,20,1;1,20,1|184,231,203
491|1,20,1;1,1,1;2,11,1;13,20,1|208,205,108
492|13,20,1;1,19,1;2,19,1;1,20,1|173,238,154
493|1,20,1;20,17,1;20,20,1;11,9,1;19,1,1|170,201,135,164
494|19,1,1;11,20,1;18,9,1;18,1,1;1,1,1|104,112,177,201
495|1,1,1;20,1,1;2,12,1;2,20,1|208,220,142
496|2,20,1;1,10,1;1,1,1;3,10,1;13,20,1|110,194,142,103
497|13,20,1;1,9,1;9,1,1;1,1,1|182,243,138
498|1,1,1;20,9,1;1,17,1;5,2,1;5,12,1|131,201,167,102
499|5,12,1;13,20,1;20,13,1;20,20,1;1,1,1|156,129,215,148
500|1,1,1;1,20,1;8,13,1;8,20,1;19,1,1|131,181,145,221
501|19,1,1;20,2,1;20,1,1;20,20,1;9,13,1;15,19,1|180,115,124,159,117
502|15,19,1;20,19,1;1,16,1;1,20,1|213,217,198
503|1,20,1;20,9,1;12,1,1;1,19,1;18,8,1|226,204,120,140
504|18,8,1;1,19,1;2,20,1;1,20,1|176,178,170
505|1,20,1;20,9,1;6,17,1;13,10,1;15,12,1|221,172,142,151
506|15,12,1;20,7,1;20,1,1;1,1,1|150,213,167
507|1,1,1;1,20,1;2,9,1;10,1,1;10,8,1|243,105,129,131
508|10,8,1;20,8,1;1,19,1;1,20,1|221,113,176
509|1,20,1;2,20,1;6,16,1;9,19,1|111,240,148
510|9,19,1;10,20,1;20,10,1;11,1,1;17,12,1|135,246,102,107
511|17,12,1;14,20,1;20,20,1;9,5,1;7,7,1|137,165,141,102
512|7,7,1;7,1,1;1,1,1;6,6,1|248,221,213
513|6,6,1;1,1,1;4,20,1;4,10,1|221,142,192
514|4,10,1;1,13,1;2,13,1;9,20,1;9,1,1|195,163,168,156
515|9,1,1;17,20,1;1,15,1;1,20,1|168,217,206
516|1,20,1;20,17,1;9,20,1;11,18,1;10,18,1|143,227,206,116
517|10,18,1;12,20,1;20,20,1;12,1,1|163,222,121
518|12,1,1;20,12,1;1,1,1;11,11,1|193,236,122
519|11,11,1;2,20,1;20,13,1;9,1,1|202,235,132
520|9,1,1;1,1,1;1,20,1;20,12,1;10,2,1|126,133,109,191
521|10,2,1;11,1,1;1,1,1;20,12,1|128,197,209
522|20,12,1;12,20,1;11,19,1;3,19,1|151,219,154
523|3,19,1;14,1,1;3,7,1;8,2,1;13,7,1|183,116,230,106
