path_num|points|times
88|13,11,1;25,23,1;23,25,1;,1,25,1;13,13,1;|162,74,181,173
89|13,13,1;,1,13,1;,1,25,1;|213,251
90|,1,25,1;3,1,1;1,3,1;25,3,1;23,1,1;25,1,1;|75,130,60,195,194
91|25,1,1;,1,12,1;22,12,1;15,25,1;|250,198,161
92|15,25,1;25,25,1;,1,12,1;12,1,1;|271,266,109
93|12,1,1;12,2,1;11,1,1;,1,24,1;|51,282,253
94|,1,24,1;,1,25,1;25,1,1;14,25,1;,2,25,1;|247,62,143,63
95|,2,25,1;13,1,1;13,25,1;25,13,1;14,2,1;|253,119,106,149
96|14,2,1;,1,25,1;14,3,1;16,1,1;25,1,1;|136,216,215,130
97|25,1,1;,1,25,1;14,13,1;25,24,1;|235,257,161
98|25,24,1;24,25,1;,1,12,1;18,21,1;19,21,1;|95,135,178,232
99|19,21,1;15,25,1;25,2,1;24,1,1;25,1,1;,1,25,1;|237,93,132,70,147
100|,1,25,1;25,23,1;23,25,1;15,17,1;15,25,1;|212,197,65,111
101|15,25,1;25,25,1;14,1,1;,1,25,1;,3,14,1;|201,199,188,79
102|,3,14,1;25,5,1;21,1,1;17,5,1;17,1,1;18,2,1;18,3,1;|153,74,191,94,120,56
103|18,3,1;6,4,1;25,10,1;13,10,1;|298,96,185
104|13,10,1;,1,22,1;,1,25,1;25,25,1;|64,234,152
105|25,25,1;14,1,1;24,14,1;12,2,1;,2,12,1;|156,232,181,105
106|,2,12,1;,3,13,1;,3,25,1;,1,25,1;|284,68,195
107|,1,25,1;3,1,1;25,10,1;12,25,1;|292,127,198
108|12,25,1;,1,14,1;25,3,1;,4,16,1;|112,150,296
109|,4,16,1;,1,13,1;25,2,1;24,1,1;13,12,1;|55,248,79,261
110|13,12,1;24,1,1;,1,11,1;1,1,1;10,1,1;2,9,1;|55,162,101,131,219
111|2,9,1;25,19,1;20,1,1;25,1,1;25,5,1;|150,135,156,244
112|25,5,1;16,1,1;16,13,1;13,13,1;14,14,1;|287,81,134,111
113|14,14,1;,1,25,1;25,14,1;15,14,1;|89,291,241
114|15,14,1;25,1,1;16,10,1;25,19,1;19,25,1;|141,65,219,100
115|19,25,1;18,25,1;25,18,1;13,18,1;|289,289,50
116|13,18,1;20,25,1;25,25,1;17,20,1;|299,68,280
117|17,20,1;,1,17,1;17,1,1;25,9,1;|152,266,158
118|25,9,1;17,1,1;15,25,1;25,2,1;|218,192,234
119|25,2,1;24,1,1;11,25,1;22,14,1;|119,237,173
120|22,14,1;1,6,1;1,1,1;|296,201
121|1,1,1;25,25,1;13,12,1;24,23,1;|98,165,141
122|24,23,1;25,22,1;1,9,1;1,1,1;|199,223,239
123|1,1,1;25,3,1;16,25,1;25,25,1;|205,232,118
124|25,25,1;14,1,1;,1,25,1;11,25,1;|212,281,196
125|11,25,1;,1,25,1;14,1,1;|289,183
126|14,1,1;25,3,1;25,1,1;15,11,1;15,12,1;25,22,1;|51,133,193,59,112
127|25,22,1;25,25,1;,1,12,1;1,1,1;11,11,1;11,1,1;|126,129,278,58,106
128|11,1,1;11,25,1;,1,15,1;10,15,1;|203,228,65
129|10,15,1;11,1,1;25,13,1;24,13,1;|119,231,228
130|24,13,1;12,1,1;,1,12,1;|295,198
131|,1,12,1;12,1,1;12,25,1;,1,25,1;|243,220,217
132|,1,25,1;25,25,1;23,1,1;25,3,1;25,1,1;24,1,1;14,11,1;25,11,1;|59,63,101,54,107,134,94
133|25,11,1;24,25,1;,1,25,1;10,16,1;10,24,1;|95,230,149,161
134|10,24,1;,1,20,1;,9,20,1;|187,253
135|,9,20,1;,1,12,1;25,23,1;23,25,1;23,22,1;|133,218,267,50
136|23,22,1;,7,25,1;,1,19,1;,1,25,1;|172,182,210
137|,1,25,1;25,14,1;,1,12,1;13,24,1;|231,109,230
138|13,24,1;25,24,1;12,25,1;,1,25,1;|179,113,277
139|,1,25,1;25,12,1;25,1,1;,2,11,1;|265,59,156
140|,2,11,1;12,1,1;,1,14,1;13,2,1;|244,128,126
141|13,2,1;1,2,1;2,1,1;,1,13,1;11,3,1;|120,159,51,217
142|11,3,1;,1,16,1;,1,25,1;,6,17,1;|298,82,69
143|,6,17,1;18,16,1;,1,12,1;,8,18,1;15,25,1;|86,222,231,124
144|15,25,1;25,15,1;11,1,1;23,14,1;|165,288,205
145|23,14,1;25,12,1;,1,12,1;12,1,1;|207,272,138
146|12,1,1;,1,14,1;,1,25,1;25,14,1;|283,191,149
147|25,14,1;23,25,1;25,25,1;25,15,1;14,15,1;24,5,1;|58,117,168,72,254
148|24,5,1;20,1,1;,9,25,1;19,12,1;|257,284,109
149|19,12,1;25,12,1;25,13,1;14,24,1;14,1,1;10,10,1;|160,54,57,244,144
150|10,10,1;,1,19,1;,1,25,1;25,1,1;|173,99,235
151|25,1,1;23,25,1;25,25,1;12,15,1;|179,234,236
152|12,15,1;24,1,1;24,2,1;23,1,1;|243,285,79
153|23,1,1;25,3,1;,1,14,1;,1,25,1;25,14,1;|123,146,149,94
154|25,14,1;14,25,1;12,1,1;1,1,1;,1,11,1;|174,164,79,115
155|,1,11,1;,1,25,1;14,1,1;25,1,1;15,4,1;24,4,1;|66,114,119,113,96
156|24,4,1;25,4,1;22,1,1;22,25,1;25,25,1;|267,285,58,74
157|25,25,1;24,25,1;24,14,1;14,24,1;11,1,1;|165,53,69,195
158|11,1,1;12,1,1;17,6,1;18,6,1;22,2,1;14,2,1;12,4,1;|169,68,125,57,73,167
159|12,4,1;25,25,1;12,5,1;16,1,1;|203,179,69
160|16,1,1;,3,25,1;,1,25,1;1,1,1;13,13,1;|128,54,114,253
161|13,13,1;,1,13,1;,1,25,1;,3,14,1;|293,69,209
162|,3,14,1;14,25,1;25,14,1;25,13,1;|125,230,173
163|25,13,1;13,25,1;24,1,1;25,1,1;|151,102,228
164|25,1,1;24,1,1;19,6,1;18,6,1;|249,202,144
165|18,6,1;18,25,1;25,25,1;19,19,1;|181,295,104
166|19,19,1;24,1,1;25,1,1;20,6,1;25,6,1;|79,70,292,116
167|25,6,1;19,25,1;24,17,1;15,17,1;|184,191,232
168|15,17,1;,7,25,1;,1,25,1;14,17,1;|245,63,195
169|14,17,1;17,1,1;25,1,1;15,11,1;|141,209,252
170|15,11,1;15,1,1;25,11,1;16,11,1;,4,25,1;,4,24,1;|76,189,110,81,54
171|,4,24,1;25,3,1;23,1,1;1,1,1;10,23,1;|177,238,62,191
172|10,23,1;,1,14,1;,1,25,1;25,25,1;23,1,1;|156,277,70,85
173|23,1,1;25,3,1;25,1,1;24,1,1;|254,286,52
174|24,1,1;11,25,1;,1,15,1;11,12,1;11,13,1;|108,297,180,68
175|11,13,1;,1,13,1;13,25,1;25,25,1;|208,70,271
176|25,25,1;25,24,1;14,13,1;24,13,1;|193,77,244
177|24,13,1;25,12,1;23,14,1;25,3,1;|241,77,236
178|25,3,1;23,1,1;25,16,1;25,4,1;|247,83,251
179|25,4,1;22,1,1;22,2,1;|264,178
180|22,2,1;21,1,1;25,1,1;1,3,1;|260,84,199
181|1,3,1;3,1,1;25,23,1;25,25,1;|212,177,218
182|25,25,1;,1,25,1;12,14,1;12,24,1;13,25,1;|102,202,171,136
183|13,25,1;25,13,1;12,1,1;14,12,1;|170,228,165
184|14,12,1;25,1,1;1,1,1;13,2,1;|182,122,298
185|13,2,1;13,1,1;1,1,1;25,3,1;|286,103,85
186|25,3,1;16,25,1;25,25,1;25,17,1;1,4,1;|225,118,245,111
187|1,4,1;4,1,1;25,14,1;|181,258
188|25,14,1;25,25,1;,1,14,1;24,24,1;|245,94,109
189|24,24,1;1,1,1;10,14,1;2,6,1;5,6,1;|63,214,119,277
190|5,6,1;5,1,1;1,5,1;1,1,1;|294,77,260
191|1,1,1;25,12,1;,1,25,1;11,15,1;11,24,1;,3,24,1;|211,99,148,91,108
192|,3,24,1;,4,25,1;,1,25,1;25,14,1;|227,143,258
193|25,14,1;,1,14,1;11,11,1;,2,11,1;|271,213,186
194|,2,11,1;2,1,1;15,25,1;25,25,1;25,1,1;|170,130,201,97
195|25,1,1;23,25,1;25,25,1;15,15,1;15,16,1;|207,62,172,151
196|15,16,1;11,25,1;25,24,1;12,1,1;|226,246,215
197|12,1,1;25,25,1;,1,14,1;,1,25,1;1,1,1;|245,78,106,59
198|1,1,1;,3,25,1;,1,12,1;|240,280
199|,1,12,1;12,1,1;,1,14,1;,1,13,1;8,7,1;|100,102,242,247
200|8,7,1;1,7,1;7,1,1;25,19,1;|214,109,194
201|25,19,1;7,1,1;1,1,1;|283,274
202|1,1,1;12,25,1;,1,25,1;25,1,1;25,25,1;14,14,1;|121,94,200,172,64
203|14,14,1;12,25,1;,1,25,1;,1,15,1;|260,56,114
204|,1,15,1;2,1,1;,2,25,1;,1,25,1;,1,16,1;|121,131,93,211
205|,1,16,1;,1,25,1;1,1,1;25,12,1;|281,224,97
206|25,12,1;25,13,1;14,13,1;,2,25,1;|267,170,191
207|,2,25,1;25,15,1;,3,24,1;,1,22,1;|159,248,164
208|,1,22,1;14,25,1;25,14,1;24,13,1;|162,158,227
209|24,13,1;25,13,1;25,1,1;,1,12,1;|240,174,224
210|,1,12,1;12,1,1;,1,25,1;,1,13,1;,6,18,1;|287,160,101,89
211|,6,18,1;15,1,1;25,1,1;|227,262
212|25,1,1;14,25,1;14,1,1;12,12,1;|186,219,189
213|12,12,1;,1,25,1;1,1,1;11,11,1;|225,232,186
214|11,11,1;,1,11,1;12,11,1;|260,259
215|12,11,1;2,1,1;25,11,1;12,25,1;15,2,1;|83,156,217,100
216|15,2,1;14,1,1;25,1,1;24,2,1;|148,219,146
217|24,2,1;25,15,1;15,25,1;25,25,1;25,16,1;17,24,1;|298,50,109,59,150
218|17,24,1;25,11,1;15,1,1;16,13,1;16,3,1;18,1,1;25,8,1;|134,138,57,152,119,97
219|25,8,1;19,1,1;19,7,1;25,7,1;|269,90,235
220|25,7,1;25,25,1;24,13,1;12,1,1;|207,151,68
221|12,1,1;14,25,1;25,25,1;1,1,1;13,14,1;|107,284,136,153
222|13,14,1;1,2,1;1,1,1;,3,25,1;|297,107,234
223|,3,25,1;,1,25,1;25,1,1;14,25,1;14,13,1;|162,116,165,140
224|14,13,1;25,2,1;24,1,1;,1,11,1;|101,286,142
225|,1,11,1;1,1,1;25,3,1;12,1,1;|292,68,221
226|12,1,1;25,25,1;24,12,1;|279,170
227|24,12,1;25,11,1;12,1,1;16,10,1;|134,277,238
228|16,10,1;,1,25,1;25,14,1;13,14,1;|220,74,284
229|13,14,1;24,25,1;,1,12,1;12,1,1;|86,276,276
230|12,1,1;13,2,1;,1,14,1;14,25,1;25,25,1;|235,200,79,126
231|25,25,1;,1,23,1;,1,25,1;12,14,1;|238,82,281
232|12,14,1;25,25,1;22,15,1;24,15,1;24,24,1;|104,129,214,79
233|24,24,1;25,24,1;,1,22,1;,4,25,1;,1,25,1;|280,137,51,136
234|,1,25,1;25,12,1;25,1,1;15,11,1;5,1,1;|149,103,65,122
235|5,1,1;25,21,1;21,25,1;,1,25,1;14,24,1;|93,60,146,274
236|14,24,1;13,23,1;,3,23,1;,5,25,1;,1,25,1;,2,24,1;|102,102,96,191,158
237|,2,24,1;,3,25,1;25,3,1;10,1,1;10,11,1;|258,128,138,131
238|10,11,1;13,1,1;13,10,1;21,10,1;|287,91,91
239|21,10,1;,1,23,1;25,21,1;25,25,1;|289,180,150
240|25,25,1;25,24,1;14,24,1;24,14,1;24,23,1;|209,135,178,77
241|24,23,1;25,23,1;16,1,1;25,1,1;|201,113,205
242|25,1,1;23,25,1;25,25,1;25,2,1;|92,298,115
243|25,2,1;,2,25,1;,1,24,1;,1,25,1;25,1,1;|103,199,163,58
244|25,1,1;,1,12,1;25,14,1;25,25,1;|216,67,283
245|25,25,1;24,25,1;19,20,1;18,20,1;|273,162,73
246|18,20,1;,1,16,1;17,19,1;25,6,1;18,13,1;|215,156,95,64
247|18,13,1;25,13,1;13,1,1;,2,25,1;25,25,1;|240,229,152,74
248|25,25,1;12,24,1;11,25,1;,1,25,1;|169,202,258
249|,1,25,1;25,1,1;15,24,1;15,12,1;22,12,1;22,16,1;|82,217,81,70,187
250|22,16,1;25,16,1;14,1,1;14,4,1;|275,75,278
251|14,4,1;25,4,1;24,5,1;15,1,1;1,1,1;|266,67,167,156
252|1,1,1;,3,25,1;,1,25,1;12,14,1;,1,14,1;1,2,1;|111,290,50,73,134
253|1,2,1;14,1,1;25,12,1;,1,25,1;,1,16,1;|220,178,168,59
254|,1,16,1;16,1,1;25,10,1;|151,284
255|25,10,1;25,25,1;,1,14,1;25,1,1;|149,239,265
256|25,1,1;25,25,1;,1,12,1;12,1,1;|248,65,291
257|12,1,1;12,2,1;17,7,1;13,7,1;13,4,1;|86,245,228,112
258|13,4,1;25,16,1;16,25,1;25,25,1;|84,243,244
259|25,25,1;,1,14,1;25,1,1;14,12,1;24,22,1;|58,96,209,175
260|24,22,1;25,21,1;,1,21,1;8,1,1;|127,115,280
261|8,1,1;10,25,1;25,23,1;12,6,1;|83,113,273
262|12,6,1;,1,17,1;25,6,1;20,1,1;25,1,1;|174,58,187,103
263|25,1,1;,1,12,1;25,23,1;10,25,1;,2,25,1;|96,237,74,214
264|,2,25,1;25,2,1;13,15,1;1,3,1;|253,157,240
265|1,3,1;3,1,1;25,23,1;25,1,1;,1,12,1;13,12,1;|144,150,220,93,85
266|13,12,1;13,1,1;25,13,1;1,2,1;12,2,1;,1,13,1;|116,106,111,68,152
267|,1,13,1;13,1,1;25,1,1;,1,12,1;|201,242,131
268|,1,12,1;12,1,1;25,25,1;24,13,1;|175,272,212
269|24,13,1;25,14,1;,1,25,1;12,1,1;12,13,1;|252,183,80,124
270|12,13,1;,1,24,1;13,25,1;25,25,1;|70,222,251
271|25,25,1;,1,25,1;25,23,1;25,24,1;|299,71,187
272|25,24,1;,1,22,1;1,1,1;25,1,1;10,14,1;|270,152,102,125
273|10,14,1;12,25,1;12,15,1;,1,15,1;11,25,1;|230,159,153,129
274|11,25,1;,1,25,1;25,14,1;15,14,1;25,4,1;|82,124,100,265
275|25,4,1;1,6,1;14,14,1;10,14,1;21,25,1;25,21,1;|95,88,162,68,125
276|25,21,1;21,25,1;25,25,1;24,24,1;25,23,1;25,22,1;|63,77,104,131,228
277|25,22,1;17,1,1;17,8,1;10,1,1;,1,10,1;1,1,1;|238,76,125,108,100
278|1,1,1;12,25,1;14,1,1;22,14,1;22,10,1;25,7,1;25,11,1;|59,113,50,107,74,162
279|25,11,1;2,1,1;1,2,1;2,2,1;1,3,1;,5,25,1;,1,21,1;|204,71,81,136,89,108
280|,1,21,1;8,1,1;1,1,1;|236,297
281|1,1,1;25,12,1;12,13,1;|150,278
282|12,13,1;13,1,1;13,12,1;,1,12,1;|156,242,209
283|,1,12,1;25,1,1;12,11,1;16,7,1;13,7,1;|150,114,289,123
284|13,7,1;1,7,1;25,9,1;25,1,1;,7,19,1;|167,66,140,242
285|,7,19,1;2,1,1;1,2,1;6,7,1;|192,269,160
286|6,7,1;1,7,1;1,1,1;12,25,1;,1,25,1;|148,181,283,73
287|,1,25,1;14,1,1;25,12,1;15,12,1;15,3,1;|63,113,298,67
288|15,3,1;25,13,1;12,25,1;25,14,1;15,24,1;|92,146,284,136
289|15,24,1;,1,11,1;11,1,1;1,4,1;|225,234,138
290|1,4,1;17,1,1;25,1,1;12,25,1;|113,271,288
291|12,25,1;,1,14,1;25,12,1;13,24,1;3,1,1;|244,263,54,97
292|3,1,1;1,3,1;,1,25,1;,4,15,1;|263,167,81
293|,4,15,1;,1,15,1;11,25,1;25,24,1;,4,16,1;|59,111,257,187
294|,4,16,1;,4,25,1;,1,25,1;,3,23,1;|174,201,232
295|,3,23,1;,1,23,1;,1,25,1;1,1,1;|122,243,278
296|1,1,1;25,25,1;13,12,1;13,1,1;8,6,1;12,6,1;|142,164,174,55,57
297|12,6,1;17,1,1;1,4,1;,6,25,1;|197,166,284
298|,6,25,1;,7,25,1;12,20,1;12,19,1;20,1,1;|211,50,183,165
299|20,1,1;1,8,1;12,8,1;12,1,1;19,1,1;|189,111,117,89
300|19,1,1;25,1,1;23,25,1;,1,16,1;16,1,1;1,3,1;|178,110,53,180,151
301|1,3,1;3,1,1;,5,25,1;5,4,1;1,8,1;|186,53,170,135
302|1,8,1;8,1,1;10,25,1;1,3,1;|116,146,290
303|1,3,1;16,1,1;3,2,1;1,2,1;|209,189,120
304|1,2,1;25,13,1;25,1,1;20,6,1;24,10,1;|186,136,130,142
305|24,10,1;23,10,1;23,1,1;15,9,1;7,1,1;12,9,1;|102,228,69,52,248
306|12,9,1;12,1,1;,1,12,1;25,1,1;|67,212,184
307|25,1,1;25,2,1;14,2,1;2,1,1;|246,226,180
308|2,1,1;1,1,1;25,14,1;|267,197
309|25,14,1;23,25,1;25,23,1;17,15,1;16,16,1;|176,274,60,163
310|16,16,1;25,25,1;23,1,1;13,14,1;13,24,1;|214,150,181,79
311|13,24,1;14,25,1;25,14,1;12,25,1;|254,255,171
312|12,25,1;,1,25,1;12,1,1;23,25,1;13,25,1;|198,251,121,119
313|13,25,1;2,1,1;1,1,1;12,12,1;23,1,1;14,14,1;|127,97,105,127,141
314|14,14,1;25,25,1;,1,25,1;11,15,1;12,1,1;|182,82,154,69
315|12,1,1;13,1,1;24,12,1;,1,15,1;1,1,1;|88,110,264,59
316|1,1,1;1,2,1;12,2,1;24,1,1;25,1,1;19,7,1;|86,230,120,55,87
317|19,7,1;19,1,1;1,1,1;12,25,1;|123,262,236
318|12,25,1;,1,25,1;,2,24,1;,2,13,1;|255,195,207
319|,2,13,1;,1,14,1;,1,25,1;3,1,1;1,3,1;|191,82,211,163
320|1,3,1;10,25,1;,1,25,1;14,1,1;25,12,1;|112,62,239,208
321|25,12,1;,1,12,1;12,1,1;25,11,1;16,2,1;|162,127,187,83
322|16,2,1;3,1,1;1,1,1;25,25,1;13,12,1;|245,138,50,128
323|13,12,1;25,12,1;25,1,1;1,1,1;25,25,1;25,13,1;14,13,1;|83,107,94,87,134,54
324|14,13,1;25,24,1;25,25,1;,1,14,1;|145,70,256
325|,1,14,1;25,12,1;12,4,1;19,11,1;13,11,1;15,9,1;|147,181,97,90,106
326|15,9,1;23,1,1;,1,10,1;1,1,1;|276,115,207
327|1,1,1;2,2,1;1,2,1;11,25,1;|84,230,144
328|11,25,1;25,25,1;12,24,1;23,13,1;13,13,1;17,17,1;|121,217,95,169,85
329|17,17,1;1,1,1;14,13,1;25,24,1;24,25,1;|194,127,99,259
330|25,25,1;12,1,1;1,1,1;,1,25,1;|274,93,143
331|,1,25,1;25,12,1;14,1,1;|241,239
332|14,1,1;12,25,1;15,2,1;16,1,1;|173,270,130
333|16,1,1;25,1,1;24,13,1;24,2,1;|256,146,292
334|24,2,1;25,1,1;,1,12,1;1,1,1;|176,191,191
335|1,1,1;12,25,1;,1,25,1;,1,15,1;10,24,1;,2,24,1;|107,123,90,240,135
336|,2,24,1;,1,23,1;10,1,1;11,2,1;|299,117,183
337|11,2,1;1,2,1;2,3,1;,2,14,1;12,14,1;|63,94,275,183
338|12,14,1;1,1,1;,1,25,1;|296,170
339|,1,25,1;25,25,1;14,1,1;24,24,1;24,12,1;|204,94,254,104
340|24,12,1;25,12,1;23,12,1;23,22,1;14,13,1;|58,71,190,242
341|14,13,1;2,1,1;25,11,1;13,11,1;25,23,1;25,12,1;15,12,1;24,21,1;|63,76,68,134,136,60,127
342|24,21,1;20,25,1;,1,19,1;6,1,1;25,7,1;|69,123,271,156
343|25,7,1;20,25,1;1,6,1;14,1,1;|102,235,139
344|14,1,1;25,1,1;14,25,1;11,15,1;|297,83,254
345|11,15,1;25,2,1;15,25,1;15,16,1;24,25,1;16,25,1;|65,103,149,92,262
346|16,25,1;25,3,1;25,1,1;17,14,1;17,12,1;|51,267,232,120
347|17,12,1;25,4,1;22,1,1;1,9,1;1,1,1;|76,246,150,76
348|1,1,1;2,2,1;1,3,1;13,4,1;13,2,1;3,2,1;|88,65,180,234,127
349|3,2,1;2,1,1;1,1,1;14,25,1;,4,15,1;|159,112,212,158
350|,4,15,1;1,2,1;1,1,1;25,1,1;25,25,1;|159,243,73,83
351|25,25,1;,1,12,1;1,1,1;11,11,1;,2,11,1;|125,91,144,250
352|,2,11,1;,1,12,1;1,1,1;14,25,1;12,14,1;|193,175,110,79
353|12,14,1;23,25,1;25,25,1;23,1,1;|213,247,204
354|23,1,1;25,3,1;12,25,1;14,1,1;14,13,1;,2,25,1;,1,25,1;|50,69,53,102,234,110
355|,1,25,1;25,25,1;25,1,1;15,11,1;|166,198,128
356|15,11,1;25,11,1;25,1,1;21,10,1;|183,287,99
357|21,10,1;,1,23,1;1,1,1;9,9,1;2,9,1;|158,246,52,167
358|2,9,1;1,8,1;8,1,1;25,1,1;12,25,1;|249,109,237,70
359|12,25,1;1,1,1;14,13,1;25,2,1;25,1,1;|191,156,109,205
360|25,1,1;13,14,1;24,25,1;25,25,1;|217,240,144
361|25,25,1;14,1,1;25,1,1;25,11,1;|127,229,177
362|25,11,1;15,1,1;,1,14,1;|258,289
